att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,target
-0.011768,-0.011768,-0.13259,-0.26811,-0.40898,-0.55472,-0.30635,0.29029,0.49732,0.52706,0.22327,0.018039,-0.16019,-0.63614,-0.61851,0.016081,0.50827,0.71,-0.069728,-0.76019,-1.3893,-0.63652,-0.017715,0.29819,0.37111,0.32139,0.004689,-0.15459,-0.16029,-0.40987,-0.5395,-0.26572,0.20023,0.74792,0.78085,0.65223,0.30027,0.11155,0.017814,0.16526,0.088494,-0.15887,-0.02658,0.12981,0.29496,0.6927,1.1027,0.78289,-0.27769,-2.136,-2.1028,-1.4842,0.013586,1.5024,2.9522,1.6952,0.41642,-0.8956,-0.90657,-0.58224,-0.44849,-0.38739,-0.38739,-0.93456,-1.2549,-0.96915,0.62412,2.6299,2.4962,1.6064,-0.18231,-0.52779,-0.475,0.006028,0.13562,0.035705,0.49258,0.62925,0.20974,-0.35349,-0.83951,-0.53433,-0.31183,-0.1661,-0.28304,-0.34462,-0.19398,-0.14117,-0.09119,0.84579,1.1061,0.47699,-0.77038,-1.8553,-1.7096,-1.4394,-1.0792,-0.79068,-0.36852,0.31184,0.75902,1.1649,1.9356,2.2451,2.082,-0.15455,-2.1841,-2.7878,-1.9653,-0.38739,-0.38739,-0.199,0.26343,0.11721,-0.32413,-1.4041,-1.37,-0.44452,0.77348,1.7748,2.2771,2.2967,1.9945,0.43857,-0.53056,-0.83574,-0.36102,0.14493,0.31019,0.068036,-0.42672,6
-0.28772,-0.038091,-0.42775,-0.80098,-0.92038,-0.84304,-0.40166,-0.10557,-0.054051,-0.11846,-0.25171,-0.47559,-0.42527,-0.47464,-0.39752,-0.24597,-0.323,-0.10139,-0.078515,0.080082,0.2877,0.20836,0.31565,0.23912,0.12759,0.085876,-0.095085,-0.12261,0.009031,0.16363,0.37909,0.43839,0.3945,0.48048,0.53034,0.58499,0.62405,0.43128,0.23749,0.22131,0.26755,0.3762,0.43065,0.23104,-0.072397,-0.17524,-0.049644,0.33475,0.65855,0.71535,0.57414,0.22372,0.001871,-0.13789,-0.1353,0.00764,0.07097,0.10496,0.011843,-0.15819,-0.2297,-0.31984,-0.44987,-0.48308,-0.48219,-0.38635,-0.197,-0.043434,0.040994,0.14759,0.26048,0.35294,0.44518,0.46195,0.39713,0.35052,0.39672,0.48436,0.74409,0.8045,0.61237,0.78743,1.0621,1.4011,1.5456,0.69632,-0.73708,-1.7936,-2.1031,-1.6583,-0.73721,0.15465,0.73226,0.91065,0.49536,-0.5771,-1.7863,-2.3646,-2.1173,-1.341,-0.39038,0.21626,0.6023,1.33,2.139,2.8628,2.8774,1.6141,-0.3371,-2.0143,-2.6727,-2.1558,-1.0463,-0.082485,0.27221,0.092683,-0.25716,-0.95494,-1.0774,-0.3657,0.51433,1.6738,2.2943,2.174,1.7489,1.1578,0.37776,-0.73846,-1.7676,-2.7037,-2.9912,8
-1.0867,-1.0867,-1.4567,-1.9003,-0.43533,0.53061,0.88246,0.73256,0.46749,0.31012,-0.14134,-0.71261,-1.1004,0.25313,0.86269,0.30836,-1.238,-1.7648,0.10568,1.2887,1.1527,-0.09783,-1.3484,-1.2624,-0.21353,1.142,0.090187,-0.40316,-0.20402,0.45769,0.46185,0.82115,1.2105,1.541,1.7614,0.60424,-1.1113,-2.1989,-1.7687,-0.023073,0.62816,1.044,1.6167,2.6099,0.42703,-0.002872,0.41301,-0.3737,-1.1618,-0.71296,-0.29079,-0.53105,-0.2159,0.86794,1.2029,0.40939,-1.3986,-0.98758,-0.17386,0.39777,0.20506,-0.39404,-0.78228,-0.61355,0.10837,0.54945,0.46742,-0.16439,-0.75883,-0.18256,0.51709,0.37651,0.01314,0.079458,1.1266,2.1016,2.2088,1.4502,1.0093,0.073557,-0.67231,-0.6691,0.74037,-0.5348,-1.6929,-1.8586,-0.67416,-0.091535,0.38934,0.71131,0.76528,0.29788,-0.18197,-0.072417,-0.13579,-1.3543,-1.6426,-0.68096,0.3818,0.92074,1.368,1.6314,0.72826,-1.0313,-2.3845,-0.6424,0.35426,0.33543,-0.54515,-0.073812,0.99113,1.0939,-0.16146,-1.2791,-0.33896,1.0758,2.1639,2.0538,0.97659,0.31799,-0.015911,-0.13478,0.18037,-0.24398,-0.77096,-1.1319,-1.2498,-1.1661,-1.1805,-1.0548,-0.3996,2
-0.50828,-0.50828,-0.97601,-1.1395,-1.332,-1.927,-1.5744,1.8602,4.1207,1.7133,0.19977,-0.44976,-0.63255,-0.47102,-0.36688,-1.1837,-1.8893,-0.66721,2.7524,3.0916,0.74919,-1.6047,-2.689,-2.7568,-1.1063,2.9584,3.117,1.2136,-0.10471,-0.31923,-0.44209,-0.65359,-0.83923,-0.20254,0.39568,0.50757,0.43805,0.36578,0.19376,-0.12138,-0.38755,-0.42069,-0.28521,-0.054894,0.26965,0.41235,0.30012,0.28944,0.21364,-0.51829,-0.50363,-0.16132,-0.042216,-0.16048,0.13707,1.2115,1.3715,-0.066721,-0.1109,-0.086661,-0.21385,-0.53322,-0.81768,-0.34073,1.7231,1.3595,-0.31542,-1.0656,-0.51142,0.17639,0.30487,0.20786,0.20864,-0.29923,0.17856,0.21904,0.080995,0.00189,0.075294,0.3166,0.642,0.39256,0.19137,-0.11356,-0.20945,-0.026131,0.11408,0.17949,0.52741,0.016501,-1.2063,-0.38936,0.66991,0.48077,-0.13006,-0.22955,-0.43025,-1.0481,-0.91328,-0.50646,-0.056529,0.31333,0.59948,0.86248,0.90155,-0.05564,-1.1765,-0.035648,0.33701,-0.47092,-0.71816,0.25983,1.0472,0.13535,-0.73386,-0.20297,0.55776,0.82661,0.78068,0.61181,0.37298,0.25931,0.041806,0.1393,0.066819,-0.11338,-0.62037,-1.2162,-1.3403,-0.7474,-0.010745,14
-0.30738,-0.30738,-0.44199,0.079314,0.62152,0.462,0.59855,0.1961,-0.23442,-0.2119,-0.4439,-0.32792,-0.15211,0.027835,0.44649,0.45686,0.10781,-0.2509,-0.61406,-0.90086,-0.82445,-0.56202,-0.33216,0.13048,0.51235,0.42009,0.15983,-0.20945,-0.45013,-0.43078,-0.24542,0.16651,0.30922,0.3887,0.77159,0.94533,1.1248,1.1219,0.35738,-0.17612,-0.53509,-0.40954,0.23669,0.42832,0.50555,0.20608,0.29625,0.11897,-0.20879,-0.010083,-0.26184,-0.14996,0.11174,-0.15054,-0.30278,-0.42199,-0.55913,-0.4606,-0.25567,-0.13903,0.051559,0.30591,0.36271,0.28717,0.12043,-0.13593,-0.20514,0.15317,0.79692,1.1223,0.51641,-0.72267,-1.5561,-0.85599,1.9096,4.0118,4.3134,2.7643,-0.70932,-2.7058,-2.8749,-2.0983,-0.91141,-0.060384,0.045697,-0.079517,-0.39351,-0.64692,-0.52787,-0.2732,0.31013,0.91558,0.9899,0.82301,0.33495,-0.49097,-1.1077,-1.5429,-1.7864,-1.356,-0.43799,0.39853,0.95539,1.0021,0.47446,-0.035594,-0.22613,-0.25931,-0.19227,-0.22125,-0.38555,-0.51522,-0.6178,-0.714,-0.90581,-1.1342,-1.2075,-1.0162,-0.4613,0.34355,1.2388,1.8908,2.2143,2.0347,1.3882,0.69748,0.20706,-0.05485,-0.22435,-1.1461,-2.2041,12
-0.35164,-0.35164,-0.62373,-0.84372,-0.77433,-0.39556,-0.27674,-0.21715,-0.21715,-0.10833,-0.047447,-0.047447,0.079569,0.40704,0.97368,0.51807,0.097708,-0.19684,-0.21715,-0.28082,-0.43053,-0.70373,-0.56887,0.15939,1.0755,1.3246,0.55453,0.062827,-0.11082,0.16128,0.18118,-0.54267,-2.43,-1.7533,0.38659,4.4034,2.3008,-0.23247,-1.775,-0.92069,0.44816,1.9947,1.5118,0.48057,-0.86883,-0.61544,-0.21715,-0.21715,-0.098953,0.095061,0.39836,0.46684,0.33752,-0.12206,-0.092101,-0.025045,-0.18272,0.14829,0.48466,0.4767,0.12094,-0.10249,0.33122,-0.002987,-0.4731,-0.62281,-0.32875,0.007098,0.002222,0.09455,0.13,-0.14209,-0.21715,-0.14329,0.19493,0.3261,0.35397,0.30586,0.18117,0.059456,0.084445,0.76759,1.6007,1.7847,1.0198,0.038417,0.17937,-0.069811,-0.5665,-1.3366,-0.99948,-0.26346,-0.57333,-1.2793,-1.9843,-1.3132,-0.50871,0.33313,0.89644,1.4951,2.1214,2.7939,2.1388,0.53997,-1.8556,-2.1251,-1.0041,-0.28391,-0.16368,-0.41849,-0.11907,-0.16604,-0.43783,-0.28424,0.68846,2.2069,2.2578,1.7311,0.75034,0.087571,-0.52327,-1.0726,-1.1366,-1.2033,-1.2715,-1.3014,-1.1648,-0.87551,-0.8166,-0.67912,-0.46486,8
-1.4292,-1.4177,-1.0741,-0.49039,0.047664,0.38422,0.36389,-0.078368,-0.14906,0.043272,0.60555,0.65732,0.3295,-0.009913,-0.23445,0.17208,0.2529,0.33114,-0.31272,-0.38756,-0.6171,-0.59504,-0.19257,-0.11661,0.15049,-0.46227,-0.15371,0.77099,1.5482,1.4356,0.18728,-0.46214,-0.36625,0.21612,0.40149,0.16797,0.019642,-0.3021,-0.077788,-0.25082,0.19134,0.36011,0.56092,0.98216,0.52534,0.006418,-0.84454,-0.85813,-0.053185,0.43059,0.4289,0.12907,-0.38069,-0.16449,-0.23903,-0.23789,-0.64221,-0.62658,-0.12051,0.20976,0.12874,-0.10081,-0.13949,0.061704,0.034674,-0.045711,-0.17623,-0.2839,-0.052285,0.32441,0.4208,0.019603,-0.60302,-0.13493,0.55248,1.2681,1.2456,1.1602,1.5207,1.7346,1.813,1.0389,-0.38249,-1.9566,-2.7507,-2.4677,-1.5516,-0.64885,0.065602,0.75525,1.2653,0.9111,-0.14499,-1.7093,-2.2915,-2.0062,-1.2045,-0.59717,-0.13305,0.49545,1.349,2.3112,2.8079,2.5369,0.95588,-1.204,-2.5129,-2.1133,-0.91446,-0.70981,-1.2543,-1.3605,0.12125,1.0453,0.92507,-0.42168,-1.2003,-1.015,-0.25542,0.73068,1.404,1.7776,1.8757,1.5425,1.0907,0.47484,0.033773,-0.3283,-0.43101,-0.52333,-0.73622,9
0.17704,0.17704,0.28033,0.22593,0.13852,-0.036813,-0.4192,-0.64694,-0.71542,-0.58809,-0.13557,0.34119,0.48473,0.23266,-0.042515,-0.037114,-0.42944,-0.34336,-0.21046,-0.46363,-0.72934,-0.29919,-0.17925,-0.11919,0.20565,0.001409,-0.3547,-0.45481,-0.35668,-0.40194,0.076319,0.84707,1.0943,1.4564,1.5217,1.0377,0.36383,0.065005,-0.36219,-0.061969,0.41931,0.51925,0.42378,0.27523,-0.043675,-0.17346,0.25141,0.57156,0.65435,0.37285,-0.0852,-0.47861,-0.75074,-0.81125,-0.44804,-0.28674,-0.16493,-0.10956,-0.1581,-0.2659,-0.35644,-0.7218,-0.62489,-0.30224,0.22306,0.98378,1.5752,1.4954,1.1097,0.54121,-0.045257,0.096185,0.56577,0.86143,0.81407,0.54592,-0.11424,-0.79575,-0.94035,-0.84038,-0.64768,-0.47855,-0.38869,-0.32399,-0.15865,0.075248,0.45763,0.56158,0.20605,-0.48662,-1.2809,-2.0609,-2.2188,-1.7343,-0.9906,-0.074117,0.91922,1.9086,2.7458,2.9775,2.3138,0.95792,-0.77894,-2.2042,-2.73,-2.3001,-1.4417,-0.55375,-0.11005,-0.24188,-0.57199,-0.87476,-0.88319,-0.44324,0.24027,1.0464,1.8911,2.3937,2.4365,2.1254,1.5918,0.92602,0.28724,0.018729,-0.099961,-0.25652,-0.49703,-0.91371,-1.483,-1.9554,-2.0182,6
-0.030266,0.004611,-0.35769,-0.85251,-0.87778,-0.85683,-0.44108,-0.37425,-0.65771,-0.94906,-1.1164,-0.83574,-0.21231,0.26084,0.29319,0.19864,-0.067062,-0.043864,0.31929,0.46101,0.91928,0.75278,0.33866,0.003036,-0.17296,-0.058082,0.056978,-0.025955,0.12684,0.11495,0.27981,0.10483,-0.25948,-0.1764,-0.16203,0.25629,0.7895,0.99877,0.86509,0.56076,-0.14064,-0.20846,-0.23657,0.071189,0.21834,0.24075,0.26052,-0.013891,0.048619,0.2524,0.52376,0.71378,0.2843,0.044374,0.033879,0.057256,0.27668,0.10146,0.11502,0.014805,-0.12366,-0.16646,-0.29601,-0.36265,-0.53805,-0.43479,-0.40806,-0.20779,-0.003596,0.089554,0.19526,0.2188,0.3192,0.42071,0.48283,0.48405,0.5898,0.57387,0.58217,0.60334,0.41025,0.38661,0.39384,0.54929,1.0873,0.80418,0.083068,-0.95176,-1.7537,-1.4843,-0.8029,0.26613,0.79865,0.65496,-0.29007,-1.5406,-2.3844,-2.2919,-1.3126,-0.4197,0.1566,0.49717,0.89514,1.8132,2.7123,3.5355,3.0179,0.9325,-1.6856,-3.4501,-3.1497,-1.8084,-0.33054,0.31596,0.34082,0.080905,-0.69455,-1.1751,-0.63202,0.48306,1.6758,2.2228,1.9,1.3868,0.7409,0.14139,-0.2463,-0.63758,-1.133,-1.7324,-2.2296,8
-0.89282,-0.89282,-0.44035,0.09262,-0.025305,-0.33178,-0.68261,-0.54206,-0.20211,0.11307,0.002966,-0.008251,0.42808,1.3008,1.0896,0.44497,-0.37474,-1.0947,-1.0453,-0.20075,1.2845,1.9886,0.77036,-0.94341,-1.9401,-0.81088,-0.1756,-0.158,-0.02008,0.72399,1.2394,0.88627,0.44245,0.49165,0.88011,0.9365,0.33121,-0.43066,-1.1157,-0.58529,0.037305,0.61149,0.78434,-0.52864,-1.409,-1.0834,0.50395,0.98232,0.65979,-0.054091,0.51334,0.73768,0.13815,-1.3751,-1.007,0.17055,0.74046,-0.16071,-0.37422,0.44299,1.0239,0.45351,-0.55998,-1.3336,-1.2585,-1.1015,-0.7772,1.113,2.3547,2.7749,1.9995,0.66321,-0.28196,-0.74461,-0.59257,-0.45104,-0.074223,0.74421,0.53556,0.2637,-0.047349,-0.4831,-1.0129,-1.0319,-0.18462,0.51898,0.55761,0.026232,-0.97815,-1.5132,-1.4184,-0.60318,-0.29161,0.16985,0.6709,1.0105,1.1566,1.6402,2.5079,1.9674,0.44611,-1.175,-1.6746,-1.4131,-1.1965,-1.1555,-1.1734,-0.87849,-0.40337,0.16756,0.48716,1.1657,2.1082,2.2544,1.8355,1.1302,0.28163,-0.043297,-0.1756,-0.1756,-0.1756,-0.066856,0.025043,0.025043,-0.53495,-1.2924,-2.0119,-1.9598,-1.4546,-0.87464,-0.36818,5
-0.50425,-0.50425,-0.56476,-0.74975,-1.1237,-1.1745,-1.0405,-1.0261,0.29359,1.062,0.92369,-0.54608,-1.0893,-1.0074,-0.48503,-0.10959,-0.18119,-0.4514,-0.77324,-0.58717,-0.39987,-0.065725,0.47977,0.65315,0.32229,0.063252,0.38139,-0.10659,-0.60297,-0.66373,0.34901,-0.90329,-0.85633,0.51776,2.8911,2.3052,1.1638,0.027363,-0.41571,-0.10548,0.29497,0.50109,-0.14567,-0.2857,-0.2857,-0.27147,-0.099041,0.085271,0.34816,0.70811,0.33754,0.21047,-0.097663,-1.0059,-1.3923,0.035431,1.8225,1.7821,0.24348,-0.70255,-1.0094,-0.90734,-0.36087,-0.071967,-0.15648,-0.63868,-0.45602,0.3878,1.5997,1.336,0.21655,-0.90145,-1.5652,-0.8227,0.47235,1.6476,2.2327,1.5894,1.2859,1.294,1.6095,0.52027,-0.84271,-1.8519,-1.5095,-0.83974,-0.2223,0.13267,-0.23625,-0.76774,-0.84728,-0.30029,1.1481,1.4784,0.67895,-0.99084,-1.56,-1.7482,-1.479,-0.74,-0.20067,0.21745,0.45843,0.48032,1.2263,2.1672,2.1222,-0.34926,-1.5297,-0.87307,0.26593,-0.51057,-1.7927,-1.8065,-0.66878,0.85545,0.34846,0.03369,0.37587,1.4452,1.46,1.3444,1.3461,1.0453,0.54829,0.20939,0.20143,0.19101,0.062942,-0.64025,-2.3161,11
0.12627,-0.23699,-0.39572,-0.45384,-0.090466,0.19382,0.030206,-0.32904,-0.63992,-0.73046,-0.39859,-0.1782,0.26985,0.27617,-0.052454,-0.35378,-0.69081,-0.33613,0.1193,0.24695,0.41401,0.31108,0.127,0.093428,-0.49225,-0.50008,-0.19851,0.25776,0.67798,0.9093,0.81167,0.65236,0.41525,0.23828,0.34666,0.18211,0.070598,-0.15683,-0.050418,0.32382,0.79119,0.94541,0.60889,0.070577,-0.30576,-0.36453,-0.047507,-0.13627,-0.26594,-0.24813,-0.15795,0.28129,-0.020774,-0.065559,-0.11804,-0.27148,-0.070862,0.1798,0.27524,0.63826,0.023982,-0.50957,-0.30819,0.040125,0.96899,1.0415,0.76049,0.48648,-0.12448,-0.62532,-1.0524,-0.50742,1.0357,2.069,2.0259,1.1328,0.47355,1.2336,1.4103,0.49847,-1.1827,-2.6031,-2.697,-1.7544,-0.53475,0.55513,1.015,0.63998,-0.48612,-1.7085,-2.044,-1.526,-0.63117,-0.016915,0.33245,0.70758,1.0251,1.661,2.1963,2.5441,2.0179,0.41029,-1.1312,-2.183,-2.3435,-1.8794,-1.438,-0.33879,0.09566,-0.036612,-0.5366,-0.89819,-0.36461,0.70393,1.6679,2.3099,2.4584,2.1476,1.2162,0.29234,-0.47122,-0.70549,-0.69912,-0.76998,-0.91342,-1.2042,-1.3678,-1.4678,-1.3531,-0.9433,-0.36736,1
-0.98607,-1.3159,-1.4719,-1.0865,-0.55468,0.048038,0.31074,0.34891,0.15257,0.0916,-0.1089,0.084798,0.306,0.5561,0.54886,0.098263,0.033227,-0.095496,0.088766,-0.054914,-0.14981,-0.2178,-0.48392,-0.33372,-0.2514,-0.001489,-0.46407,-0.29882,0.63122,1.9954,1.8923,0.52413,-1.1472,-1.3545,-0.47274,0.70157,0.89737,0.055466,-0.4377,-0.37028,0.13759,0.31034,-0.01087,0.44424,0.51215,0.69634,0.26622,-0.016591,-0.073155,-0.17763,-0.32663,0.035033,0.15094,0.2257,-0.41398,-0.54501,-0.29303,-0.12033,-0.30689,-0.57112,-0.17861,0.13729,0.11515,0.055634,0.083359,0.29187,0.073788,-0.19704,-0.41453,-0.28252,0.17175,0.71321,0.84318,0.088729,-0.90199,-1.2094,-0.09806,1.3098,2.0916,1.9162,1.8835,1.8035,1.5893,0.41268,-1.3769,-2.6124,-2.7125,-1.8598,-1.1784,-0.4843,0.29312,1.2176,1.3052,0.50409,-0.80624,-1.9338,-2.1086,-1.5735,-0.87748,-0.39333,-0.035713,0.6907,1.6841,2.4771,2.4432,1.3061,-0.59706,-2.0164,-2.2022,-1.4425,-0.61138,-0.18028,0.28642,0.59366,0.49934,-0.1965,-0.7457,-0.8722,-0.36813,0.35185,1.1777,1.6443,1.7824,1.583,1.0703,0.65345,0.26036,0.13009,-0.17803,-0.89088,-1.6291,9
-0.9962,-0.9962,-0.85687,-0.91524,-0.65064,-0.44445,-0.37036,-0.11029,-0.15586,-0.15815,-0.22058,-0.35224,-0.36494,-0.36456,-0.36451,-0.30227,-0.10743,-0.078909,0.16399,0.26349,0.2097,0.24988,0.026361,-0.083719,-0.20839,-0.29021,-0.25306,-0.19324,-0.086335,-0.019841,0.069929,0.07884,0.094815,0.11834,0.1231,0.21666,0.35062,0.48398,0.63309,0.72515,0.68068,0.60265,0.45553,0.24205,0.084493,0.004209,-0.058966,-0.036361,-0.008729,-0.051586,-0.078345,-0.20736,-0.29244,-0.33449,-0.40518,-0.35373,-0.29334,-0.25454,-0.1473,-0.049593,0.048276,0.17041,0.24829,0.31315,0.33498,0.31532,0.31383,0.29611,0.33679,0.43239,0.53103,0.61964,0.51708,0.30228,0.09108,-0.12882,-0.1355,-0.081809,-0.088046,-0.096506,-0.22233,-0.3766,-0.59603,-0.80446,-0.81801,-0.49105,0.22936,1.0072,1.037,0.1409,-1.1662,-2.3841,-2.6005,-1.8419,-0.8268,0.090254,0.69099,1.0905,1.5768,2.1658,2.6161,2.5922,1.7179,0.17936,-1.3925,-2.1526,-1.8787,-1.1919,-0.73934,-1.024,-1.7772,-1.7874,-1.1991,-0.55824,-0.035392,-0.26996,-0.63239,-0.43207,0.31755,1.282,2.0238,2.3888,2.2908,1.5865,0.88138,0.072493,-0.63761,-0.70388,-0.70474,-0.71415,5.2807,13
-0.067395,0.13904,0.26547,0.21094,0.23141,0.32456,0.50629,0.67258,0.33745,-0.20189,-0.79065,-1.2183,-0.73182,0.15594,0.97098,1.3241,0.7411,-0.06373,-0.97864,-1.137,-0.81272,-0.43687,0.093821,0.23217,-0.053629,-0.39677,-0.44478,-0.20434,0.46883,0.98561,1.0559,0.84775,0.15864,-0.50926,-1.2427,-1.329,-0.45192,0.52714,1.6386,1.5006,0.86699,0.41815,0.26433,0.42866,0.038454,-0.56104,-1.0243,-0.59054,0.55858,1.435,1.6486,0.88933,-0.28113,-1.1378,-1.7583,-1.7534,-1.3566,-0.74589,-0.17952,0.063671,0.18625,0.37703,0.78131,0.85693,0.45322,-0.23733,-0.79457,-0.71253,0.001968,0.44252,0.38257,0.2958,-0.020452,0.56135,1.8721,2.7876,2.9964,1.8643,0.032986,-1.1983,-1.4301,-0.83917,-0.28241,-0.56042,-0.95408,-1.0867,-0.94458,-0.58084,-0.28568,-0.17397,0.16827,0.32948,-0.14611,-0.16333,-0.48734,-0.5805,-0.56206,-1.3189,-1.5155,-1.2479,-0.65326,0.2721,1.1089,1.9694,2.446,2.1765,0.94812,-0.67381,-1.4766,-1.1791,-0.61235,-0.36803,-0.73897,-1.047,-0.69089,-0.24858,-0.17362,-0.58897,-0.87121,-0.25555,0.89135,2.0581,2.4431,1.8828,0.85288,-0.05988,-0.5467,-0.83214,-0.98675,-1.301,-1.5531,4
-0.15577,-0.15577,-0.2051,-0.26318,-0.11459,0.31952,0.50575,0.53706,0.46716,0.14165,-0.36444,-0.6751,-0.6169,-0.61108,-0.3651,-0.13823,-0.13623,-0.31213,-0.14039,-0.13596,-0.098091,0.078583,0.2051,0.037849,-0.33989,-0.34605,-0.19607,-0.003412,0.39293,0.9669,1.1769,0.90689,0.59922,0.072021,-0.37385,-0.48682,-0.30223,-0.039518,0.44915,0.67416,0.5939,0.41146,0.3287,-0.12569,-0.50615,-0.35517,-0.10859,0.15077,0.51961,0.73925,0.19319,-0.28879,-0.71594,-1.0952,-1.2885,-0.93756,-0.30196,0.22629,0.79063,1.0186,0.64035,-0.17381,-0.67667,-0.91088,-0.61366,-0.007538,0.62185,1.0775,1.3048,1.1612,1.0284,0.98414,1.0115,1.0273,0.89529,0.42226,-0.24255,-0.93602,-1.4426,-1.5922,-1.3621,-0.94999,-0.43757,0.1126,0.57538,0.76375,0.47104,-0.27881,-1.2621,-2.0904,-2.458,-2.2549,-1.5926,-0.69029,0.17202,1.1148,2.0352,2.6817,2.7859,2.2796,1.0267,-0.50211,-1.7158,-2.2448,-2.0469,-1.4703,-0.8646,-0.27731,0.012223,-0.02352,-0.26852,-0.56736,-1.0272,-1.3353,-1.0447,-0.28177,0.66238,1.5231,2.2023,2.2867,2.0905,1.7485,1.3129,0.80237,0.32203,-0.07926,-0.28554,-0.43828,-0.64778,-0.95436,-1.3119,7
0.34233,0.34233,0.34233,-0.047513,-0.16255,-0.16255,-0.31031,-0.5754,-0.55002,-0.10635,0.15063,-0.11748,-0.3844,-0.64214,-0.89987,-0.73456,-0.55491,-0.39451,-0.23834,0.42268,1.33,1.8209,1.9345,1.6543,0.72354,-0.032208,-0.20041,-0.36156,-0.44373,-0.5259,-0.37773,-0.21338,0.12769,0.51662,1.1827,2.0051,2.1504,1.596,0.88014,-0.14305,-0.85317,-0.28496,0.24133,-0.042776,-0.32688,-0.61098,-0.89509,-0.53647,0.031743,0.25982,0.26726,0.047986,-0.4385,-0.71274,-0.51781,-0.33885,-0.24138,-0.13925,0.24232,0.6239,0.6571,0.63773,0.30077,-0.1589,-0.30546,-0.21943,-0.17007,-0.17007,-0.036181,0.44425,0.90085,1.1996,1.4983,1.4204,1.3363,1.4572,1.6184,1.2771,0.70856,-0.21231,-1.4321,-2.0966,-1.9051,-1.4866,-0.37234,0.63424,0.65361,0.67298,-0.23703,-1.1951,-1.7924,-2.3013,-2.0061,-1.2887,-0.46092,0.47363,1.1604,1.4079,1.47,0.8475,0.23436,-0.24623,-0.72681,-0.76852,-0.77104,-0.47255,-0.084383,0.11805,0.20808,0.076237,-0.30041,-0.41313,0.015243,0.50905,1.3003,2.062,1.9493,1.8366,1.2564,0.61565,0.17194,-0.20169,-0.73212,-1.3714,-1.8439,-2.1063,-2.2163,-1.9623,-1.7007,-1.395,-1.0892,2
-1.0451,-1.1303,-1.2793,-1.1973,-1.1639,-0.83879,-0.54246,-0.43435,-0.16019,-0.15702,-0.12735,-0.006266,-0.0679,-0.06598,-0.12071,-0.3489,-0.47243,-0.47243,-0.40116,-0.12728,0.12411,0.2028,0.24969,0.18189,0.014159,-0.14748,-0.30608,-0.39718,-0.3652,-0.2584,-0.082877,0.11486,0.28979,0.40723,0.4575,0.40351,0.33934,0.37528,0.43103,0.55669,0.6584,0.63234,0.57324,0.45131,0.32234,0.19072,-0.012909,-0.072433,-0.12864,-0.14706,-0.019138,-0.11167,-0.14494,-0.14507,-0.35125,-0.32081,-0.30941,-0.3101,-0.092299,0.00127,0.07555,0.14627,0.27215,0.25621,0.29587,0.32832,0.29243,0.31158,0.18386,0.37552,0.50474,0.74815,1.0299,0.70148,0.28369,0.030609,-0.17105,-0.062036,0.13924,0.20104,0.11441,-0.059475,-0.38261,-0.87424,-1.1167,-1.1202,-0.81105,-0.12393,0.53776,0.82838,0.92099,0.81365,0.30261,-0.35065,-1.2604,-2.2382,-2.4152,-1.8282,-0.77968,0.50705,1.5776,2.1996,2.232,1.6301,0.43099,-0.78651,-1.379,-1.511,-1.3167,-1.0113,-0.97554,-0.95397,-0.82555,-0.90605,-0.83088,-0.48476,-0.034295,0.88389,1.6918,2.1966,2.4391,2.1205,1.4839,0.7206,0.11602,-0.43153,-0.54605,-0.84147,-1.3428,-1.3321,6.0835,13
