att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,target
-0.078496,-0.029926,0.46764,1.016,1.672,2.2076,2.3833,1.8681,0.84091,-0.19188,-0.96587,-1.2368,-0.82442,-0.3662,-0.21258,-0.19236,-0.53719,-1.1197,-1.9079,-2.3788,-2.1272,-1.0643,0.56251,2.0171,2.7454,2.6144,1.9073,1.067,0.30991,-0.4217,-1.2279,-1.9302,-2.3675,-2.2075,-1.3343,-0.29357,0.42942,0.71313,0.68729,0.44757,0.13713,-0.10753,-0.49431,-1.1604,-1.689,-1.756,-1.5718,-0.84263,0.22016,0.70369,0.76569,0.77879,0.69816,0.78484,1.2321,1.5627,1.5549,1.2703,0.6386,-0.24846,-0.99481,-1.2659,-0.94504,-0.32674,0.55284,1.2825,0.86446,0.62,0.28127,-0.56247,-0.89119,-0.94015,-0.84524,-0.19704,0.56219,0.74178,0.39434,-0.19085,-0.77952,-0.86434,-0.4304,0.42638,1.0198,1.2304,1.3424,0.69818,-0.034925,-0.34928,-0.52968,-0.49132,-0.066975,0.35602,0.50521,0.60202,0.58567,0.25336,0.10884,0.1504,0.2321,0.44853,0.23832,0.014075,-0.18514,-0.35414,-0.32779,-0.35553,-0.46458,-0.52005,-0.34883,0.05673,0.41984,0.60631,0.54561,0.17567,0.057857,-0.067371,-0.071181,-0.07125,-0.23021,-0.083672,0.023952,-0.032833,-0.046849,-0.087037,-0.16163,-0.14143,-0.19244,-0.55871,-1.0958,-1.3558,-1.3558,7
-1.4007,-0.72807,-0.312,-0.081266,0.36739,1.2956,2.1337,2.5568,2.0404,0.59646,-0.49847,-0.84857,-0.52125,-0.71985,-0.97612,-0.72178,0.26488,0.09918,-1.3848,-3.0608,-2.9068,-0.60127,1.7472,3.2104,2.9193,2.0105,1.0746,0.44207,0.22918,-0.046083,-0.68801,-1.7379,-2.3429,-1.9012,-0.46055,0.37044,-0.13356,-1.2022,-1.6115,-0.73686,0.43344,1.0099,0.71032,0.29577,0.14076,0.37845,0.56813,0.48034,0.36718,0.44019,0.43407,0.3334,0.16049,0.086867,0.15007,0.34282,0.38521,0.19745,-0.050738,-0.24979,0.070784,-0.000658,-0.25483,-0.50018,-0.52908,-0.19186,-0.12611,-0.098369,-0.19547,-0.17485,-0.033175,0.35021,0.6311,0.55587,0.074533,-0.27228,-0.11105,0.066514,0.12944,-0.2049,-0.065516,-0.1671,-0.32695,-0.14301,0.40946,1.444,0.96812,-0.16105,-1.5563,-1.9194,-0.42398,1.6817,2.8276,1.7751,-0.44255,-1.3911,-1.1688,-0.21624,0.34003,0.90448,0.87682,0.61119,0.37851,0.26949,-0.050892,-0.61214,-1.029,-0.37537,0.10626,0.63573,0.54162,0.53,0.29634,-0.068373,-0.36098,-0.46161,-0.53896,-0.66225,-0.38689,-0.18659,0.47417,0.30383,0.16406,-0.2787,-0.49042,-0.55342,-0.70583,-0.73675,-0.80621,-0.54871,-0.23913,8
-1.5597,-1.9224,-1.8254,-1.5349,-1.0413,-0.65934,-0.065945,0.72188,1.6046,2.4517,2.742,2.2859,1.048,-0.13913,-1.1294,-0.47648,0.009541,-0.30679,-0.8933,-1.3945,-0.91249,-0.87687,-1.8686,-2.7094,-2.2054,-0.1388,2.1961,3.5016,3.0373,2.1149,1.1712,0.63726,0.31652,-0.20679,-1.1999,-2.1977,-2.3769,-1.4359,-0.16594,0.3978,-0.27872,-1.425,-1.7182,-1.1563,0.070296,0.88073,1.1376,0.96032,0.61878,0.49535,0.4065,0.41642,0.43392,0.4648,0.4951,0.52105,0.41077,0.40077,0.2629,0.21686,0.2673,0.071078,0.099002,-0.09526,-0.21946,-0.098385,-0.095442,-0.30963,-0.43903,-0.45075,-0.32556,-0.011804,-0.086129,-0.15895,-0.28372,0.04104,0.23878,0.49014,0.6333,0.3167,0.039734,-0.099454,-0.17874,-0.11827,-0.1431,-0.13095,0.2544,0.50012,0.65675,0.42835,0.19857,0.008444,-0.34274,-0.24646,0.11486,0.70041,0.93966,0.3379,-0.073166,-0.31907,-0.12499,0.53581,0.9534,1.0849,0.60744,-0.058605,-0.006187,0.27411,0.1459,-0.42259,-0.92599,-0.53182,0.14378,0.58298,0.51102,0.40823,0.36473,0.1071,-0.067667,-0.52876,-0.79706,-0.63371,-0.29227,0.23173,0.52476,0.15036,-0.13654,-0.52647,-0.75085,-0.76502,-0.77516,8
-0.97142,-1.3432,-1.7981,-2.042,-1.8631,-1.3047,-0.60012,0.25482,1.0152,1.8425,2.4171,2.6585,1.8991,0.63032,-0.46549,-0.89538,-0.20642,-0.01029,-0.30328,-0.91696,-1.2844,-1.1408,-1.681,-2.5658,-2.4838,-0.84789,1.5328,3.0694,3.1087,2.2855,1.3782,0.67362,0.28308,-0.27157,-1.2447,-2.0424,-2.3009,-1.2907,0.033428,0.41491,-0.3887,-1.5632,-1.7735,-0.88139,0.44091,1.1073,1.1406,0.85374,0.58051,0.41489,0.31058,0.30446,0.41039,0.54115,0.6227,0.52445,0.44896,0.33613,0.11509,0.076745,0.14454,-0.036919,0.05623,-0.032804,0.17842,0.40337,0.070172,-0.3248,-0.67145,-0.59701,-0.24149,0.016344,-0.1155,-0.27421,-0.16783,0.029256,0.42035,0.70544,0.57693,0.35201,-0.23482,-0.22846,-0.008263,0.37537,0.30497,-0.009503,-0.017795,0.28795,0.49996,0.48705,0.28906,-0.31552,-0.59293,-0.22172,0.44752,1.2662,1.1059,0.037191,-0.42427,-0.25591,0.59425,1.2442,1.0572,0.092522,-0.41238,-0.39089,0.25196,0.72257,0.31203,-0.38691,-0.7702,-0.4283,0.19851,0.74648,0.63601,0.39847,0.20208,0.025308,-0.24086,-0.56772,-0.72618,-0.50029,-0.025872,0.3958,0.3654,0.11149,-0.2488,-0.56439,-0.74875,-0.94815,-0.92223,8
-1.6468,-1.7185,-1.5886,-1.2893,-0.92987,-0.63913,-0.28824,-0.001449,0.60628,1.2794,1.9392,2.2641,2.1851,1.2967,0.04728,-0.88465,-0.91936,0.37669,0.64728,-0.030665,-1.3608,-1.7852,-0.76552,0.58823,0.091237,-1.6015,-2.9761,-2.4095,-0.16757,2.2041,3.2346,2.8565,2.0305,1.1432,0.6745,0.19243,-0.50521,-1.3956,-1.9756,-1.7315,-0.92,-0.3228,-0.3377,-0.89138,-1.0274,-0.99248,-0.73541,0.14366,0.79562,1.506,1.4428,0.73971,0.25091,0.093003,0.24661,0.49749,0.44469,0.42038,0.38951,0.22026,0.083201,0.004199,-0.066039,0.03827,-0.021371,-0.035382,0.077912,0.085436,-0.1027,-0.45563,-0.69261,-0.52102,-0.2641,-0.027624,-0.11311,-0.028087,0.079398,0.11347,0.18901,0.098134,0.26177,0.13199,-0.063594,-0.031777,0.064204,0.31909,0.12602,-0.132,-0.14084,-0.24059,0.035647,0.34369,0.84432,1.2627,0.43239,-0.69671,-1.6905,-1.3338,0.51607,1.6276,2.0486,0.76018,-0.51677,-1.1615,-1.1303,-0.20111,0.54391,1.0036,1.0414,0.60044,0.23155,-0.10835,-0.36042,-0.58002,-0.54113,-0.12787,0.1378,0.31127,0.2221,0.33732,0.49188,0.36987,0.1359,-0.55646,-0.89176,-0.90299,-0.33719,0.29134,0.30379,0.024464,-0.5264,8
-1.5817,-1.8385,-1.707,-1.4013,-0.84983,-0.42625,0.030155,0.54383,1.1407,1.7767,2.1853,2.3045,1.6379,0.44189,-0.53243,-0.73506,0.15429,-0.023821,-0.60228,-1.226,-0.84661,-0.46952,-1.5307,-2.6908,-2.5479,-0.47724,2.0353,3.2558,2.8708,1.9799,1.1809,0.67673,0.39775,-0.13994,-0.97967,-1.8424,-2.1061,-1.4883,-0.55177,-0.27757,-0.73467,-1.2093,-1.1297,-0.64094,-0.002704,0.58416,1.2499,1.5727,1.3466,0.77923,0.35191,0.25208,0.25944,0.22445,0.22137,0.2876,0.28816,0.14452,0.076039,0.009538,0.062667,0.028903,-0.015033,0.10566,-0.024693,-0.22999,-0.50055,-0.48316,-0.17518,-0.019343,-0.13578,-0.23346,-0.1966,0.057305,0.085895,0.18626,0.24872,0.22063,0.22221,0.23526,0.4496,0.36073,-0.01481,-0.56741,-0.50999,-0.21462,-0.1904,-0.334,-0.37257,0.4572,1.4757,1.3689,0.31963,-1.0363,-1.2937,0.19009,1.9038,2.2886,0.99316,-0.99084,-1.705,-1.1711,-0.32299,0.3115,0.42045,0.61836,0.6247,0.61834,0.80226,0.18007,-0.093705,-0.69395,-0.58663,-0.089239,0.013172,0.028664,-0.017041,0.1854,0.35191,0.27314,0.056121,-0.12855,-0.1204,-0.15631,-0.2021,-0.18903,-0.28085,-0.2107,-0.41333,-0.6564,-0.83935,8
-1.3833,-1.4668,-1.2781,-0.95521,-0.53805,-0.23736,0.11419,0.70154,1.3659,1.937,2.1954,1.7021,0.59018,-0.451,-0.87581,0.094174,0.15747,-0.30822,-1.1555,-0.98955,-0.65123,-1.4066,-2.2749,-2.1109,-0.11463,2.0218,2.8446,2.3755,1.4725,0.79405,0.45491,0.19433,-0.43488,-1.4141,-2.1008,-1.8665,-0.61184,0.27142,0.065925,-1.1154,-1.6417,-1.0806,0.093938,0.64772,0.79503,0.78833,0.9864,1.2089,0.89608,0.56498,0.19894,0.15653,0.21267,0.26591,0.22591,0.03443,-0.023867,-0.084581,0.041514,0.13168,0.15134,0.1689,-0.068096,-0.21929,-0.4535,-0.32482,-0.33745,-0.20454,-0.25734,-0.073384,0.32299,0.67446,0.58212,0.22512,-0.14209,-0.25309,-0.22469,-0.057523,0.1505,0.30435,0.061649,-0.24919,-0.30651,-0.013079,0.2761,0.34694,0.15047,0.24536,0.33085,0.28357,-0.52431,-1.4297,-1.4221,1.182,3.4688,3.4628,0.88572,-1.9185,-2.3549,-1.1339,0.045186,0.29123,0.16639,-0.058246,0.41176,0.94032,1.1306,0.64322,-0.54329,-0.50872,-0.37218,0.09618,0.045898,-0.24843,-0.56273,-0.43169,0.043877,0.76856,0.78733,0.34076,-0.14288,-0.18249,-0.037677,-0.13541,-0.18484,-0.4275,-0.53374,-0.59038,-0.64724,-0.63937,-0.80098,8
-0.40991,-0.97653,-1.5407,-1.8599,-2.021,-1.7721,-1.5192,-1.2347,-0.82275,-0.24115,0.57548,1.3791,2.1071,2.5222,2.5752,2.0975,1.0817,0.053653,-0.88802,-0.80001,-0.38466,-0.33176,-0.55031,-1.1085,-1.186,-0.85233,-0.83413,-1.392,-1.9282,-1.8831,-0.60459,1.3362,2.6328,3.0355,2.6602,1.7636,0.94666,0.25381,-0.51328,-1.3916,-2.1995,-2.582,-2.2833,-1.3932,-0.59512,-0.34962,-0.38913,-0.40266,0.18259,0.76212,1.0756,1.1312,0.69321,0.534,0.50651,0.53996,0.71519,0.73769,0.4891,0.3397,0.11689,-0.026136,0.10856,-0.047508,0.21853,0.45917,0.42092,0.45925,0.093848,-0.26122,-0.20242,-0.048185,0.035995,-0.03062,-0.51834,-0.6748,-0.61501,-0.31639,0.026384,-0.023322,-0.048653,0.079697,0.21828,0.28296,0.24156,-0.002504,0.000481,0.075007,0.20931,0.2287,0.13785,0.16143,0.094727,0.13476,0.20275,0.12648,0.20302,0.14265,0.038104,0.13498,-0.20394,-0.45091,-0.48351,0.10376,0.98975,1.2603,1.0372,0.15074,-0.11833,0.40034,0.64459,0.93202,0.75149,0.014201,-0.06163,-0.071619,-0.077035,-0.049975,-0.36123,-0.7951,-0.85093,-0.29583,0.42174,0.87709,0.8868,0.48967,-0.003232,-0.35554,-0.69533,-0.84967,-0.56007,8
-0.53025,-0.93647,-1.1231,-1.5311,-1.9766,-2.3574,-2.3188,-1.6566,-0.89557,-0.053055,0.74075,1.5342,2.4149,2.9233,2.8795,1.8789,0.39511,-0.97557,-1.2942,-0.59734,-0.31421,-0.23955,-0.78972,-0.88049,-1.2767,-1.6524,-1.4068,-0.74285,1.0874,2.356,2.6288,2.1331,1.0995,0.39583,-0.36492,-1.2443,-1.9036,-1.7072,-0.89434,-0.088541,-0.16797,-1.0062,-1.684,-1.2784,-0.17444,0.79549,1.207,1.0858,0.89021,0.80363,0.42582,0.44484,0.45289,0.61448,0.82069,0.6884,0.48523,0.23591,0.19423,0.26056,0.47752,0.24644,0.30493,0.16437,-0.059193,0.15366,-0.011976,-0.13096,-0.55266,-0.65925,-0.36706,0.012577,0.10838,-0.13571,-0.28934,-0.059895,0.35845,0.49319,0.39069,0.18307,-0.10847,0.21159,0.19946,0.2428,0.23212,0.055388,0.16621,0.48522,0.41742,0.41336,0.37257,0.23237,0.093361,-0.43262,-0.75844,-0.19682,0.58967,1.1658,1.2239,0.4895,0.71345,0.87279,0.86073,0.95933,0.20705,-0.13257,-0.4496,-0.53258,-0.17108,-0.47832,-0.71358,-0.56096,0.048851,1.2454,1.3226,0.94323,0.13684,-0.46766,-0.65316,-0.97589,-0.62993,-0.37725,0.090175,0.42992,0.1166,-0.14087,-0.9827,-1.4652,-1.431,-1.0969,-0.21943,8
-2.2823,-2.8253,-2.5719,-1.6485,-0.59454,0.14757,0.56266,0.82366,1.2775,1.6584,1.954,2.0449,1.5956,0.4635,-0.57927,-1.0593,-0.57102,0.21532,0.4914,0.49761,-0.13411,-1.1977,-2.2126,-2.5858,-1.5184,0.6392,2.2524,2.5891,1.9763,1.096,0.42814,-0.26932,-0.58633,-1.0805,-1.3379,-1.4195,-1.2514,-0.22098,0.39447,0.19271,-0.84059,-1.732,-1.6232,-0.29616,0.67926,1.2091,1.1502,0.73933,0.52099,0.28417,0.39071,0.51813,0.48431,0.57065,0.54046,0.63649,0.48374,0.2818,0.045892,0.033886,0.023873,-0.15187,-0.008697,-0.12084,0.39597,0.57645,0.21086,-0.28434,-0.72545,-0.61381,-0.38385,0.029956,0.15145,0.18291,-0.22338,-0.42126,-0.21216,0.35864,0.89902,0.85803,0.28936,-0.28091,-0.333,-0.14874,0.10958,0.15953,0.16358,0.47191,0.44708,0.52905,0.28399,-0.29649,-0.88098,-1.2955,-0.55216,1.5946,2.4703,2.1521,-0.010126,-1.3005,-1.4941,-0.27772,0.80932,1.5267,1.2514,0.79053,-0.28028,-0.79302,-0.54044,-0.23451,0.14088,0.081755,-0.012542,-0.17708,0.19774,0.36157,0.48614,0.17104,-0.098947,-0.30091,-0.48488,-0.50891,-0.33907,-0.20706,0.12203,0.085087,-0.21044,-0.46435,-0.90089,-1.1339,-1.1106,8
-2.8474,-2.0102,-1.0443,-0.30588,0.24603,0.8721,1.7178,2.5528,2.8398,2.1306,0.66551,-0.65065,-1.0615,-0.57888,-0.50153,-0.71849,-1.0967,-1.1774,-1.6734,-2.2929,-1.8097,-0.074427,2.1263,3.3897,2.76,1.6517,0.66479,0.042186,-0.79888,-1.1169,-1.5211,-1.5076,-1.2155,-1.0357,-0.10065,0.40262,-0.073899,-1.256,-2.2553,-1.8692,-0.1064,1.3787,1.673,1.231,0.48408,0.10536,-0.008992,-0.14053,0.17954,0.35974,0.6645,0.5949,0.4694,0.60423,0.48392,0.29939,0.009897,-0.19208,-0.13577,0.12706,0.27785,0.24762,-0.097951,-0.47117,-0.52833,-0.45748,-0.1881,-0.01818,0.24095,0.23255,-0.076694,-0.22223,-0.062293,0.47267,0.78389,0.55651,0.008313,-0.17376,-0.26053,-0.15449,-0.20313,0.039505,0.46828,0.50441,0.35071,-0.070496,-0.11087,-0.14525,-0.13383,0.045376,0.26519,0.39534,0.2354,0.14736,0.29135,0.79729,1.2587,1.3822,0.65715,-0.17832,-0.46788,-0.34232,0.036547,-0.078214,-0.062226,0.18972,0.32099,0.031945,-0.55817,-0.39993,-0.008474,0.57452,0.29409,-0.28664,-0.85907,-1.0017,-0.32327,0.011595,0.43882,0.17217,-0.096167,-0.43878,-1.03,-1.2957,-1.4767,-1.1812,-0.68011,-0.20298,0.47171,1.2058,1.3872,8
-1.2886,-1.6296,-1.582,-1.2743,-0.87931,-0.49446,-0.37017,-0.16701,0.32289,1.0033,1.7994,2.1787,2.1522,1.401,0.29403,-0.72542,-1.0523,-0.8156,-0.39157,-0.19772,0.26448,0.31018,-0.48495,-2.1146,-3.2247,-2.2923,-0.081416,2.2076,2.983,2.5186,1.686,0.95833,0.65357,0.34147,-0.18764,-1.0759,-1.9245,-1.9169,-1.0616,-0.30589,-0.13817,-0.95924,-1.1601,-1.0221,-0.48549,0.18637,0.68682,1.3071,1.4023,0.93343,0.35191,0.026064,0.14423,0.3453,0.40254,0.36773,0.32994,0.34702,0.21823,0.16079,-0.005018,-0.084749,-0.011319,0.01012,0.079418,0.02101,-0.22499,-0.414,-0.65457,-0.32829,-0.27095,-0.091888,-0.31047,-0.006613,0.14701,0.18394,0.013528,0.045551,0.25309,0.37049,0.26805,0.14669,0.18624,0.13911,-0.13307,-0.35982,-0.11687,-0.20625,-0.31834,-0.35478,0.41334,1.7096,1.5576,0.30602,-1.3993,-2.2404,-0.82812,1.2627,2.5391,2.2094,0.096064,-1.1283,-1.4452,-0.91862,-0.15201,0.54682,0.92851,0.76213,0.48092,0.24841,0.036374,-0.13911,-0.5114,-0.38936,-0.19527,-0.065205,0.11217,0.13857,0.56771,0.64588,0.55228,-0.11223,-0.52125,-0.85494,-0.68212,-0.26992,0.20984,0.25423,0.14868,-0.26751,-0.55908,8
-1.0436,-0.95974,-0.78488,-0.65141,-0.53496,-0.45971,-0.1576,0.54107,1.3603,2.0095,2.2342,1.6687,0.40436,-0.654,-1.2739,-0.886,-0.28191,-0.04334,0.34532,0.4203,-0.199,-1.5062,-2.8502,-2.4823,-0.58492,1.537,2.7847,2.4422,1.6709,0.95919,0.59765,0.35517,-0.10223,-0.85795,-1.6939,-1.8651,-1.3981,-0.56365,-0.30626,-0.71294,-0.94426,-0.99007,-0.69005,-0.25462,0.096431,0.82441,1.338,1.3522,1.0517,0.51596,0.30991,0.20569,0.16931,0.19456,0.27951,0.30492,0.26674,0.023415,-0.094232,-0.12678,-0.1693,-0.01075,-0.009363,0.14687,-0.015597,-0.32467,-0.58907,-0.55144,-0.29598,0.11472,0.05559,-0.18362,-0.40493,-0.19333,0.061181,0.13629,0.30407,0.26527,0.40108,0.11404,0.027815,0.026851,0.073163,-0.035204,-0.28283,-0.054048,-0.22412,-0.34522,-0.40123,-0.097179,1.1857,1.4273,0.64126,-0.77241,-1.9617,-1.2581,0.91754,3.0692,3.2249,1.107,-1.9628,-2.4341,-1.7414,-0.52705,0.005726,0.28995,0.71915,0.69152,0.69762,0.57214,0.30546,-0.11224,-0.75749,-0.7058,-0.21551,0.22205,0.19454,-0.21028,-0.22157,0.29099,0.74844,1.0329,0.24477,-0.39334,-0.77091,-0.70171,-0.41887,-0.14179,-0.001153,0.075678,-0.20436,8
-1.3131,-1.4443,-1.3327,-1.1595,-0.88066,-0.71568,-0.47483,-0.1437,0.49626,1.2742,1.8588,2.0524,1.6769,0.77282,-0.22527,-0.87508,-0.4206,-0.054656,-0.10441,-0.66467,-0.73894,-0.099382,-0.78734,-2.17,-3.2855,-2.1066,0.3363,2.3496,3.0484,2.5722,1.7625,1.0342,0.53896,0.15473,-0.46299,-1.2726,-1.7275,-1.5385,-0.85701,-0.49489,-0.64078,-0.95816,-0.754,-0.20653,0.22256,0.32176,0.15155,0.37026,0.62898,0.91056,0.8229,0.51943,0.35884,0.30177,0.35633,0.36692,0.36028,0.30937,0.13368,0.061674,-0.14295,-0.17714,-0.19453,0.009715,0.12762,0.064353,-0.2386,-0.55086,-0.59185,-0.20999,0.011561,0.039539,-0.21498,-0.074972,0.14997,0.12201,0.013892,-0.07512,0.18445,0.56822,0.39693,0.14472,-0.27523,-0.097641,-0.084415,0.026583,0.007603,-0.1547,0.3865,0.47497,0.86405,0.42563,-0.52057,-1.3853,-1.5374,-0.45169,1.7823,3.4366,2.9895,0.65038,-1.6012,-2.1361,-1.295,-0.58738,-0.092457,0.27912,0.66543,0.57411,0.59061,0.6064,0.58475,0.19463,-0.46559,-0.75955,-0.42968,0.017773,0.29072,-0.15017,-0.11803,0.15001,0.78864,0.90353,0.14422,-0.35507,-0.64846,-0.44586,-0.10601,-0.042263,-0.09439,-0.1616,-0.41553,8
-1.539,-1.6457,-1.4895,-1.107,-0.64915,-0.2852,0.17743,0.83149,1.5934,2.1955,2.1767,1.5239,0.28026,-0.64821,-0.88493,0.061784,0.25899,-0.40079,-1.3808,-1.1392,0.16561,0.13948,-1.2524,-3.2,-2.7859,-0.70089,1.7117,3.0389,2.7839,2.0427,1.1978,0.69042,0.33219,-0.12035,-0.86642,-1.7045,-1.9289,-1.1281,-0.45924,-0.23661,-0.87752,-0.97584,-0.95573,-0.57304,-0.16472,0.4209,1.2819,1.4367,1.022,0.23418,-0.054323,0.10211,0.35828,0.44031,0.43085,0.3452,0.32587,0.10029,0.007334,0.036388,0.14891,0.25106,0.021897,-0.096496,-0.11402,-0.208,-0.34313,-0.56776,-0.37313,-0.25917,-0.07267,-0.20243,-0.10542,0.042034,0.16226,0.094778,0.080335,0.21562,0.34208,0.26805,0.058905,0.068298,0.030314,0.058117,-0.14394,0.036308,-0.027999,-0.38605,-0.44375,-0.15426,1.2293,1.6405,0.72641,-0.74142,-1.9087,-1.2808,0.99961,2.6013,2.5206,0.39244,-1.4863,-1.6179,-0.98162,-0.37251,0.14787,0.54969,0.70739,0.63255,0.40097,0.46232,0.10464,-0.32355,-0.73126,-0.43396,-0.046812,0.14253,0.12169,0.23371,0.57722,0.61287,0.36525,-0.21322,-0.50317,-0.69096,-0.51557,-0.20381,0.21596,0.22112,0.23299,-0.24337,-0.51527,8
-1.8892,-1.5211,-1.1243,-0.62923,-0.47073,-0.094651,0.39756,1.2883,2.0559,2.4743,2.1965,0.97323,-0.3953,-1.0809,-0.50282,0.44989,0.10897,-0.88275,-1.8246,-1.0022,0.65734,0.95033,-0.49516,-2.8542,-3.4649,-1.7746,0.87452,2.915,3.2886,2.5004,1.5946,0.83614,0.42858,0.079862,-0.79171,-1.8484,-2.5694,-1.9905,-0.50509,0.58561,0.4169,-0.96247,-1.7763,-1.6731,-0.45305,0.69203,1.0473,1.0114,0.60764,0.48732,0.2913,0.3911,0.40992,0.48284,0.4587,0.41285,0.48807,0.40642,0.24808,0.062,-0.053288,0.19046,0.15663,0.090129,-0.11695,-0.1963,0.036542,-0.22961,-0.3797,-0.61208,-0.44193,-0.25821,-0.15977,-0.12394,-0.21376,0.019836,-0.047488,0.21437,0.32161,0.47883,0.50109,0.031046,-0.38358,-0.19491,-0.070798,0.16063,-0.012727,0.13084,0.027227,0.10099,0.25586,0.5603,0.73731,0.020471,-0.55251,-0.67879,-0.028006,0.78893,0.93415,0.24421,-0.15752,-0.41341,-0.2285,0.34623,0.72753,1.1697,0.9252,0.34564,0.10903,0.009663,0.016352,-0.52511,-1.0641,-0.95638,-0.32376,0.45561,0.99684,0.8088,0.54625,-0.080419,-0.26644,-0.41259,-0.58004,-0.61262,-0.58078,-0.24294,0.13304,0.19298,-0.14414,-0.47186,-0.96219,8
-1.2745,-1.7367,-1.9452,-1.8951,-1.6492,-1.1652,-0.57444,-0.10358,0.45187,1.008,1.5809,1.9929,2.0642,1.6767,0.43933,-0.86542,-1.5064,-1.1351,-0.2526,0.12027,0.12718,0.52286,1.0825,0.87068,-0.77693,-2.7542,-3.2966,-1.4906,1.0644,2.6631,2.7095,1.8846,1.1414,0.73917,0.48869,-0.10228,-1.2108,-2.1732,-2.0856,-0.90068,0.27721,0.17103,-0.88218,-1.581,-1.3371,-0.45212,0.50257,0.97204,1.2018,0.95025,0.59449,0.48053,0.44403,0.44949,0.44816,0.3895,0.45108,0.38403,0.26931,0.14309,0.20453,0.25628,0.19208,0.050809,-0.16625,-0.03796,-0.028464,-0.18775,-0.45398,-0.69168,-0.39002,-0.01235,0.20756,0.010893,-0.19963,-0.2718,-0.13829,0.18529,0.4836,0.69021,0.3841,-0.096116,-0.22391,-0.14868,0.032528,0.099247,0.1137,0.22661,-0.22502,0.091128,0.5447,1.4534,1.1063,-0.15171,-1.403,-1.5979,-0.08983,1.4125,1.8753,0.83876,-0.49252,-0.89612,-0.71011,0.028768,0.61371,1.1476,1.0237,0.5457,0.26826,0.12028,-0.20353,-0.71656,-0.9278,-0.22995,0.29578,0.72831,0.55947,0.44867,0.46391,0.063735,-0.16206,-0.73077,-0.80974,-0.49537,-0.036575,0.42691,0.17419,0.027077,-0.47093,-0.67032,-0.93879,8
-1.1874,-1.4699,-1.4493,-1.2946,-0.99038,-0.69797,-0.63864,-0.56746,-0.18527,0.68019,1.7102,2.4658,2.5989,1.9549,0.63551,-0.36801,-0.71455,-0.007213,-0.013783,-0.82329,-1.5533,-1.1479,0.17732,-0.10215,-1.7658,-3.4164,-2.7669,-0.24195,2.3634,3.4274,2.9995,2.0527,1.1473,0.6966,0.36654,-0.30397,-1.376,-2.2859,-2.0635,-0.83396,0.31854,0.17014,-1.0183,-1.5794,-1.191,0.007671,0.63768,0.90616,0.77109,0.6111,0.54092,0.41442,0.46933,0.43589,0.49482,0.45088,0.4264,0.39828,0.42368,0.22614,0.2794,0.14543,0.068802,-0.035936,-0.10927,-0.059442,0.10133,-0.11372,-0.30972,-0.73348,-0.54516,-0.30411,0.010239,-0.051879,-0.030381,0.17704,0.12393,0.18192,0.20233,0.40759,0.43282,0.005224,-0.15703,-0.071543,0.15643,0.10773,-0.16376,-0.061062,0.21718,0.47268,0.48629,0.467,0.081236,-0.5607,-1.0292,-0.28609,1.1183,1.8375,1.12,-0.32601,-0.79923,-0.68462,0.21667,0.55876,0.69454,0.46921,0.1408,0.52125,0.52253,0.41856,-0.54542,-0.99489,-0.56346,0.12037,0.78919,0.4937,0.30312,0.13049,-0.000844,-0.027855,-0.36328,-0.64444,-0.44859,-0.24144,0.25284,0.23531,0.030176,-0.28176,-0.63456,-0.80529,-1.0391,8
