att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,target
-0.7405,-0.68687,-0.49891,-0.26203,0.014654,0.29711,0.62056,0.962,1.1745,1.2342,1.2239,1.2938,1.2951,1.2626,1.2211,0.98195,0.68074,0.34452,0.029766,-0.2693,-0.53071,-0.69366,-0.74214,-0.60684,-0.53094,-0.29332,0.003022,0.26862,0.58116,0.86239,1.1494,1.4859,1.7531,1.7232,1.5682,1.4445,1.2888,1.2307,1.2803,1.4325,1.5967,1.6552,1.354,1.0377,0.72348,0.39815,0.096593,-0.19371,-0.45364,-0.65979,-0.39845,-0.52723,-0.65116,-0.88374,-1.0667,-1.2356,-1.4226,-1.5083,-1.3738,-1.1775,-1.0251,-0.84161,-0.76997,-0.77205,-0.64147,-0.50062,-0.56025,-0.68844,-0.88763,-1.0255,-1.1837,-1.2746,-1.3732,-1.3482,-1.2954,-1.1653,-1.0052,-0.80565,-0.56744,-0.4312,1
-0.69061,-0.59824,-0.43088,-0.14491,0.14223,0.34882,0.61555,0.88815,1.1641,1.3979,1.3312,1.3394,1.3927,1.4932,1.5444,1.3944,1.2011,0.87552,0.55135,0.26606,-0.023104,-0.31082,-0.53224,-0.64918,-0.58683,-0.44578,-0.22931,0.014521,0.24428,0.52374,0.81571,1.1322,1.3353,1.4298,1.3748,1.2887,1.2858,1.3013,1.3323,1.4818,1.4447,1.433,1.2449,0.94799,0.6269,0.34174,0.065351,-0.19726,-0.45095,-0.588,-0.52242,-0.65743,-0.78822,-0.97201,-1.1048,-1.261,-1.4218,-1.4869,-1.4745,-1.2917,-1.1102,-0.93831,-0.78522,-0.5705,-0.41202,-0.41678,-0.52832,-0.71849,-0.88029,-1.0039,-1.1193,-1.276,-1.294,-1.3549,-1.3663,-1.2862,-1.1832,-1.0346,-0.84528,-0.62838,2
-0.89471,-0.83264,-0.62426,-0.32671,-0.002689,0.3544,0.67852,0.91875,1.2328,1.4736,1.4082,1.3564,1.4136,1.5257,1.6021,1.511,1.3178,1.0369,0.77991,0.49346,0.16706,-0.13789,-0.43038,-0.69464,-0.85672,-0.80389,-0.6421,-0.38482,-0.098572,0.17357,0.46837,0.77008,1.0898,1.3699,1.448,1.407,1.3886,1.3559,1.3733,1.3719,1.4274,1.4046,1.2215,0.88778,0.56608,0.2437,-0.049967,-0.33835,-0.60065,-0.77391,-0.24168,-0.2882,-0.52155,-0.71213,-0.95683,-1.2227,-1.4565,-1.6408,-1.4893,-1.2656,-1.068,-0.84969,-0.65161,-0.4535,-0.29127,-0.26687,-0.39804,-0.58659,-0.79381,-1.058,-1.2162,-1.3259,-1.393,-1.4154,-1.3696,-1.1899,-0.97877,-0.78561,-0.5153,-0.34248,3
-0.72316,-0.6688,-0.49076,-0.23188,0.021278,0.34647,0.61871,0.93832,1.2688,1.4286,1.4026,1.4109,1.3895,1.4552,1.3724,1.2291,0.92847,0.67112,0.36373,0.063993,-0.23308,-0.50166,-0.67048,-0.61482,-0.5767,-0.38599,-0.16691,0.10142,0.33812,0.61032,0.91884,1.2087,1.4821,1.4722,1.4304,1.3103,1.382,1.3734,1.4068,1.4908,1.4794,1.5311,1.2778,0.96028,0.64037,0.36694,0.076833,-0.1946,-0.43378,-0.61018,-0.54018,-0.67774,-0.80658,-0.92225,-1.0869,-1.2648,-1.3841,-1.4182,-1.2876,-1.2162,-1.0954,-0.92768,-0.79301,-0.57473,-0.46727,-0.53562,-0.63448,-0.80534,-0.96869,-1.1181,-1.1877,-1.2578,-1.3265,-1.3736,-1.2391,-1.1531,-1.037,-0.86374,-0.72228,-0.57903,3
-0.58335,-0.54051,-0.35332,-0.12183,0.16517,0.41406,0.60439,0.80198,1.1045,1.2121,1.3382,1.3828,1.3981,1.3199,1.2083,0.9859,0.71446,0.49897,0.27085,-0.025822,-0.29741,-0.47522,-0.58624,-0.58013,-0.34904,-0.14336,0.12973,0.36514,0.63727,0.88642,1.1694,1.4142,1.482,1.4471,1.3486,1.3499,1.3753,1.2446,1.3167,1.4367,1.595,1.597,1.3448,1.029,0.71937,0.44621,0.15887,-0.089719,-0.32985,-0.50704,-0.58925,-0.656,-0.75933,-0.93876,-1.0344,-1.2027,-1.2713,-1.3215,-1.2936,-1.2347,-1.2083,-1.1298,-1.0026,-0.9024,-0.76149,-0.65487,-0.72502,-0.86622,-1.0106,-1.143,-1.228,-1.3155,-1.3716,-1.3558,-1.2437,-1.17,-1.0897,-0.94601,-0.80551,-0.69833,2
-0.76798,-0.68583,-0.5847,-0.34195,-0.055336,0.28233,0.60963,0.87334,1.211,1.5038,1.5014,1.4582,1.4627,1.5366,1.6133,1.4156,1.2032,0.92249,0.61706,0.26658,-0.000085,-0.36113,-0.63782,-0.734,-0.73667,-0.62442,-0.41102,-0.1722,0.068542,0.34802,0.64937,0.9359,1.2351,1.3665,1.3899,1.386,1.4023,1.4147,1.4408,1.4159,1.4766,1.4038,1.2105,0.86348,0.56456,0.26738,-0.002127,-0.23165,-0.45109,-0.65668,-0.40324,-0.4402,-0.55973,-0.76543,-0.96901,-1.1739,-1.3658,-1.5332,-1.475,-1.2924,-1.1006,-0.91346,-0.70663,-0.50599,-0.34287,-0.29685,-0.44724,-0.65312,-0.83184,-0.97756,-1.1439,-1.2642,-1.4096,-1.4294,-1.3227,-1.1792,-1.0656,-0.92953,-0.7549,-0.60865,1
-0.64657,-0.66315,-0.48962,-0.24371,0.078118,0.37134,0.60016,0.83672,1.156,1.3744,1.4384,1.4702,1.5033,1.5459,1.4675,1.2491,0.98849,0.74386,0.46401,0.18374,-0.092789,-0.36371,-0.58592,-0.65185,-0.61669,-0.45453,-0.21191,0.047531,0.27928,0.55596,0.81503,1.0985,1.3209,1.3797,1.5089,1.4905,1.4358,1.4201,1.5034,1.487,1.5114,1.4834,1.1993,0.90633,0.61856,0.34356,0.073792,-0.20801,-0.39914,-0.58251,-0.779,-0.77614,-0.82744,-0.94613,-1.0628,-1.1875,-1.2491,-1.3062,-1.2628,-1.1645,-1.0904,-0.97188,-0.85197,-0.76505,-0.64362,-0.58452,-0.67646,-0.76715,-0.88886,-0.94199,-1.0233,-1.1372,-1.1978,-1.2677,-1.2605,-1.2006,-1.1302,-1.0125,-0.92761,-0.83914,2
-0.65906,-0.62486,-0.50503,-0.23021,0.013337,0.3137,0.5877,0.82588,1.1213,1.3815,1.4792,1.509,1.5692,1.5624,1.4529,1.224,0.90395,0.69034,0.37973,0.098724,-0.19143,-0.42941,-0.62056,-0.59767,-0.55205,-0.36134,-0.11275,0.16871,0.42487,0.73228,0.96503,1.2828,1.4234,1.4938,1.5597,1.4815,1.4392,1.398,1.4582,1.5348,1.4578,1.1964,1.0331,0.86005,0.55205,0.32769,0.031143,-0.21405,-0.45275,-0.51778,-0.73073,-0.82275,-0.86314,-0.93688,-1.0447,-1.139,-1.1873,-1.2684,-1.2753,-1.1737,-1.0935,-0.96056,-0.86469,-0.86905,-0.82636,-0.75253,-0.73582,-0.82145,-0.94561,-1.0521,-1.1601,-1.2305,-1.2671,-1.242,-1.1719,-1.0821,-0.98036,-0.88112,-0.77892,-0.70674,2
-0.45923,-0.54502,-0.36284,-0.11484,0.1554,0.42321,0.74846,0.94212,1.1919,1.269,1.369,1.3729,1.3788,1.3151,1.1688,0.89162,0.7276,0.55413,0.27787,-0.029471,-0.23142,-0.34173,-0.4374,-0.4525,-0.32053,-0.073797,0.16268,0.41652,0.71625,0.99394,1.2725,1.3068,1.2934,1.3797,1.478,1.3463,1.3671,1.3839,1.3468,1.3011,1.4398,1.4656,1.2059,0.93771,0.7194,0.41984,0.15986,-0.10568,-0.31624,-0.39173,-0.63733,-0.71345,-0.83024,-0.99354,-1.074,-1.2305,-1.3387,-1.4412,-1.4158,-1.291,-1.1389,-0.97869,-0.86447,-0.74491,-0.74903,-0.83205,-0.90611,-1.0195,-1.1231,-1.1502,-1.2067,-1.2756,-1.3199,-1.3085,-1.3047,-1.1537,-1.1356,-0.96932,-0.84744,-0.72237,2
-0.76268,-0.75367,-0.56176,-0.32011,-0.086565,0.24404,0.58008,0.78936,1.0553,1.2633,1.4053,1.4534,1.5084,1.4626,1.378,1.1413,0.83834,0.61989,0.27352,-0.030456,-0.32551,-0.50917,-0.7338,-0.73818,-0.63195,-0.41479,-0.19332,0.014265,0.27497,0.57925,0.87957,1.1487,1.4294,1.5638,1.558,1.5441,1.4691,1.4364,1.5249,1.6604,1.6037,1.5879,1.3059,0.99584,0.69656,0.3636,0.07272,-0.20733,-0.47183,-0.65599,-0.52121,-0.603,-0.78515,-0.88823,-1.0036,-1.1242,-1.1706,-1.208,-1.2745,-1.2379,-1.1407,-1.0144,-0.87506,-0.76395,-0.67685,-0.55155,-0.5417,-0.6879,-0.86774,-0.9857,-1.1146,-1.2171,-1.2877,-1.2987,-1.1971,-1.0879,-0.99545,-0.85179,-0.73685,-0.61568,1
-0.49422,-0.49601,-0.33678,-0.089441,0.13636,0.43951,0.58694,0.84275,1.069,1.1719,1.3077,1.3311,1.3568,1.3116,1.2061,1.0398,0.84694,0.62628,0.31664,0.048331,-0.20691,-0.47811,-0.64072,-0.57202,-0.39469,-0.19811,0.003868,0.2645,0.5448,0.80121,1.0962,1.2502,1.3284,1.3989,1.4759,1.346,1.3103,1.2843,1.3428,1.4739,1.4463,1.4856,1.3684,1.1937,0.88066,0.59136,0.27263,-0.011116,-0.26553,-0.46148,-0.57014,-0.68518,-0.79452,-0.93903,-1.0422,-1.2222,-1.3926,-1.4693,-1.4465,-1.3458,-1.2238,-1.0539,-0.87625,-0.69499,-0.63982,-0.68259,-0.75732,-0.86251,-1.0031,-1.1838,-1.2543,-1.3941,-1.407,-1.3827,-1.2641,-1.1726,-1.0546,-0.92334,-0.77751,-0.63663,2
-0.53244,-0.48629,-0.42426,-0.16589,0.11291,0.346,0.51031,0.75399,1.0429,1.2029,1.2561,1.256,1.3003,1.2639,1.2152,1.0445,0.73693,0.49887,0.23884,-0.056815,-0.27292,-0.47872,-0.56651,-0.48158,-0.29935,-0.025293,0.24888,0.52972,0.82099,1.103,1.4022,1.5695,1.4939,1.4271,1.3197,1.27,1.2546,1.2841,1.3661,1.4893,1.6132,1.5335,1.2467,0.94379,0.6533,0.35796,0.082095,-0.17318,-0.34271,-0.46763,-0.61273,-0.68762,-0.79971,-0.95422,-1.1072,-1.2563,-1.3915,-1.4492,-1.4135,-1.2848,-1.1613,-1.0613,-0.95246,-0.79665,-0.64049,-0.64296,-0.75764,-0.86911,-0.97559,-1.1249,-1.2125,-1.3276,-1.3328,-1.3519,-1.2509,-1.1688,-1.0211,-0.91572,-0.80473,-0.69024,2
-0.61222,-0.56288,-0.39688,-0.12069,0.18694,0.42288,0.70741,0.92067,1.22,1.3972,1.4446,1.4025,1.4084,1.4203,1.3333,1.124,0.86628,0.59056,0.28594,-0.007091,-0.31586,-0.48221,-0.64535,-0.6495,-0.57083,-0.48757,-0.23053,0.052744,0.29792,0.58175,0.90747,1.2308,1.535,1.6237,1.4906,1.299,1.3468,1.4181,1.445,1.4805,1.4283,1.3101,1.3584,1.0606,0.69981,0.38266,0.10173,-0.1994,-0.46968,-0.5498,-0.61425,-0.5984,-0.74418,-0.87161,-1.0868,-1.2833,-1.4099,-1.4157,-1.3881,-1.3061,-1.1021,-0.93172,-0.83468,-0.68846,-0.53472,-0.53226,-0.68502,-0.82748,-0.95709,-1.0855,-1.172,-1.2687,-1.3347,-1.3045,-1.23,-1.1019,-0.98094,-0.85833,-0.72069,-0.6123,1
-0.70701,-0.74015,-0.54503,-0.28156,-0.012578,0.30676,0.5189,0.73674,1.0527,1.2974,1.3751,1.3785,1.3427,1.3587,1.4229,1.346,1.1301,0.75626,0.46054,0.15178,-0.14922,-0.44474,-0.64778,-0.70314,-0.63443,-0.42046,-0.19899,0.077407,0.34943,0.65956,0.95071,1.2799,1.4464,1.4053,1.3119,1.3879,1.3661,1.3834,1.3659,1.3965,1.5582,1.5112,1.3162,0.98561,0.78253,0.43454,0.13319,-0.17604,-0.41656,-0.64068,-0.35277,-0.54792,-0.6552,-0.68807,-0.92215,-1.0954,-1.3459,-1.5261,-1.5413,-1.3934,-1.2204,-1.0007,-0.87566,-0.79898,-0.62073,-0.43346,-0.5521,-0.74144,-0.92918,-1.0989,-1.2413,-1.3077,-1.3311,-1.3299,-1.2746,-1.1837,-1.0302,-0.87023,-0.64903,-0.46129,2
-0.80871,-0.71366,-0.52107,-0.24473,0.06806,0.37233,0.61214,0.97294,1.2084,1.3701,1.4706,1.4357,1.5034,1.4513,1.32,1.0764,0.82957,0.56135,0.22224,-0.070308,-0.33789,-0.62267,-0.7982,-0.74335,-0.58634,-0.37418,-0.13103,0.14267,0.42612,0.69457,0.99149,1.2417,1.4974,1.4787,1.4504,1.4908,1.4279,1.4983,1.5441,1.5652,1.5923,1.4174,1.2112,0.88408,0.55997,0.24046,-0.054164,-0.30858,-0.56951,-0.76233,-0.4409,-0.53496,-0.65357,-0.76712,-0.90961,-1.1127,-1.278,-1.3254,-1.3358,-1.2674,-1.138,-0.98506,-0.81977,-0.7229,-0.61685,-0.56436,-0.65809,-0.77384,-0.91829,-1.0575,-1.1448,-1.2454,-1.2557,-1.2634,-1.2206,-1.1265,-0.97789,-0.84326,-0.66709,-0.55776,2
-0.59419,-0.61168,-0.51026,-0.34743,-0.099262,0.22723,0.52552,0.82569,1.1457,1.3105,1.3783,1.4044,1.4297,1.4599,1.3537,1.1084,0.85573,0.60935,0.32065,0.013235,-0.2773,-0.49447,-0.60095,-0.52803,-0.47404,-0.25478,-0.019332,0.18215,0.4499,0.72434,0.9981,1.2929,1.4329,1.4566,1.4397,1.4223,1.3867,1.3694,1.3909,1.4516,1.473,1.5264,1.3899,1.077,0.76251,0.47115,0.18502,-0.082278,-0.35067,-0.5362,-0.59795,-0.65655,-0.74349,-0.87505,-1.0157,-1.1746,-1.2692,-1.3482,-1.3459,-1.2867,-1.1381,-1.01,-0.86935,-0.78552,-0.65512,-0.66024,-0.76269,-0.85855,-0.9447,-1.1067,-1.1359,-1.2636,-1.3297,-1.3338,-1.2918,-1.1438,-1.0665,-0.89826,-0.80056,-0.70108,2
-0.43027,-0.4912,-0.35819,-0.17413,0.14096,0.46815,0.66773,0.88839,1.0774,1.2434,1.2932,1.3366,1.341,1.2903,1.2045,0.94499,0.81217,0.54853,0.30171,0.018461,-0.20791,-0.40606,-0.51486,-0.4793,-0.2709,-0.041714,0.13294,0.4127,0.59731,0.89093,1.0871,1.3239,1.4087,1.3651,1.4051,1.3518,1.2927,1.2733,1.3474,1.4671,1.4822,1.5027,1.3089,1.0518,0.81237,0.52793,0.25527,-0.006387,-0.19588,-0.39931,-0.63624,-0.74993,-0.82086,-0.97499,-1.1003,-1.1986,-1.3007,-1.3976,-1.3742,-1.3451,-1.2511,-1.0958,-0.97813,-0.86337,-0.78422,-0.85468,-0.97177,-1.0256,-1.1148,-1.203,-1.3205,-1.3679,-1.3829,-1.2691,-1.1771,-1.0701,-0.99567,-0.83717,-0.75791,-0.67943,1
-0.53976,-0.52063,-0.35581,-0.24328,0.039134,0.25147,0.45638,0.7149,0.9876,1.1776,1.2946,1.3537,1.4108,1.338,1.2451,1.0757,0.85675,0.61881,0.40425,0.16881,-0.10846,-0.33879,-0.43141,-0.45765,-0.31275,-0.11178,0.11184,0.36435,0.6347,0.9138,1.208,1.4169,1.4853,1.4228,1.3936,1.3369,1.2854,1.2776,1.4194,1.4965,1.4678,1.4676,1.2818,0.97444,0.7167,0.41882,0.16666,-0.098698,-0.2516,-0.42985,-0.6239,-0.62398,-0.73842,-0.93268,-1.0875,-1.194,-1.2881,-1.3563,-1.4195,-1.3484,-1.2247,-1.1337,-0.98387,-0.87696,-0.72238,-0.64881,-0.76818,-0.88617,-0.9595,-1.1142,-1.2196,-1.3437,-1.3928,-1.4115,-1.3281,-1.2001,-1.1074,-0.96532,-0.8549,-0.69938,1
-0.68379,-0.61888,-0.41649,-0.15221,0.13804,0.40183,0.60255,0.86791,1.1023,1.3071,1.3309,1.4239,1.4118,1.3986,1.2437,0.97144,0.66544,0.35384,0.045935,-0.26939,-0.49707,-0.61818,-0.6389,-0.57915,-0.38372,-0.13954,0.070032,0.34399,0.62407,0.90165,1.214,1.469,1.4772,1.4665,1.3927,1.2854,1.3973,1.3602,1.4914,1.6188,1.685,1.4638,1.2253,0.90047,0.59454,0.38289,0.15333,-0.13055,-0.38734,-0.58566,-0.60965,-0.6155,-0.71726,-0.8118,-0.95507,-1.1258,-1.2922,-1.339,-1.3228,-1.3438,-1.234,-1.085,-0.94354,-0.78011,-0.65506,-0.53043,-0.64155,-0.74853,-0.88685,-1.0225,-1.1095,-1.2705,-1.3058,-1.3591,-1.2806,-1.2094,-1.0578,-0.9388,-0.81128,-0.67881,1
-0.74041,-0.72994,-0.56262,-0.27563,0.048641,0.351,0.63645,0.95959,1.2035,1.388,1.4196,1.474,1.5253,1.5534,1.4602,1.2658,0.94774,0.77756,0.46995,0.15759,-0.12833,-0.40954,-0.62203,-0.76157,-0.72438,-0.55086,-0.3384,-0.077534,0.20468,0.48893,0.75417,1.0593,1.3405,1.482,1.4461,1.48,1.4816,1.4433,1.4807,1.4858,1.5241,1.4262,1.2019,0.89669,0.60562,0.30866,0.04512,-0.22883,-0.48004,-0.68386,-0.42824,-0.55005,-0.63542,-0.74472,-0.9045,-1.064,-1.2103,-1.3644,-1.4119,-1.3185,-1.1532,-0.99484,-0.84443,-0.734,-0.61565,-0.58582,-0.67569,-0.8272,-0.97415,-1.0833,-1.2057,-1.3306,-1.3245,-1.2523,-1.196,-1.0641,-0.95036,-0.83465,-0.64661,-0.55442,2
-0.70346,-0.62299,-0.43184,-0.14395,0.19044,0.39694,0.67798,1.0182,1.2826,1.362,1.3495,1.4164,1.4577,1.4246,1.3806,1.1534,0.90582,0.68028,0.38544,0.13282,-0.13872,-0.43649,-0.64048,-0.70064,-0.59945,-0.40896,-0.1666,0.098683,0.38775,0.65767,0.9594,1.2733,1.3962,1.384,1.2493,1.3,1.2686,1.3115,1.3251,1.4378,1.4123,1.4208,1.3999,1.0655,0.73566,0.41263,0.12618,-0.17042,-0.43405,-0.59099,-0.492,-0.56483,-0.73509,-0.89808,-1.1008,-1.2997,-1.4369,-1.5126,-1.4395,-1.2851,-1.1471,-0.95927,-0.75694,-0.55316,-0.4168,-0.45834,-0.59966,-0.73715,-0.90686,-1.0333,-1.2227,-1.3117,-1.3544,-1.3725,-1.3542,-1.2149,-1.0866,-0.98275,-0.78988,-0.62526,2
-0.66595,-0.66828,-0.42559,-0.21521,0.057015,0.30969,0.59523,0.85374,1.0985,1.3338,1.3756,1.4252,1.4781,1.4601,1.3868,1.3399,1.0291,0.74653,0.47918,0.18942,-0.096523,-0.35957,-0.55567,-0.6771,-0.61782,-0.43197,-0.25981,0.032716,0.35081,0.68418,0.96679,1.2811,1.4324,1.4386,1.4023,1.4123,1.4216,1.402,1.4631,1.5389,1.5829,1.4347,1.1412,0.85408,0.55508,0.26042,-0.019553,-0.17029,-0.41171,-0.59442,-0.53604,-0.65623,-0.7771,-0.87836,-1.0129,-1.18,-1.2969,-1.3916,-1.3199,-1.2333,-1.0679,-0.95216,-0.87132,-0.77443,-0.66905,-0.62045,-0.78314,-0.88948,-1.0405,-1.153,-1.2238,-1.258,-1.2586,-1.2726,-1.1755,-1.1161,-1.0037,-0.87556,-0.74499,-0.61084,2
-0.61139,-0.53486,-0.36904,-0.10772,0.15633,0.43934,0.63175,0.86769,1.1403,1.3324,1.3713,1.4358,1.4472,1.4662,1.341,1.122,0.84385,0.64263,0.35128,0.07768,-0.15067,-0.41266,-0.58735,-0.58,-0.51463,-0.3088,-0.10314,0.13243,0.37601,0.62769,0.91354,1.1922,1.3742,1.3824,1.414,1.4625,1.4206,1.4651,1.4441,1.508,1.4803,1.4949,1.2874,1.015,0.7108,0.43611,0.1676,-0.092406,-0.3385,-0.50716,-0.7271,-0.72962,-0.78428,-0.89412,-1.0065,-1.1171,-1.2228,-1.3126,-1.2619,-1.1832,-1.1375,-1.024,-0.91925,-0.84627,-0.8016,-0.80769,-0.86175,-0.91862,-1.0069,-1.0884,-1.1895,-1.2398,-1.2833,-1.2825,-1.2007,-1.1661,-1.0686,-0.99881,-0.86024,-0.81261,2
-0.6205,-0.63234,-0.47193,-0.25204,-0.029957,0.22992,0.479,0.74917,0.93476,1.186,1.4026,1.3831,1.4378,1.4865,1.4395,1.2644,1.0737,0.82447,0.53978,0.28174,0.033176,-0.25528,-0.49675,-0.57517,-0.54046,-0.40499,-0.19856,0.003982,0.28628,0.58325,0.88136,1.2024,1.438,1.4391,1.4515,1.3192,1.3529,1.4233,1.4127,1.4462,1.4557,1.4568,1.3772,1.085,0.75704,0.45569,0.14874,-0.10882,-0.36018,-0.54273,-0.50745,-0.62577,-0.74227,-0.84538,-1.0386,-1.1405,-1.332,-1.4629,-1.4439,-1.3119,-1.1994,-1.047,-0.97826,-0.92587,-0.81931,-0.6604,-0.66036,-0.77402,-0.9341,-1.0821,-1.159,-1.2279,-1.3268,-1.3025,-1.2052,-1.1504,-1.0513,-0.90247,-0.74693,-0.62824,2
-0.66249,-0.64875,-0.48642,-0.23502,0.037656,0.27332,0.58885,0.80656,1.0696,1.2913,1.3722,1.436,1.3958,1.3613,1.191,0.96087,0.69072,0.3573,0.084768,-0.24128,-0.42741,-0.63741,-0.67988,-0.61119,-0.41347,-0.185,0.049486,0.33316,0.60352,0.91109,1.1936,1.5068,1.4945,1.4472,1.3583,1.3828,1.4457,1.3276,1.4145,1.4975,1.5534,1.6048,1.3823,1.0239,0.70303,0.37197,0.13309,-0.13422,-0.39036,-0.62305,-0.5206,-0.56027,-0.69804,-0.86854,-1.0355,-1.2046,-1.3521,-1.4231,-1.3683,-1.3089,-1.212,-1.0176,-0.84184,-0.69925,-0.53855,-0.48096,-0.59078,-0.73135,-0.90431,-1.0382,-1.1589,-1.3186,-1.3244,-1.3651,-1.2832,-1.1656,-1.0073,-0.85131,-0.75629,-0.65377,1
-0.58154,-0.51013,-0.36964,-0.099506,0.15255,0.38912,0.6025,0.97964,1.1796,1.3516,1.3367,1.3287,1.3991,1.4397,1.3791,1.1982,0.96601,0.72666,0.39075,0.19155,-0.092283,-0.35849,-0.43853,-0.61113,-0.52183,-0.33463,-0.15318,0.11603,0.39842,0.69244,0.95319,1.2591,1.4506,1.4149,1.2715,1.2215,1.3361,1.3663,1.2828,1.2311,1.3778,1.4445,1.2805,1.1345,0.82711,0.51587,0.21385,-0.065504,-0.31689,-0.49787,-0.50924,-0.53742,-0.67821,-0.89586,-1.0281,-1.1824,-1.3274,-1.4705,-1.4511,-1.3736,-1.221,-1.0422,-0.85341,-0.71444,-0.57495,-0.61384,-0.75974,-0.93978,-1.0784,-1.194,-1.3002,-1.3365,-1.4136,-1.3885,-1.3052,-1.1998,-1.0847,-0.98757,-0.76622,-0.62032,2
-0.53512,-0.4819,-0.30802,-0.048516,0.20398,0.46078,0.68346,0.90405,1.0762,1.2328,1.2533,1.2648,1.312,1.3491,1.3318,1.1769,0.92497,0.62984,0.39108,0.15152,-0.14149,-0.38769,-0.5735,-0.57315,-0.45549,-0.29211,-0.080289,0.18462,0.45524,0.74855,1.0392,1.3513,1.4451,1.4623,1.289,1.29,1.3261,1.2187,1.2813,1.2986,1.4271,1.5403,1.3603,1.1386,0.832,0.52995,0.23141,-0.007127,-0.25524,-0.43896,-0.49227,-0.5809,-0.71065,-0.83699,-1.0113,-1.1694,-1.3094,-1.4624,-1.4853,-1.4247,-1.2961,-1.202,-1.0347,-0.863,-0.7403,-0.616,-0.70449,-0.88148,-1.0096,-1.1316,-1.2422,-1.3297,-1.4297,-1.4167,-1.3028,-1.169,-1.0544,-0.93084,-0.75465,-0.62512,2
-0.59418,-0.55387,-0.45171,-0.21975,0.048956,0.35301,0.58156,0.91943,1.1768,1.3246,1.369,1.3836,1.3917,1.4506,1.3574,1.1402,0.80255,0.47536,0.18111,-0.072623,-0.35554,-0.59308,-0.65394,-0.58746,-0.47473,-0.28429,-0.068805,0.21363,0.50693,0.80527,1.0753,1.3715,1.5671,1.5561,1.5046,1.366,1.3337,1.3379,1.2637,1.2675,1.2624,1.4204,1.3526,1.0875,0.78489,0.47724,0.1886,-0.084627,-0.34115,-0.51904,-0.63434,-0.62428,-0.75394,-0.86014,-1.0113,-1.2171,-1.3706,-1.5195,-1.4712,-1.3282,-1.1234,-0.94548,-0.79417,-0.62021,-0.51834,-0.44514,-0.54771,-0.68669,-0.83033,-0.96167,-1.132,-1.2593,-1.3365,-1.3858,-1.3388,-1.2627,-1.1629,-1.029,-0.92783,-0.7452,1
-0.64447,-0.58256,-0.42399,-0.1311,0.13514,0.45247,0.67748,1.0614,1.3003,1.2308,1.2345,1.2716,1.3494,1.4727,1.4143,1.2429,0.90231,0.59038,0.28264,0.012458,-0.26724,-0.45364,-0.62022,-0.57772,-0.49477,-0.28282,-0.027867,0.21111,0.44248,0.7618,1.0257,1.3681,1.5249,1.4641,1.4474,1.4269,1.2629,1.2194,1.3621,1.4246,1.4425,1.4794,1.2265,0.94112,0.63279,0.34911,0.099251,-0.15747,-0.40147,-0.59819,-0.48714,-0.57034,-0.71752,-0.81126,-0.96707,-1.1053,-1.2601,-1.4099,-1.4655,-1.37,-1.2314,-1.0671,-0.93081,-0.85773,-0.70626,-0.58389,-0.60784,-0.75661,-0.93894,-1.097,-1.2347,-1.3712,-1.4055,-1.3797,-1.2991,-1.1749,-1.0342,-0.88959,-0.73654,-0.61246,2
-0.7498,-0.75419,-0.54593,-0.28033,-0.004247,0.3396,0.67049,1.01,1.2479,1.3254,1.3448,1.3682,1.4129,1.4174,1.2929,1.0928,0.78606,0.48187,0.2176,-0.095912,-0.3732,-0.60584,-0.70708,-0.71219,-0.55128,-0.30314,-0.03165,0.21881,0.48314,0.79488,1.1179,1.4591,1.541,1.4515,1.4896,1.3766,1.2642,1.3087,1.4884,1.5642,1.5639,1.508,1.1706,0.87839,0.58209,0.26933,-0.009987,-0.23673,-0.45611,-0.64696,-0.38369,-0.52768,-0.6295,-0.79518,-0.97592,-1.1139,-1.249,-1.4168,-1.4883,-1.3588,-1.1903,-1.0338,-0.82954,-0.72476,-0.57783,-0.45596,-0.47798,-0.65246,-0.83621,-1.0056,-1.1644,-1.2977,-1.4241,-1.4345,-1.3177,-1.1577,-0.98045,-0.83806,-0.65853,-0.47768,2
-0.68992,-0.62615,-0.52468,-0.28105,0.020585,0.32943,0.58583,0.86015,1.2291,1.4116,1.4857,1.4809,1.4827,1.4809,1.3964,1.1788,0.95232,0.71844,0.41133,0.22444,-0.069275,-0.3221,-0.54284,-0.71728,-0.68666,-0.56941,-0.37071,-0.11603,0.16402,0.45933,0.75532,1.0478,1.3631,1.5379,1.479,1.4547,1.4301,1.4796,1.4299,1.4544,1.4785,1.4253,1.2726,1.0424,0.70912,0.40631,0.11697,-0.16328,-0.39005,-0.57443,-0.52546,-0.57864,-0.73303,-0.84131,-1.0233,-1.1836,-1.3393,-1.4223,-1.3523,-1.2215,-1.0676,-0.97662,-0.82977,-0.71392,-0.62474,-0.5596,-0.65311,-0.77313,-0.88412,-1.0251,-1.1502,-1.2904,-1.3224,-1.3369,-1.2707,-1.1553,-1.0169,-0.86756,-0.74891,-0.62324,2
