att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,target
-0.6433,-0.66969,-0.49067,-0.23474,0.058068,0.3673,0.63242,0.94864,1.2209,1.3479,1.3835,1.3863,1.4565,1.5017,1.4324,1.2376,1.0522,0.76617,0.52206,0.22685,-0.080685,-0.38935,-0.54552,-0.69075,-0.6487,-0.55497,-0.30857,-0.079413,0.18709,0.46938,0.72214,1.0218,1.3261,1.4714,1.4502,1.4234,1.3315,1.3086,1.433,1.4748,1.5254,1.4864,1.2826,0.95387,0.71165,0.36433,0.096213,-0.12794,-0.40018,-0.56925,-0.61234,-0.70373,-0.81259,-0.97688,-1.1706,-1.3202,-1.467,-1.5154,-1.3435,-1.1916,-1.0395,-0.88727,-0.73506,-0.56566,-0.47955,-0.35525,-0.36365,-0.53037,-0.67585,-0.87336,-0.98774,-1.1223,-1.2432,-1.333,-1.4234,-1.3862,-1.2412,-1.099,-0.94298,-0.74846,5
-0.4823,-0.43845,-0.32106,-0.14309,0.14853,0.4142,0.69742,0.92693,1.1364,1.2869,1.3695,1.3981,1.4271,1.3399,1.1954,1.0276,0.86779,0.57992,0.36638,0.043801,-0.16892,-0.37007,-0.608,-0.58524,-0.50572,-0.37296,-0.13343,0.12551,0.40889,0.70351,0.98752,1.3031,1.3968,1.4655,1.5121,1.4326,1.368,1.3557,1.3803,1.477,1.4533,1.5293,1.2785,0.99996,0.70674,0.38676,0.12046,-0.11264,-0.28746,-0.44985,-0.5946,-0.67085,-0.77592,-0.91647,-1.0509,-1.174,-1.2693,-1.4058,-1.4314,-1.3752,-1.2359,-1.1183,-0.96589,-0.7881,-0.65133,-0.51463,-0.63072,-0.74195,-0.88752,-1.0296,-1.1648,-1.2349,-1.3737,-1.4294,-1.3449,-1.2682,-1.155,-0.97933,-0.79938,-0.6602,3
-0.46774,-0.44678,-0.28479,-0.074988,0.19374,0.45506,0.71625,0.92645,1.133,1.3639,1.5134,1.4451,1.3679,1.4823,1.5366,1.4328,1.1949,1.0169,0.8025,0.56003,0.32465,0.047586,-0.22361,-0.37257,-0.42824,-0.40693,-0.28653,-0.12505,0.087565,0.32923,0.59485,0.84467,1.074,1.297,1.3665,1.3074,1.3077,1.3481,1.3183,1.2671,1.2812,1.3532,1.2218,1.029,0.78669,0.52458,0.26885,0.022892,-0.20084,-0.396,-1.081,-1.081,-1.081,-1.081,-1.081,-1.081,-1.081,-1.081,-1.081,-1.081,-1.081,-1.081,-1.081,-1.081,-1.081,-1.081,-1.081,-1.081,-1.081,-1.081,-1.081,-1.081,-1.081,-1.081,-1.081,-1.081,-1.081,-1.081,-1.081,-1.081,8
-0.61222,-0.56288,-0.39688,-0.12069,0.18694,0.42288,0.70741,0.92067,1.22,1.3972,1.4446,1.4025,1.4084,1.4203,1.3333,1.124,0.86628,0.59056,0.28594,-0.007091,-0.31586,-0.48221,-0.64535,-0.6495,-0.57083,-0.48757,-0.23053,0.052744,0.29792,0.58175,0.90747,1.2308,1.535,1.6237,1.4906,1.299,1.3468,1.4181,1.445,1.4805,1.4283,1.3101,1.3584,1.0606,0.69981,0.38266,0.10173,-0.1994,-0.46968,-0.5498,-0.61425,-0.5984,-0.74418,-0.87161,-1.0868,-1.2833,-1.4099,-1.4157,-1.3881,-1.3061,-1.1021,-0.93172,-0.83468,-0.68846,-0.53472,-0.53226,-0.68502,-0.82748,-0.95709,-1.0855,-1.172,-1.2687,-1.3347,-1.3045,-1.23,-1.1019,-0.98094,-0.85833,-0.72069,-0.6123,3
-0.84136,-0.7632,-0.53955,-0.25412,0.044714,0.35927,0.69388,0.97209,1.1914,1.4587,1.3984,1.3581,1.3665,1.4901,1.5192,1.3601,1.107,0.75466,0.41979,0.12166,-0.18939,-0.48623,-0.72338,-0.84634,-0.78565,-0.64105,-0.41925,-0.16652,0.11017,0.41495,0.72098,1.0412,1.3494,1.4217,1.4932,1.3825,1.318,1.3301,1.3637,1.445,1.5666,1.4724,1.1838,0.92137,0.58283,0.25146,-0.041511,-0.28236,-0.5323,-0.71943,-0.15806,-0.32692,-0.49503,-0.6883,-0.87683,-1.1522,-1.3942,-1.6046,-1.5829,-1.3535,-1.114,-0.86767,-0.59106,-0.37181,-0.23837,-0.31832,-0.45201,-0.6278,-0.87913,-1.0928,-1.3009,-1.4425,-1.4995,-1.4941,-1.3559,-1.172,-0.92685,-0.71021,-0.45977,-0.20603,6
-0.85165,-0.80967,-0.59441,-0.29361,0.029794,0.32753,0.64423,0.98332,1.2374,1.3696,1.3888,1.3906,1.4339,1.5375,1.5093,1.3602,1.1108,0.80156,0.47296,0.16444,-0.096376,-0.40394,-0.67227,-0.84116,-0.72248,-0.59492,-0.4123,-0.16987,0.096379,0.37351,0.66794,0.98524,1.32,1.4648,1.5177,1.3867,1.3629,1.3551,1.3557,1.4642,1.5766,1.5084,1.2977,0.9774,0.64012,0.31822,0.004373,-0.29607,-0.5555,-0.75451,-0.36692,-0.54402,-0.71638,-0.94657,-1.1202,-1.3006,-1.4722,-1.5043,-1.3775,-1.1882,-0.97914,-0.81707,-0.64573,-0.4689,-0.28868,-0.254,-0.45631,-0.62275,-0.83434,-1.0454,-1.1916,-1.32,-1.3778,-1.3114,-1.2481,-1.1269,-0.97587,-0.80994,-0.60114,-0.45418,7
-0.80766,-0.80135,-0.69561,-0.3928,-0.045571,0.26809,0.48704,0.84981,1.1699,1.3352,1.3906,1.4088,1.4394,1.5518,1.453,1.2858,1.09,0.75275,0.39319,0.093233,-0.24123,-0.49721,-0.72477,-0.84339,-0.73555,-0.52947,-0.28623,-0.039694,0.22912,0.52443,0.8246,1.134,1.4287,1.5599,1.5433,1.3239,1.2912,1.4103,1.4224,1.4834,1.6012,1.5755,1.3172,0.98086,0.63432,0.29484,-0.000685,-0.31669,-0.59012,-0.72394,-0.40841,-0.49937,-0.66125,-0.84559,-1.0261,-1.26,-1.4065,-1.4213,-1.3673,-1.2109,-0.94506,-0.7729,-0.57775,-0.36904,-0.23557,-0.41443,-0.54783,-0.74724,-0.94527,-1.1624,-1.2148,-1.1366,-1.2473,-1.2808,-1.3046,-1.1272,-1.0262,-0.8798,-0.68317,-0.55107,3
-0.62909,-0.61801,-0.47834,-0.22256,-0.016166,0.23873,0.4484,0.77651,1.0674,1.2959,1.4,1.4156,1.4642,1.4468,1.4272,1.2314,0.99717,0.6377,0.3533,0.093579,-0.23495,-0.4675,-0.67819,-0.696,-0.62536,-0.424,-0.18036,0.079043,0.38364,0.66846,0.96496,1.2865,1.5213,1.4119,1.2777,1.3121,1.4108,1.3975,1.4323,1.5726,1.6004,1.5807,1.2657,1.0008,0.66177,0.35844,0.11209,-0.19229,-0.38912,-0.58355,-0.44976,-0.41914,-0.51653,-0.6562,-0.86502,-0.97501,-1.1691,-1.3434,-1.4521,-1.3798,-1.2417,-1.0892,-0.89596,-0.82018,-0.80452,-0.76239,-0.59164,-0.73226,-0.90571,-1.0687,-1.2266,-1.3127,-1.3606,-1.3452,-1.3113,-1.1805,-1.0398,-0.92655,-0.76031,-0.55493,4
-0.72411,-0.76667,-0.55715,-0.33605,-0.055847,0.28324,0.60194,0.97615,1.2403,1.4026,1.4408,1.3856,1.4333,1.5484,1.4583,1.3124,1.0687,0.83808,0.54449,0.21272,-0.11908,-0.42618,-0.697,-0.78625,-0.80607,-0.56972,-0.44463,-0.17562,0.10808,0.40805,0.72256,0.94919,1.2892,1.4833,1.5296,1.3883,1.3842,1.3873,1.4011,1.3908,1.4098,1.5818,1.3725,1.023,0.69222,0.37662,0.047759,-0.22528,-0.44341,-0.65678,-0.37464,-0.49347,-0.59721,-0.76132,-0.95909,-1.1751,-1.3578,-1.4939,-1.4845,-1.3083,-1.1035,-0.90709,-0.75272,-0.62141,-0.44353,-0.44957,-0.57084,-0.74982,-0.92013,-1.075,-1.1953,-1.2846,-1.3323,-1.3086,-1.2169,-1.1054,-0.98849,-0.82428,-0.61391,-0.43381,5
-0.76268,-0.75367,-0.56176,-0.32011,-0.086565,0.24404,0.58008,0.78936,1.0553,1.2633,1.4053,1.4534,1.5084,1.4626,1.378,1.1413,0.83834,0.61989,0.27352,-0.030456,-0.32551,-0.50917,-0.7338,-0.73818,-0.63195,-0.41479,-0.19332,0.014265,0.27497,0.57925,0.87957,1.1487,1.4294,1.5638,1.558,1.5441,1.4691,1.4364,1.5249,1.6604,1.6037,1.5879,1.3059,0.99584,0.69656,0.3636,0.07272,-0.20733,-0.47183,-0.65599,-0.52121,-0.603,-0.78515,-0.88823,-1.0036,-1.1242,-1.1706,-1.208,-1.2745,-1.2379,-1.1407,-1.0144,-0.87506,-0.76395,-0.67685,-0.55155,-0.5417,-0.6879,-0.86774,-0.9857,-1.1146,-1.2171,-1.2877,-1.2987,-1.1971,-1.0879,-0.99545,-0.85179,-0.73685,-0.61568,3
-0.78753,-0.72126,-0.52369,-0.25134,0.058178,0.39609,0.60288,0.8929,1.2313,1.3931,1.4013,1.446,1.4986,1.578,1.4527,1.2302,0.9241,0.71063,0.38138,0.05608,-0.27819,-0.57508,-0.80842,-0.84476,-0.75781,-0.56255,-0.34056,-0.077451,0.16115,0.4487,0.75968,1.0219,1.3292,1.39,1.3386,1.3341,1.3669,1.3915,1.4238,1.522,1.5716,1.5418,1.3368,1.0227,0.67261,0.36459,0.077154,-0.22898,-0.49221,-0.70928,-0.25295,-0.441,-0.56857,-0.74711,-0.91987,-1.1347,-1.2918,-1.4733,-1.5249,-1.3754,-1.1924,-0.94879,-0.75678,-0.60257,-0.43824,-0.30361,-0.36933,-0.51779,-0.67154,-0.91427,-1.1525,-1.3138,-1.4373,-1.4671,-1.3667,-1.2524,-1.0858,-0.85893,-0.5957,-0.39396,4
-0.4031,-0.38179,-0.2624,-0.03186,0.23057,0.50916,0.72198,1.0079,1.2025,1.4565,1.4618,1.4314,1.4384,1.4896,1.3316,1.1627,0.91061,0.67282,0.42534,0.16068,-0.1098,-0.27792,-0.40603,-0.44954,-0.40164,-0.25545,-0.069945,0.14969,0.36925,0.62089,0.86384,1.0424,1.23,1.3966,1.4236,1.3503,1.3888,1.3804,1.3493,1.3667,1.4685,1.3939,1.1708,0.93451,0.69893,0.48497,0.24223,0.015101,-0.18486,-0.34577,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,7
-0.64948,-0.60508,-0.43795,-0.18532,0.10431,0.376,0.59576,0.82576,1.1016,1.2916,1.3524,1.4231,1.4391,1.4342,1.3314,1.0934,0.84064,0.53806,0.24863,-0.012665,-0.28269,-0.49359,-0.61397,-0.62084,-0.45168,-0.25634,-0.036047,0.27043,0.58924,0.86616,1.1352,1.407,1.5463,1.44,1.3902,1.4368,1.3858,1.4142,1.5254,1.5863,1.6335,1.4025,1.1286,0.83345,0.54269,0.25846,0.010243,-0.24491,-0.44907,-0.58183,-0.62711,-0.70239,-0.76825,-0.92382,-1.0492,-1.1751,-1.2362,-1.3195,-1.3209,-1.256,-1.1568,-1.0485,-0.95839,-0.86124,-0.75962,-0.64797,-0.76018,-0.86606,-0.99334,-1.1276,-1.2558,-1.294,-1.2849,-1.2191,-1.1328,-1.0534,-0.96258,-0.83572,-0.70482,-0.57581,4
-0.99022,-0.97609,-0.79197,-0.49044,-0.13194,0.22031,0.55827,0.91624,1.1816,1.3944,1.3886,1.421,1.4988,1.5846,1.4752,1.2786,0.98885,0.68204,0.37553,0.060884,-0.24411,-0.56,-0.83527,-0.97628,-0.93655,-0.70411,-0.44409,-0.15097,0.13739,0.47073,0.81169,1.1577,1.4202,1.6275,1.608,1.4576,1.418,1.3922,1.4133,1.5513,1.7212,1.5255,1.1821,0.85329,0.52786,0.20107,-0.10882,-0.40431,-0.66526,-0.8932,-0.26633,-0.29764,-0.46606,-0.66669,-0.91907,-1.0533,-1.2114,-1.3228,-1.313,-1.2472,-1.055,-0.84762,-0.71802,-0.51521,-0.39282,-0.42234,-0.45118,-0.58996,-0.77619,-0.99508,-1.1712,-1.2464,-1.3095,-1.2373,-1.2347,-1.0799,-0.88536,-0.65369,-0.47447,-0.37838,6
-0.60924,-0.62105,-0.43135,-0.20293,0.047141,0.38424,0.60737,0.84045,1.0922,1.2912,1.3422,1.3759,1.4441,1.4696,1.3841,1.1699,0.83883,0.53443,0.23306,-0.041174,-0.24603,-0.41723,-0.59047,-0.66303,-0.56512,-0.35413,-0.077344,0.19105,0.45444,0.75153,1.0447,1.3351,1.503,1.4743,1.3712,1.3455,1.4039,1.3923,1.4425,1.4304,1.5721,1.5844,1.263,0.97978,0.67908,0.40416,0.11803,-0.13045,-0.37394,-0.54553,-0.64064,-0.70745,-0.87372,-0.99694,-1.0731,-1.2234,-1.2867,-1.3374,-1.2976,-1.2037,-1.1266,-1.0243,-0.8881,-0.69629,-0.55896,-0.52301,-0.62201,-0.74879,-0.87983,-1.033,-1.1306,-1.2405,-1.298,-1.3085,-1.2843,-1.222,-1.106,-0.97374,-0.89334,-0.72767,4
-0.40579,-0.40325,-0.24438,-0.006715,0.26709,0.51281,0.76001,0.98261,1.1624,1.3835,1.3815,1.3702,1.3643,1.4493,1.3862,1.2207,0.93637,0.69672,0.43788,0.17386,-0.08133,-0.26129,-0.46251,-0.44609,-0.35804,-0.19245,0.003012,0.23351,0.46544,0.71894,0.95173,1.1677,1.3252,1.4216,1.2574,1.2592,1.3129,1.3479,1.3256,1.2895,1.2793,1.3798,1.239,1.0184,0.79894,0.53574,0.28775,0.031699,-0.16661,-0.30347,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,-1.0935,8
-0.45671,-0.46755,-0.30219,-0.1074,0.13899,0.43171,0.67839,0.93512,1.1987,1.4076,1.3846,1.3627,1.4273,1.5001,1.3722,1.1662,0.99587,0.78493,0.52074,0.26686,-0.007605,-0.25051,-0.43309,-0.45418,-0.35778,-0.17674,0.012249,0.21672,0.46827,0.72826,0.96346,1.1262,1.3281,1.4583,1.3364,1.3138,1.343,1.3474,1.2867,1.3063,1.4209,1.3187,1.1216,0.96434,0.73871,0.49648,0.24821,0.010726,-0.20341,-0.3768,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,7
-0.60452,-0.53187,-0.45665,-0.21349,0.044046,0.33381,0.66032,0.84624,1.1848,1.4243,1.4103,1.4583,1.4392,1.4586,1.4109,1.2237,1.0383,0.76222,0.44284,0.1748,-0.0946,-0.35069,-0.56288,-0.54992,-0.63584,-0.52817,-0.35265,-0.10991,0.13142,0.408,0.69296,0.96407,1.2582,1.4049,1.4406,1.4602,1.3976,1.4021,1.3788,1.4141,1.4581,1.5457,1.4592,1.1583,0.84956,0.51684,0.19346,-0.093698,-0.36851,-0.55756,-0.5739,-0.60838,-0.70262,-0.86315,-1.0233,-1.1041,-1.206,-1.3526,-1.3954,-1.3265,-1.2042,-1.0577,-0.92541,-0.77104,-0.65228,-0.62975,-0.72901,-0.82825,-0.92139,-1.0438,-1.1169,-1.2116,-1.3125,-1.2929,-1.2629,-1.1801,-1.0624,-0.94804,-0.82709,-0.70246,3
-0.47203,-0.38284,-0.22347,-0.02869,0.22696,0.50019,0.76587,0.98583,1.1447,1.3635,1.4108,1.3783,1.3577,1.4399,1.3763,1.1681,1.005,0.75193,0.526,0.27397,0.018233,-0.22236,-0.37138,-0.42258,-0.38075,-0.24342,-0.079978,0.1592,0.3919,0.65422,0.91412,1.1315,1.3484,1.4417,1.3269,1.3288,1.3617,1.3605,1.3286,1.2962,1.3702,1.4025,1.1952,0.95168,0.7261,0.47621,0.22337,-0.00927,-0.23182,-0.37625,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,-1.0879,8
-0.42886,-0.36318,-0.24678,-0.021487,0.22417,0.46979,0.72787,0.93581,1.0881,1.3029,1.3962,1.3853,1.3848,1.4752,1.4614,1.2709,1.0712,0.89856,0.65308,0.40224,0.12786,-0.1013,-0.33464,-0.49494,-0.51224,-0.3755,-0.19309,0.024494,0.25475,0.50561,0.74702,0.98024,1.2167,1.4193,1.3075,1.2779,1.3483,1.3912,1.3654,1.3268,1.3147,1.4203,1.2782,1.0542,0.79149,0.52761,0.29307,0.042324,-0.18386,-0.3789,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,-1.0843,8
-0.61129,-0.56998,-0.43963,-0.20067,0.081207,0.35924,0.57307,0.83623,1.0847,1.2614,1.3661,1.3884,1.4083,1.3592,1.2633,1.1172,0.85485,0.60316,0.27665,-0.041313,-0.3601,-0.55676,-0.71292,-0.61126,-0.51518,-0.27231,-0.053286,0.17939,0.45393,0.71641,0.94175,1.2471,1.4175,1.4582,1.4512,1.5102,1.4358,1.3794,1.4248,1.5374,1.5675,1.5699,1.384,1.0732,0.75183,0.45255,0.15926,-0.12877,-0.31898,-0.49633,-0.67977,-0.77844,-0.86574,-0.98642,-1.0991,-1.1765,-1.2827,-1.3859,-1.3818,-1.2575,-1.1106,-1.0041,-0.84729,-0.73236,-0.60599,-0.67612,-0.77466,-0.86712,-0.98244,-1.0515,-1.147,-1.1892,-1.2495,-1.2345,-1.1766,-1.1415,-1.0251,-0.91356,-0.79449,-0.63823,3
-0.81292,-0.73382,-0.64572,-0.36291,-0.063478,0.27462,0.60123,0.80629,1.0648,1.3617,1.5078,1.3788,1.3631,1.4688,1.6239,1.636,1.4388,1.1831,0.8652,0.55331,0.26461,-0.053636,-0.36835,-0.63266,-0.80345,-0.77535,-0.61698,-0.41493,-0.15135,0.12674,0.42284,0.73055,1.0564,1.2653,1.3631,1.3073,1.3213,1.309,1.3104,1.3584,1.4377,1.461,1.2765,0.97548,0.66278,0.32448,0.017332,-0.27428,-0.53483,-0.72813,-0.042448,-0.072759,-0.2941,-0.52226,-0.71201,-0.98898,-1.1919,-1.3942,-1.5926,-1.5037,-1.3052,-1.0773,-0.85681,-0.62607,-0.51663,-0.56463,-0.73152,-0.95747,-1.2098,-1.3956,-1.4662,-1.4385,-1.3158,-1.2944,-1.1499,-0.9033,-0.80605,-0.6282,-0.40803,-0.17934,7
-0.44459,-0.38405,-0.26757,-0.038131,0.2082,0.45604,0.71396,0.95091,1.1917,1.448,1.4941,1.4381,1.4382,1.5215,1.5702,1.4142,1.2059,0.97423,0.71696,0.48148,0.22299,-0.020002,-0.20451,-0.41838,-0.49749,-0.43953,-0.30024,-0.10197,0.11902,0.34966,0.59252,0.83199,1.073,1.3176,1.2985,1.3269,1.3571,1.3923,1.3653,1.2729,1.2992,1.3769,1.1972,0.94172,0.70124,0.47153,0.20698,0.006273,-0.20484,-0.37032,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,-1.0751,8
-0.36303,-0.37012,-0.28061,-0.06469,0.19064,0.4395,0.6912,0.9758,1.1687,1.4135,1.359,1.353,1.4168,1.4894,1.4178,1.2294,1.0222,0.81216,0.58727,0.3433,0.091486,-0.17168,-0.39478,-0.43349,-0.38372,-0.26573,-0.098743,0.10893,0.34198,0.54954,0.81454,1.0484,1.2744,1.4386,1.4714,1.2866,1.2661,1.3076,1.3344,1.3144,1.2789,1.3546,1.2597,1.0057,0.75321,0.5291,0.27091,0.056657,-0.15538,-0.325,-1.092,-1.092,-1.092,-1.092,-1.092,-1.092,-1.092,-1.092,-1.092,-1.092,-1.092,-1.092,-1.092,-1.092,-1.092,-1.092,-1.092,-1.092,-1.092,-1.092,-1.092,-1.092,-1.092,-1.092,-1.092,-1.092,-1.092,-1.092,-1.092,-1.092,8
-0.51374,-0.49649,-0.38416,-0.12262,0.129,0.401,0.64552,0.94555,1.1611,1.3834,1.4523,1.4659,1.4534,1.5075,1.4077,1.2533,1.0659,0.8675,0.6482,0.40428,0.14876,-0.10795,-0.33521,-0.5126,-0.51367,-0.40764,-0.21642,-0.017292,0.21857,0.45585,0.733,0.98107,1.2204,1.4136,1.4015,1.3663,1.3829,1.4457,1.4396,1.4387,1.4028,1.455,1.1694,0.93045,0.676,0.43419,0.18897,-0.046964,-0.26532,-0.42993,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,-1.0575,8
-0.48333,-0.54535,-0.38954,-0.1778,0.10697,0.39286,0.58534,0.78609,1.0081,1.2123,1.3147,1.3594,1.3696,1.3504,1.2743,1.0997,0.85546,0.62327,0.39681,0.078427,-0.21958,-0.38985,-0.47289,-0.47787,-0.32871,-0.13777,0.11317,0.31591,0.57084,0.82233,1.0124,1.2114,1.3387,1.4111,1.4513,1.3648,1.3266,1.3307,1.3762,1.5037,1.5006,1.2904,1.2805,1.1219,0.85021,0.56482,0.27371,0.018119,-0.22294,-0.40124,-0.58675,-0.68649,-0.78053,-0.89974,-1.0649,-1.2534,-1.3408,-1.4394,-1.4498,-1.3379,-1.1739,-1.0175,-0.86462,-0.77885,-0.68775,-0.79454,-0.82402,-0.95017,-1.0753,-1.1737,-1.2651,-1.3396,-1.4082,-1.3403,-1.3158,-1.223,-1.077,-0.95186,-0.82574,-0.68943,3
-0.52417,-0.45892,-0.33481,-0.09142,0.17427,0.4381,0.71797,0.91884,1.1063,1.2448,1.3218,1.3519,1.3042,1.2443,1.1203,0.82936,0.69199,0.49052,0.18174,-0.096423,-0.348,-0.45181,-0.55751,-0.51749,-0.37019,-0.20152,0.031043,0.28233,0.54541,0.81621,1.0428,1.3489,1.538,1.5184,1.4955,1.4313,1.356,1.354,1.4258,1.4621,1.6327,1.5877,1.3197,1.037,0.75746,0.47548,0.2104,-0.056793,-0.27242,-0.47135,-0.60343,-0.70802,-0.77453,-0.91536,-0.97618,-1.1107,-1.2058,-1.2585,-1.2939,-1.3008,-1.2743,-1.1448,-1.0421,-0.90253,-0.8372,-0.84124,-0.9116,-0.9726,-1.0767,-1.2115,-1.2532,-1.3284,-1.3563,-1.2551,-1.2021,-1.0625,-0.95659,-0.85329,-0.78285,-0.63991,4
-0.76798,-0.68583,-0.5847,-0.34195,-0.055336,0.28233,0.60963,0.87334,1.211,1.5038,1.5014,1.4582,1.4627,1.5366,1.6133,1.4156,1.2032,0.92249,0.61706,0.26658,-0.000085,-0.36113,-0.63782,-0.734,-0.73667,-0.62442,-0.41102,-0.1722,0.068542,0.34802,0.64937,0.9359,1.2351,1.3665,1.3899,1.386,1.4023,1.4147,1.4408,1.4159,1.4766,1.4038,1.2105,0.86348,0.56456,0.26738,-0.002127,-0.23165,-0.45109,-0.65668,-0.40324,-0.4402,-0.55973,-0.76543,-0.96901,-1.1739,-1.3658,-1.5332,-1.475,-1.2924,-1.1006,-0.91346,-0.70663,-0.50599,-0.34287,-0.29685,-0.44724,-0.65312,-0.83184,-0.97756,-1.1439,-1.2642,-1.4096,-1.4294,-1.3227,-1.1792,-1.0656,-0.92953,-0.7549,-0.60865,3
-0.52288,-0.44593,-0.31842,-0.10859,0.10154,0.35709,0.6307,0.88123,1.1144,1.3276,1.5072,1.4739,1.4749,1.5393,1.5332,1.391,1.2014,0.93739,0.7257,0.48787,0.21586,-0.039713,-0.27987,-0.46771,-0.48551,-0.3797,-0.23468,-0.013526,0.22795,0.475,0.69981,0.94586,1.0689,1.1908,1.3678,1.3534,1.3601,1.4556,1.4269,1.3377,1.3658,1.3991,1.1691,0.94605,0.70025,0.46295,0.21233,-0.03865,-0.2768,-0.46692,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,-1.0662,7
-0.65818,-0.58786,-0.40583,-0.15173,0.12196,0.32616,0.68465,0.98282,1.1824,1.3261,1.3175,1.317,1.3264,1.3301,1.1732,0.89361,0.66371,0.4032,0.085312,-0.21233,-0.49623,-0.58618,-0.64248,-0.63486,-0.44528,-0.19764,0.052788,0.32294,0.60044,0.91683,1.1651,1.3495,1.5828,1.4925,1.3177,1.2652,1.2925,1.4238,1.5074,1.5253,1.5845,1.3635,1.3091,1.1285,0.82804,0.46524,0.16666,-0.072655,-0.33414,-0.57236,-0.69473,-0.55698,-0.66007,-0.83437,-0.96254,-1.0433,-1.2178,-1.3576,-1.4741,-1.4091,-1.2836,-1.1021,-0.93838,-0.73624,-0.59205,-0.42807,-0.51151,-0.65381,-0.79611,-0.93505,-1.1059,-1.1918,-1.331,-1.3913,-1.3395,-1.3106,-1.1816,-1.0422,-0.91977,-0.79552,3
-0.73661,-0.69268,-0.49801,-0.20798,0.072068,0.41092,0.66727,1.004,1.2735,1.3741,1.3702,1.4064,1.4861,1.4327,1.3173,1.0707,0.78176,0.46775,0.155,-0.15029,-0.3939,-0.57342,-0.65715,-0.67379,-0.52153,-0.31855,-0.16871,0.10477,0.39507,0.66874,0.97956,1.3196,1.5217,1.5325,1.4818,1.2743,1.2852,1.3965,1.4474,1.444,1.6145,1.5844,1.3023,0.98677,0.661,0.36689,0.049716,-0.24249,-0.49712,-0.6648,-0.42666,-0.57843,-0.69056,-0.78973,-0.91617,-1.1176,-1.2778,-1.3734,-1.4156,-1.3686,-1.1747,-0.98986,-0.84423,-0.75151,-0.64364,-0.49396,-0.52337,-0.67078,-0.8574,-1.0345,-1.1637,-1.2577,-1.3203,-1.3618,-1.3037,-1.1729,-1.0424,-0.87177,-0.72903,-0.54775,4
