att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,target
-0.55783,-0.4656,-0.31849,-0.13274,0.13525,0.41824,0.69178,0.93612,1.1054,1.351,1.3984,1.3489,1.3359,1.3253,1.1043,0.93474,0.7122,0.49692,0.225,-0.027258,-0.26423,-0.4732,-0.59163,-0.53082,-0.33718,-0.090214,0.18543,0.44085,0.67874,0.91651,1.1332,1.3896,1.5636,1.6765,1.5441,1.4237,1.3623,1.3099,1.4172,1.5601,1.5472,1.3175,1.0703,0.8624,0.6544,0.42124,0.1664,-0.085437,-0.30959,-0.46511,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,-1.0504,8
-0.78872,-0.72268,-0.54195,-0.28496,-0.019046,0.27579,0.56358,0.87125,1.169,1.3794,1.5399,1.5631,1.5502,1.4438,1.195,0.95678,0.63446,0.40718,0.094862,-0.17457,-0.43591,-0.66591,-0.76963,-0.79154,-0.65407,-0.45109,-0.18708,0.10273,0.37991,0.67521,0.95425,1.2486,1.5309,1.6893,1.699,1.5486,1.4916,1.5758,1.7126,1.7521,1.6553,1.3605,1.0639,0.76596,0.49639,0.20746,-0.069952,-0.32308,-0.57743,-0.71201,-0.6165,-0.72337,-0.84395,-0.95758,-1.0361,-1.114,-1.118,-1.147,-1.1523,-1.0993,-1.0252,-0.94077,-0.83339,-0.68532,-0.63034,-0.68357,-0.74319,-0.8513,-0.98437,-1.1135,-1.2317,-1.2643,-1.2202,-1.1341,-0.99639,-0.85501,-0.72847,-0.60926,-0.50602,-0.54037,4
-0.82985,-0.7348,-0.54214,-0.32359,-0.062503,0.25483,0.53954,0.825,1.1456,1.4502,1.5985,1.5783,1.5694,1.6007,1.4702,1.224,0.98964,0.75781,0.52775,0.22167,-0.072817,-0.35728,-0.59784,-0.7668,-0.79042,-0.65692,-0.46976,-0.19712,0.089583,0.37613,0.68414,0.95074,1.225,1.46,1.5702,1.5453,1.5783,1.5425,1.5356,1.5897,1.5403,1.37,1.0973,0.79907,0.53541,0.23236,-0.047375,-0.30408,-0.55248,-0.74747,-0.44023,-0.54654,-0.6891,-0.84464,-1.0058,-1.1575,-1.3133,-1.4065,-1.3008,-1.1675,-1.0121,-0.83622,-0.73103,-0.63931,-0.53807,-0.55141,-0.62179,-0.6967,-0.85455,-0.98624,-1.1348,-1.2695,-1.3892,-1.3421,-1.2295,-1.057,-0.90107,-0.70466,-0.58621,-0.46825,5
-0.92737,-0.80956,-0.63244,-0.41107,-0.11302,0.18282,0.48712,0.8318,1.108,1.4617,1.5189,1.4784,1.4744,1.4139,1.2798,1.0149,0.8306,0.51274,0.25368,-0.048439,-0.37093,-0.65975,-0.82889,-0.90649,-0.78702,-0.54454,-0.27539,0.041882,0.34207,0.64448,0.91379,1.1833,1.486,1.6796,1.5346,1.5112,1.5032,1.5467,1.6232,1.7594,1.7328,1.4671,1.1986,0.91943,0.61205,0.26561,-0.062317,-0.28173,-0.58374,-0.82537,-0.60096,-0.65295,-0.76037,-0.85758,-1.0221,-1.1271,-1.2244,-1.2128,-1.1839,-1.0613,-0.92949,-0.84026,-0.80966,-0.75823,-0.68981,-0.60666,-0.64715,-0.69412,-0.75036,-0.89716,-1.0329,-1.1559,-1.2364,-1.2092,-1.1548,-1.0044,-0.84191,-0.67359,-0.57469,-0.53539,5
-0.55718,-0.53179,-0.34805,-0.10854,0.16559,0.41999,0.6816,0.90239,1.187,1.4335,1.4606,1.3744,1.3861,1.4884,1.4577,1.2149,0.97922,0.77699,0.53568,0.29579,0.043665,-0.21668,-0.39493,-0.54698,-0.56833,-0.41096,-0.20117,0.042367,0.2864,0.52858,0.76727,1.0016,1.2449,1.4853,1.593,1.5175,1.4343,1.3291,1.3131,1.4188,1.5459,1.4255,1.1584,0.91341,0.67538,0.42446,0.20127,-0.05169,-0.28168,-0.47683,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,-1.0472,8
-0.79294,-0.69228,-0.53313,-0.24006,0.046053,0.36085,0.63373,0.88525,1.1974,1.4655,1.5154,1.4688,1.5196,1.53,1.3101,1.019,0.77966,0.52806,0.24719,0.060382,-0.21599,-0.48662,-0.69951,-0.79094,-0.71799,-0.50338,-0.23433,0.03977,0.31097,0.60617,0.89985,1.1749,1.4225,1.5786,1.5656,1.4935,1.5298,1.5964,1.5881,1.5881,1.6082,1.3615,1.0885,0.82546,0.54423,0.26472,-0.016716,-0.28257,-0.54781,-0.73723,-0.50279,-0.59588,-0.66262,-0.77965,-0.90778,-1.0603,-1.185,-1.2657,-1.276,-1.1908,-1.1276,-0.98265,-0.92339,-0.8548,-0.7546,-0.68474,-0.71258,-0.84321,-0.91236,-1.0207,-1.1499,-1.2601,-1.3305,-1.2624,-1.1777,-1.0219,-0.88273,-0.72245,-0.60553,-0.50608,4
-0.78686,-0.75746,-0.53662,-0.30005,0.024376,0.31102,0.66274,0.8164,1.0944,1.326,1.4832,1.534,1.4621,1.3515,1.0443,0.81144,0.61546,0.35733,0.057746,-0.2348,-0.48081,-0.68968,-0.76326,-0.67922,-0.55057,-0.27734,-0.018713,0.29342,0.57835,0.87474,1.1958,1.4968,1.7298,1.7266,1.5925,1.4561,1.5124,1.5756,1.6227,1.6783,1.6212,1.3111,1.056,0.74961,0.47777,0.18907,-0.073106,-0.30784,-0.53711,-0.72526,-0.67867,-0.76101,-0.82128,-0.94047,-1.095,-1.1921,-1.2144,-1.1711,-1.0595,-0.98364,-0.96688,-0.87153,-0.83856,-0.73666,-0.64895,-0.5773,-0.61369,-0.69258,-0.84694,-0.9789,-1.0646,-1.1408,-1.2606,-1.2599,-1.2382,-1.1119,-0.98336,-0.85065,-0.73426,-0.63791,4
-0.65937,-0.55003,-0.33583,-0.096961,0.16884,0.44339,0.71345,0.96744,1.1685,1.3874,1.4744,1.486,1.4898,1.3824,1.174,0.97915,0.7502,0.51435,0.27494,0.021193,-0.23299,-0.45518,-0.60043,-0.64065,-0.48044,-0.23719,0.024098,0.26644,0.51722,0.74606,0.96733,1.2036,1.4712,1.6219,1.6529,1.5327,1.4482,1.4805,1.6124,1.6289,1.4569,1.2282,0.99936,0.78522,0.55649,0.32076,0.096758,-0.15533,-0.38639,-0.56351,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,8
-0.6363,-0.53796,-0.36092,-0.15436,0.090661,0.33439,0.59676,0.83782,1.0768,1.3308,1.5109,1.527,1.476,1.535,1.4266,1.1888,1.005,0.79824,0.56368,0.28158,0.0297,-0.23596,-0.45068,-0.6021,-0.60514,-0.44193,-0.22832,0.011289,0.2429,0.47533,0.69778,0.93088,1.1412,1.3872,1.5518,1.6234,1.5356,1.4507,1.5326,1.5664,1.568,1.3763,1.137,0.895,0.65573,0.41187,0.1661,-0.0922,-0.33923,-0.53902,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,-1.0248,8
-0.858,-0.79179,-0.55443,-0.32558,-0.060805,0.26152,0.54396,0.87576,1.139,1.3941,1.5528,1.5993,1.5453,1.52,1.3612,1.1014,0.89397,0.62126,0.34411,0.061569,-0.21731,-0.47695,-0.69396,-0.85178,-0.82133,-0.61343,-0.34588,-0.055261,0.23424,0.53455,0.81708,1.0923,1.3674,1.5981,1.6374,1.5985,1.5174,1.5649,1.6428,1.6713,1.6307,1.3559,1.1121,0.84945,0.56242,0.29505,-0.000084,-0.27866,-0.5536,-0.77038,-0.73678,-0.81087,-0.85332,-0.96534,-1.069,-1.1047,-1.0905,-1.0755,-1.0692,-1.0345,-0.9535,-0.93582,-0.85917,-0.77838,-0.71286,-0.64287,-0.70523,-0.7922,-0.90022,-0.9676,-1.057,-1.1328,-1.1748,-1.1571,-1.0925,-0.98187,-0.8463,-0.75153,-0.67654,-0.69948,4
-0.79632,-0.71742,-0.54697,-0.27061,0.008636,0.32865,0.61049,0.80837,1.0544,1.3101,1.4708,1.4487,1.4654,1.3607,1.1055,0.82366,0.55798,0.24439,-0.04782,-0.31209,-0.54895,-0.76539,-0.83786,-0.7827,-0.5946,-0.32785,-0.042292,0.25766,0.55137,0.84695,1.1549,1.4296,1.7049,1.7427,1.5938,1.4727,1.4506,1.5353,1.6865,1.7695,1.703,1.4134,1.1161,0.81849,0.53411,0.26876,-0.034177,-0.31032,-0.56315,-0.7692,-0.72326,-0.75868,-0.88491,-1.0309,-1.0934,-1.1511,-1.1823,-1.1397,-1.079,-1.0396,-0.93831,-0.90498,-0.82163,-0.70314,-0.59978,-0.57513,-0.63311,-0.73876,-0.88385,-0.9939,-1.132,-1.25,-1.3005,-1.2461,-1.0947,-0.93589,-0.75911,-0.60637,-0.54998,-0.63029,4
-0.83885,-0.72654,-0.57581,-0.32477,-0.030871,0.25304,0.57878,0.84184,1.1666,1.408,1.5175,1.4818,1.4618,1.4601,1.295,0.99518,0.72828,0.46549,0.15028,-0.17431,-0.45129,-0.69956,-0.80027,-0.82248,-0.71006,-0.47128,-0.21823,0.070677,0.34648,0.63684,0.93606,1.2274,1.5405,1.6096,1.5058,1.4777,1.4977,1.5717,1.6145,1.7125,1.7148,1.4445,1.1487,0.87289,0.59069,0.23352,-0.045694,-0.34094,-0.63841,-0.76335,-0.49565,-0.60088,-0.66897,-0.84438,-1.0165,-1.1668,-1.325,-1.3208,-1.2285,-1.1251,-0.97487,-0.82903,-0.77726,-0.67869,-0.59067,-0.55007,-0.57444,-0.64939,-0.73458,-0.90484,-1.0424,-1.2175,-1.354,-1.3729,-1.2524,-1.0822,-0.89008,-0.68275,-0.50469,-0.46815,5
-0.85813,-0.79088,-0.63348,-0.36879,-0.082398,0.18766,0.50088,0.76776,1.0411,1.3712,1.5667,1.5661,1.5205,1.5629,1.5561,1.3458,1.0439,0.78744,0.52076,0.24775,-0.046001,-0.329,-0.59097,-0.77884,-0.8323,-0.70832,-0.50953,-0.21597,0.060522,0.36788,0.65173,0.94359,1.225,1.5108,1.5918,1.5542,1.5071,1.5016,1.5691,1.618,1.6233,1.3925,1.1183,0.83703,0.58057,0.28835,-0.007862,-0.28212,-0.56737,-0.7747,-0.4888,-0.57549,-0.72163,-0.88788,-1.0511,-1.2065,-1.2795,-1.3153,-1.2257,-1.0837,-0.95019,-0.80888,-0.70637,-0.61721,-0.53885,-0.55677,-0.6455,-0.73429,-0.87132,-1.008,-1.1508,-1.2807,-1.3764,-1.3112,-1.1892,-1.026,-0.85915,-0.69085,-0.54267,-0.4511,5
-0.57944,-0.49746,-0.29444,-0.045359,0.2006,0.47392,0.70568,0.92948,1.1652,1.3598,1.4637,1.3758,1.4168,1.512,1.3478,1.1521,0.96404,0.77878,0.56391,0.31244,0.050211,-0.21819,-0.43901,-0.59004,-0.56882,-0.40002,-0.17255,0.070126,0.31987,0.56219,0.80526,1.0059,1.216,1.4208,1.5392,1.5787,1.4845,1.3671,1.3668,1.4297,1.5401,1.411,1.146,0.89504,0.65692,0.42106,0.16755,-0.061356,-0.30496,-0.50571,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,8
-1.0041,-0.90903,-0.66964,-0.36451,-0.078415,0.25099,0.55316,0.88664,1.2033,1.5512,1.7192,1.5923,1.5052,1.6549,1.6701,1.4452,1.2212,0.94713,0.65815,0.35695,0.057445,-0.25238,-0.55648,-0.77144,-0.94723,-0.94545,-0.79039,-0.51602,-0.22459,0.085796,0.38643,0.68678,0.98446,1.2913,1.5133,1.4687,1.4347,1.4896,1.48,1.577,1.7485,1.4661,1.1645,0.85688,0.55569,0.23653,-0.073082,-0.39134,-0.67878,-0.91474,-0.50287,-0.55755,-0.69043,-0.79315,-0.93398,-1.0475,-1.1897,-1.2521,-1.1829,-1.0705,-0.94228,-0.80619,-0.63794,-0.60018,-0.54312,-0.54891,-0.5808,-0.64859,-0.69819,-0.82548,-0.98132,-1.1354,-1.2736,-1.2456,-1.1584,-1.0335,-0.86583,-0.71464,-0.61269,-0.53856,7
-0.86495,-0.81497,-0.61122,-0.33615,-0.037044,0.2498,0.54811,0.78908,1.1063,1.4131,1.6048,1.596,1.5209,1.539,1.5557,1.3929,1.109,0.77824,0.49904,0.17943,-0.10186,-0.34465,-0.63085,-0.77672,-0.90502,-0.78703,-0.59462,-0.33743,-0.064469,0.22228,0.52471,0.79649,1.0685,1.3663,1.531,1.5418,1.5384,1.4882,1.4629,1.5515,1.6499,1.5846,1.276,0.99106,0.66488,0.36979,0.053637,-0.24855,-0.56512,-0.77828,-0.55873,-0.64856,-0.83724,-0.97397,-1.1266,-1.2237,-1.3544,-1.3081,-1.1754,-1.0327,-0.92279,-0.8191,-0.69742,-0.60791,-0.54159,-0.58745,-0.69293,-0.82172,-0.98013,-1.1251,-1.2712,-1.3148,-1.2792,-1.1264,-0.94394,-0.78772,-0.64211,-0.49844,-0.38682,-0.47824,4
-0.74584,-0.70829,-0.58004,-0.3263,-0.036947,0.28323,0.60206,0.8614,1.0965,1.3758,1.531,1.5841,1.5296,1.4451,1.2559,1.0194,0.78572,0.56275,0.24722,-0.05943,-0.23448,-0.44873,-0.67308,-0.76934,-0.71645,-0.51754,-0.2706,-0.0024,0.28525,0.59355,0.86805,1.1571,1.4576,1.6782,1.646,1.5105,1.5326,1.5578,1.5783,1.6458,1.7114,1.4223,1.1077,0.81928,0.53339,0.23805,0.005015,-0.27509,-0.52163,-0.68313,-0.66319,-0.75948,-0.78459,-0.95754,-1.1112,-1.2542,-1.2543,-1.272,-1.1624,-1.0455,-0.95861,-0.85238,-0.8737,-0.74531,-0.66248,-0.59931,-0.62633,-0.69758,-0.85241,-0.97123,-1.1252,-1.2499,-1.317,-1.2929,-1.1483,-0.9783,-0.82607,-0.69716,-0.63481,-0.5848,4
-0.82692,-0.73266,-0.58641,-0.36117,-0.064464,0.27254,0.57897,0.84907,1.1438,1.4455,1.5764,1.5093,1.5349,1.5886,1.4551,1.2071,0.93386,0.72078,0.43058,0.15522,-0.14655,-0.41726,-0.65254,-0.79877,-0.78699,-0.64644,-0.40167,-0.10405,0.1647,0.44721,0.73284,1.0044,1.3041,1.57,1.6071,1.5559,1.5027,1.5027,1.5205,1.5503,1.5947,1.396,1.1111,0.818,0.54827,0.25938,-0.035133,-0.31223,-0.56833,-0.76908,-0.49691,-0.60707,-0.71243,-0.88821,-1.0516,-1.1988,-1.3275,-1.3497,-1.2423,-1.1074,-0.97944,-0.82597,-0.74333,-0.63098,-0.56228,-0.62369,-0.69859,-0.77368,-0.90976,-1.0579,-1.1992,-1.3218,-1.356,-1.299,-1.1534,-0.97843,-0.79739,-0.61722,-0.4549,-0.41636,5
-0.8317,-0.71918,-0.60962,-0.32607,-0.0357,0.31146,0.64543,0.92321,1.1184,1.3525,1.5386,1.5568,1.5561,1.44,1.2661,1.0443,0.84093,0.55109,0.29321,0.023745,-0.26658,-0.52223,-0.72085,-0.78259,-0.67526,-0.43171,-0.26617,0.041672,0.33854,0.63847,0.91079,1.2125,1.4676,1.6294,1.6082,1.5649,1.5576,1.6127,1.683,1.7255,1.5283,1.2828,1.0105,0.7713,0.49903,0.17872,-0.12281,-0.41085,-0.6616,-0.78462,-0.62919,-0.75003,-0.80902,-0.97747,-1.104,-1.2181,-1.2657,-1.246,-1.1447,-0.99208,-0.89863,-0.76125,-0.7565,-0.70735,-0.71786,-0.6193,-0.61748,-0.72049,-0.84588,-0.99135,-1.11,-1.2337,-1.3227,-1.2726,-1.1502,-0.98624,-0.84017,-0.71675,-0.59645,-0.55488,4
-0.83419,-0.7134,-0.59452,-0.363,-0.06879,0.20696,0.47853,0.80704,1.0661,1.3483,1.4887,1.5341,1.5123,1.5109,1.3511,1.0684,0.82271,0.52918,0.23047,-0.022481,-0.32115,-0.5123,-0.69246,-0.76368,-0.763,-0.59251,-0.35019,-0.060425,0.23409,0.52297,0.81554,1.0979,1.4025,1.6257,1.6745,1.5245,1.5196,1.5402,1.5932,1.6796,1.7397,1.5194,1.2088,0.89856,0.6489,0.36215,0.05259,-0.2676,-0.51559,-0.7362,-0.59842,-0.68917,-0.77207,-0.92553,-1.049,-1.1758,-1.2435,-1.2537,-1.1466,-1.031,-0.91513,-0.8623,-0.79896,-0.71648,-0.62583,-0.572,-0.62384,-0.71452,-0.83324,-0.97882,-1.1031,-1.2453,-1.3332,-1.2721,-1.1386,-1.0386,-0.88004,-0.72611,-0.61992,-0.56097,4
-0.77646,-0.69847,-0.50271,-0.22896,0.051291,0.30687,0.61553,0.87615,1.1027,1.359,1.4874,1.508,1.4763,1.4522,1.3118,1.0792,0.83836,0.6122,0.3589,0.088298,-0.18395,-0.45918,-0.66066,-0.77106,-0.72048,-0.5286,-0.28126,-0.014831,0.27944,0.56384,0.84736,1.1356,1.4377,1.5863,1.4773,1.4332,1.5448,1.48,1.6082,1.7042,1.7032,1.4258,1.1714,0.89396,0.59909,0.3138,0.041266,-0.24625,-0.51722,-0.70746,-0.59405,-0.66437,-0.70566,-0.81823,-0.91,-1.0335,-1.1649,-1.2464,-1.2706,-1.2984,-1.1899,-1.0667,-0.91746,-0.81265,-0.75234,-0.68073,-0.66119,-0.68827,-0.77527,-0.89982,-1.0252,-1.1555,-1.2517,-1.2911,-1.2324,-1.1143,-1.0147,-0.88031,-0.72547,-0.63206,4
-0.55501,-0.52386,-0.36194,-0.13009,0.10573,0.3649,0.60434,0.84517,1.0737,1.26,1.4887,1.4932,1.438,1.5187,1.4564,1.2352,1.0697,0.87752,0.64933,0.40143,0.14518,-0.09721,-0.31606,-0.48166,-0.57361,-0.48023,-0.29447,-0.080478,0.16674,0.42091,0.67043,0.90396,1.1643,1.3932,1.5732,1.5936,1.5088,1.4401,1.4933,1.5258,1.5801,1.359,1.115,0.86674,0.62892,0.38717,0.13752,-0.089128,-0.31275,-0.48849,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,8
-0.63123,-0.53188,-0.32194,-0.066443,0.19884,0.47205,0.74943,0.93189,1.1282,1.3719,1.4851,1.4418,1.4695,1.3903,1.1696,0.98132,0.77702,0.5505,0.30285,0.056952,-0.19182,-0.40836,-0.57395,-0.58946,-0.49393,-0.26152,-0.005999,0.2404,0.4816,0.71576,0.95768,1.2035,1.456,1.605,1.6465,1.5533,1.4649,1.4607,1.5487,1.6194,1.4672,1.2419,1.0198,0.8003,0.58776,0.36136,0.11564,-0.12597,-0.35194,-0.55297,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,-1.0306,8
-0.84948,-0.79087,-0.57978,-0.32513,-0.059768,0.26142,0.56515,0.83914,1.058,1.3518,1.5121,1.477,1.4082,1.4888,1.5449,1.4309,1.2045,0.86755,0.6186,0.31616,0.014201,-0.27637,-0.54394,-0.73506,-0.82075,-0.75518,-0.54367,-0.27707,0.007572,0.30242,0.59377,0.87681,1.1777,1.4334,1.4477,1.4004,1.438,1.4029,1.4673,1.5656,1.6439,1.5689,1.2495,0.94015,0.62428,0.30029,-0.003055,-0.31072,-0.579,-0.78203,-0.36972,-0.52854,-0.6749,-0.88245,-1.032,-1.2451,-1.4133,-1.4213,-1.3407,-1.189,-1.0204,-0.83313,-0.71206,-0.58014,-0.49771,-0.48456,-0.51945,-0.61659,-0.79502,-0.96739,-1.1342,-1.3095,-1.4552,-1.4572,-1.2976,-1.0833,-0.86423,-0.6603,-0.44895,-0.33323,5
-0.62034,-0.50896,-0.30441,-0.048943,0.17265,0.44933,0.72678,0.98304,1.1997,1.3979,1.4842,1.4344,1.4487,1.3914,1.1967,0.99916,0.78362,0.54402,0.29847,0.063251,-0.16466,-0.36864,-0.52679,-0.5733,-0.47913,-0.26377,-0.046228,0.22563,0.47019,0.7259,0.97929,1.228,1.4691,1.5894,1.5906,1.5176,1.4427,1.5301,1.5378,1.6134,1.4626,1.2165,1.026,0.79223,0.55241,0.3233,0.069189,-0.13389,-0.36684,-0.54099,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,8
-0.72509,-0.68233,-0.51424,-0.26628,0.033973,0.32056,0.60953,0.80354,1.0853,1.3207,1.4873,1.57,1.5193,1.4014,1.1745,0.92962,0.71466,0.48962,0.18532,-0.11505,-0.38995,-0.63798,-0.78386,-0.79519,-0.61863,-0.40362,-0.13608,0.1403,0.42244,0.71816,0.98669,1.2539,1.4567,1.5751,1.5959,1.5441,1.462,1.5218,1.5707,1.6828,1.7379,1.4842,1.178,0.8856,0.61462,0.31319,0.046559,-0.24098,-0.49728,-0.67213,-0.63661,-0.72201,-0.80392,-0.9289,-1.0271,-1.1342,-1.2294,-1.223,-1.2417,-1.1529,-1.0292,-0.96579,-0.87019,-0.81304,-0.72577,-0.69578,-0.74752,-0.81031,-0.93034,-1.0485,-1.1554,-1.2516,-1.259,-1.1694,-1.0678,-0.94385,-0.82496,-0.69806,-0.60018,-0.65099,4
-0.88128,-0.80829,-0.56198,-0.26543,0.030638,0.35178,0.61378,0.93806,1.2369,1.4234,1.4407,1.4559,1.4972,1.3486,1.0733,0.86833,0.53566,0.2389,-0.063525,-0.35001,-0.63969,-0.77882,-0.87818,-0.80898,-0.59494,-0.32092,-0.029257,0.27757,0.55803,0.85956,1.1496,1.4583,1.6544,1.6138,1.5424,1.5041,1.4245,1.3017,1.4249,1.6705,1.7255,1.4793,1.2012,0.90341,0.60308,0.30493,-0.008893,-0.29164,-0.57984,-0.8093,-0.59342,-0.67958,-0.78996,-0.94528,-1.1013,-1.1803,-1.2234,-1.2667,-1.2165,-1.0496,-0.97989,-0.92201,-0.79969,-0.66737,-0.54617,-0.5953,-0.63133,-0.74303,-0.90894,-1.0669,-1.2014,-1.3313,-1.3584,-1.2273,-1.0615,-0.87182,-0.66442,-0.5214,-0.40221,-0.49235,4
-0.74712,-0.67725,-0.59106,-0.34339,-0.038267,0.26915,0.50994,0.74046,1.0791,1.3192,1.4502,1.4561,1.4685,1.4256,1.2498,0.979,0.72566,0.47518,0.14291,-0.14541,-0.40181,-0.61804,-0.71503,-0.67012,-0.54361,-0.28481,-0.060333,0.23509,0.53479,0.77617,1.0928,1.3727,1.6325,1.6117,1.5939,1.4942,1.4545,1.3924,1.4929,1.5704,1.6922,1.4769,1.1866,0.92066,0.64263,0.3316,0.042653,-0.24756,-0.49494,-0.68762,-0.71463,-0.80935,-0.85599,-0.91706,-0.99325,-1.0786,-1.1786,-1.269,-1.2398,-1.1289,-1.053,-1.0209,-0.90083,-0.82847,-0.69191,-0.67417,-0.6975,-0.76535,-0.92843,-1.073,-1.2019,-1.3128,-1.3122,-1.2441,-1.126,-0.95185,-0.7972,-0.64578,-0.55098,-0.61002,4
-0.86351,-0.7839,-0.58102,-0.31569,-0.028638,0.27777,0.59387,0.87905,1.1666,1.4548,1.6528,1.5937,1.5213,1.5736,1.6074,1.3981,1.0901,0.83091,0.53075,0.2317,-0.077703,-0.37069,-0.60218,-0.80787,-0.88689,-0.7964,-0.56929,-0.30678,-0.021608,0.26789,0.55593,0.83983,1.1241,1.4261,1.58,1.5156,1.4849,1.5615,1.5007,1.579,1.5419,1.3928,1.1086,0.79791,0.52341,0.22708,-0.074212,-0.35724,-0.61431,-0.80072,-0.43989,-0.48167,-0.59277,-0.78312,-0.95456,-1.0774,-1.2463,-1.3955,-1.362,-1.2168,-1.0652,-0.90012,-0.72124,-0.5765,-0.48038,-0.49394,-0.54535,-0.6254,-0.76799,-0.92392,-1.098,-1.2441,-1.3602,-1.3569,-1.2024,-1.0314,-0.88227,-0.72532,-0.54309,-0.47704,6
-0.65172,-0.58967,-0.3723,-0.14753,0.11932,0.38084,0.64154,0.87777,1.0619,1.269,1.535,1.6482,1.5909,1.5734,1.5147,1.2832,1.0726,0.8575,0.62045,0.37019,0.1098,-0.14341,-0.38428,-0.57514,-0.65242,-0.57763,-0.36325,-0.15569,0.11093,0.35945,0.61185,0.84164,1.091,1.331,1.546,1.6382,1.6173,1.5646,1.597,1.6341,1.4818,1.2422,0.98913,0.78524,0.55474,0.30141,0.085034,-0.15852,-0.38555,-0.58492,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,-1.0056,8
-0.95807,-0.8468,-0.61315,-0.30911,-0.007793,0.30647,0.65091,0.92508,1.2415,1.4712,1.3855,1.4501,1.6289,1.6299,1.4604,1.2979,0.95651,0.71893,0.42174,0.12977,-0.1774,-0.47294,-0.71413,-0.88567,-0.97727,-0.82502,-0.57053,-0.28509,0.026392,0.34959,0.62857,0.89965,1.1785,1.4535,1.6157,1.6218,1.4707,1.4507,1.4746,1.5573,1.7333,1.4896,1.1896,0.87251,0.5882,0.26507,-0.047338,-0.34553,-0.64404,-0.86843,-0.45356,-0.50527,-0.62772,-0.807,-1.0092,-1.159,-1.3263,-1.3594,-1.2138,-1.0581,-0.91134,-0.72005,-0.58565,-0.49184,-0.45406,-0.45811,-0.55768,-0.65962,-0.76506,-0.91471,-1.0756,-1.2314,-1.3475,-1.3542,-1.2322,-1.0528,-0.89521,-0.71614,-0.56565,-0.48349,7
