accY_0,accY_1,accY_2,accY_3,accY_4,accY_5,accY_6,accY_7,accY_8,accY_9,accY_10,accY_11,accY_12,accY_13,accY_14,accY_15,accY_16,accY_17,accY_18,accY_19,accY_20,accY_21,accY_22,accY_23,accY_24,accY_25,accY_26,accY_27,accY_28,accY_29,accY_30,accY_31,accY_32,accY_33,accY_34,accY_35,accY_36,accY_37,accY_38,accY_39,accY_40,accY_41,accY_42,accY_43,accY_44,accY_45,accY_46,accY_47,accY_48,accY_49,accY_50,accY_51,accY_52,accY_53,accY_54,accY_55,accY_56,accY_57,accY_58,accY_59,accY_60,accY_61,accY_62,accY_63,accY_64,accY_65,accY_66,accY_67,accY_68,accY_69,accY_70,accY_71,accY_72,accY_73,accY_74,accY_75,accY_76,accY_77,accY_78,accY_79,accY_80,accY_81,accY_82,accY_83,accY_84,accY_85,accY_86,accY_87,accY_88,accY_89,accY_90,accY_91,accY_92,accY_93,accY_94,accY_95,accY_96,accY_97,accY_98,accY_99,accY_100,accY_101,accY_102,accY_103,accY_104,accY_105,accY_106,accY_107,accY_108,accY_109,accY_110,accY_111,accY_112,accY_113,accY_114,accY_115,accY_116,accY_117,accY_118,accY_119,accY_120,accY_121,accY_122,accY_123,accY_124,accY_125,accY_126,accY_127,accY_128,accY_129,accY_130,accY_131,accY_132,accY_133,accY_134,accY_135,accY_136,accY_137,accY_138,accY_139,accY_140,accY_141,accY_142,accY_143,accY_144,accY_145,accY_146,accY_147,accY_148,accY_149,accY_150,accY_151,accY_152,accY_153,accY_154,accY_155,accY_156,accY_157,accY_158,accY_159,accY_160,accY_161,accY_162,accY_163,accY_164,accY_165,accY_166,accY_167,accY_168,accY_169,accY_170,accY_171,accY_172,accY_173,accY_174,accY_175,accY_176,accY_177,accY_178,accY_179,accY_180,accY_181,accY_182,accY_183,accY_184,accY_185,accY_186,accY_187,accY_188,accY_189,accY_190,accY_191,accY_192,accY_193,accY_194,accY_195,accY_196,accY_197,accY_198,accY_199,accY_200,accY_201,accY_202,accY_203,accY_204,accY_205,accY_206,accY_207,activity
-0.083173,-0.263173,0.376827,0.046827,-0.053173,-0.463173,-0.163173,-0.193173,0.116827,0.036827,-0.313173,0.106827,-0.183173,-0.023173,-0.113173,-0.243173,0.466827,0.066827,0.026827,-0.333173,-0.133173,0.136827,0.106827,-0.063173,-0.393173,-0.023173,-0.173173,0.256827,0.176827,-0.143173,0.336827,0.156827,-0.113173,-0.383173,-0.173173,0.096827,0.056827,-0.053173,-0.293173,0.086827,-0.173173,0.066827,0.046827,-0.313173,0.296827,0.006827,0.096827,-0.033173,-0.273173,0.376827,0.106827,0.106827,-0.293173,-0.063173,0.276827,0.216827,0.066827,-0.343173,0.096827,-0.003173,0.166827,-0.003173,-0.243173,0.396827,0.026827,0.126827,-0.383173,-0.183173,0.176827,0.186827,0.046827,-0.373173,-0.033173,0.036827,0.226827,0.156827,-0.263173,0.256827,-0.023173,0.146827,0.056827,-0.283173,0.456827,0.186827,0.126827,-0.243173,-0.193173,0.356827,0.236827,0.026827,-0.313173,0.006827,0.216827,0.156827,0.196827,-0.333173,0.036827,-0.053173,0.146827,0.106827,-0.323173,0.156827,0.036827,0.096827,0.056827,-0.263173,0.206827,-0.073173,0.096827,0.076827,-0.173173,0.256827,0.076827,0.016827,-0.303173,-0.133173,0.256827,0.186827,0.036827,-0.323173,-0.083173,-0.023173,0.106827,0.016827,-0.283173,-0.083173,-0.293173,0.176827,0.146827,-0.173173,0.126827,-0.053173,0.086827,-0.013173,-0.143173,0.326827,0.026827,0.116827,-0.093173,-0.143173,0.376827,0.096827,0.066827,-0.343173,-0.093173,-0.163173,0.076827,0.146827,-0.283173,0.156827,-0.073173,0.076827,-0.293173,-0.143173,0.186827,0.176827,-0.033173,-0.403173,-0.133173,-0.143173,0.136827,0.256827,-0.103173,0.146827,0.056827,0.166827,0.126827,-0.173173,0.256827,-0.163173,0.166827,-0.343173,-0.133173,0.346827,0.216827,0.186827,-0.223173,-0.053173,0.026827,0.166827,0.136827,-0.253173,-0.033173,-0.143173,0.296827,0.216827,-0.253173,0.026827,-0.083173,0.066827,0.176827,-0.263173,-0.083173,-0.163173,0.156827,0.236827,-0.203173,0.116827,-0.083173,0.146827,-0.003173,-0.143173,0.326827,0.156827,0.026827,-0.233173,-0.153173,0.076827,EPILEPSY
0.111058,0.141058,-0.288942,0.591058,0.141058,-0.038942,-0.318942,-0.108942,-0.078942,0.161058,0.301058,-0.178942,0.621058,0.191058,-0.058942,-0.388942,-0.058942,0.231058,0.261058,0.241058,-0.238942,0.371058,0.181058,0.161058,-0.218942,-0.028942,0.531058,0.201058,0.101058,-0.278942,-0.018942,0.011058,0.291058,0.251058,-0.198942,0.121058,0.131058,0.211058,-0.088942,-0.198942,0.611058,0.331058,0.101058,-0.318942,-0.178942,0.391058,0.321058,-0.038942,-0.428942,-0.248942,-0.108942,0.201058,0.001058,-0.328942,-0.078942,-0.038942,0.141058,0.031058,-0.428942,-0.048942,-0.098942,0.231058,0.071058,-0.298942,0.431058,0.081058,0.071058,-0.298942,-0.088942,0.371058,0.191058,0.241058,-0.148942,0.061058,-0.178942,0.051058,0.111058,-0.268942,0.431058,0.121058,0.071058,-0.268942,-0.188942,0.541058,0.221058,-0.058942,-0.348942,-0.098942,0.521058,0.191058,0.051058,-0.268942,-0.088942,-0.098942,0.101058,0.151058,-0.338942,-0.138942,-0.298942,0.121058,0.151058,-0.248942,0.061058,-0.198942,0.091058,0.071058,-0.358942,-0.028942,-0.168942,0.171058,0.191058,-0.298942,-0.008942,-0.298942,0.101058,0.381058,-0.108942,0.321058,0.011058,-0.058942,-0.168942,-0.288942,0.601058,-0.148942,0.131058,-0.268942,0.031058,0.171058,0.111058,-0.048942,-0.338942,-0.028942,-0.268942,0.051058,0.331058,-0.148942,0.381058,0.011058,-0.098942,-0.118942,-0.178942,0.391058,0.061058,-0.008942,-0.228942,-0.078942,-0.198942,0.131058,0.151058,-0.228942,0.081058,-0.098942,0.051058,0.001058,-0.248942,0.621058,0.141058,-0.088942,-0.358942,-0.028942,-0.278942,-0.048942,0.011058,-0.328942,0.131058,-0.118942,-0.028942,-0.108942,-0.198942,0.661058,0.071058,-0.058942,-0.388942,-0.138942,-0.168942,-0.008942,0.131058,-0.248942,0.371058,0.111058,-0.048942,-0.278942,-0.058942,-0.248942,-0.038942,0.031058,-0.158942,0.341058,0.031058,-0.148942,-0.358942,-0.138942,-0.308942,0.011058,0.341058,-0.158942,0.151058,-0.018942,-0.198942,-0.308942,-0.188942,-0.148942,-0.088942,0.041058,-0.318942,0.011058,-0.018942,-0.118942,EPILEPSY
1.855192,1.095192,-1.684808,-1.854808,-0.874808,-0.124808,-0.154808,-1.854808,-1.804808,-0.214808,1.905192,2.165192,-0.484808,-1.854808,-1.184808,-0.344808,0.095192,-0.204808,-1.854808,-1.034808,0.605192,1.995192,2.085192,-0.434808,-1.854808,-0.794808,-0.264808,0.335192,0.045192,-1.764808,-0.564808,0.985192,2.395192,2.205192,-0.524808,-1.594808,-0.514808,-0.084808,0.275192,-0.814808,-1.664808,-0.404808,1.315192,2.385192,1.935192,-1.054808,-1.394808,-0.354808,-0.044808,0.195192,-1.464808,-1.424808,0.085192,2.155192,2.305192,1.035192,-1.734808,-1.334808,-0.454808,-0.094808,0.325192,-1.504808,-1.074808,0.595192,2.065192,1.915192,0.375192,-1.824808,-0.974808,-0.364808,0.225192,0.385192,-1.674808,-0.714808,0.985192,2.485192,2.465192,0.145192,-1.584808,-0.714808,-0.154808,0.225192,0.155192,-1.364808,-0.394808,1.225192,2.345192,2.125192,-0.454808,-1.614808,-0.534808,-0.134808,0.375192,-0.444808,-1.224808,-0.414808,1.355192,2.275192,1.965192,-0.964808,-1.534808,-0.544808,-0.114808,0.235192,-1.334808,-1.514808,-0.284808,1.475192,1.875192,0.985192,-1.564808,-1.434808,-0.474808,-0.014808,0.355192,-1.264808,-1.444808,-0.094808,1.765192,2.325192,1.685192,-1.094808,-1.094808,-0.264808,0.145192,0.215192,-1.514808,-1.274808,0.025192,1.865192,2.135192,0.975192,-1.614808,-1.474808,-0.544808,-0.144808,0.145192,-1.644808,-1.234808,0.075192,1.635192,2.015192,1.035192,-1.664808,-1.394808,-0.434808,0.015192,0.355192,-1.404808,-1.154808,0.075192,1.995192,2.395192,1.105192,-1.734808,-1.224808,-0.364808,-0.064808,-0.084808,-1.854808,-1.034808,0.925192,2.295192,2.095192,0.105192,-1.814808,-0.864808,-0.124808,0.445192,0.345192,-1.514808,-0.444808,1.085192,2.395192,2.295192,0.515192,-1.624808,-0.734808,-0.024808,0.375192,0.455192,-1.454808,-0.904808,0.435192,1.835192,1.915192,0.795192,-1.484808,-0.784808,0.215192,0.515192,0.725192,-0.774808,-1.164808,-0.104808,1.385192,2.275192,1.565192,-0.644808,-1.204808,-0.054808,0.475192,0.775192,0.485192,-1.564808,-1.054808,0.075192,1.415192,RUNNING
0.136587,-1.603413,-1.893413,-0.943413,-0.173413,-0.483413,-2.153413,-2.153413,-0.963413,0.726587,1.746587,1.576587,-1.353413,-2.153413,-1.863413,-0.533413,0.016587,-0.693413,-2.153413,-1.103413,0.866587,2.136587,2.016587,-0.293413,-2.043413,-1.293413,-0.523413,-0.053413,0.326587,-1.733413,-1.223413,0.726587,2.416587,2.496587,0.656587,-1.563413,-0.913413,-0.483413,0.036587,0.096587,-1.543413,-0.723413,1.036587,2.656587,2.676587,-0.143413,-1.333413,-0.663413,-0.213413,0.246587,0.366587,-1.403413,-0.293413,1.156587,2.376587,2.136587,-0.173413,-1.503413,-0.573413,-0.213413,0.136587,-0.023413,-1.593413,-0.353413,1.296587,2.446587,2.066587,-0.603413,-1.553413,-0.753413,-0.273413,0.246587,0.266587,-1.223413,-0.343413,1.296587,2.286587,2.126587,-0.353413,-1.723413,-0.793413,-0.393413,-0.003413,0.096587,-1.693413,-0.633413,0.976587,2.316587,2.116587,0.356587,-1.583413,-0.463413,-0.023413,0.436587,-0.433413,-1.713413,-0.363413,0.956587,2.116587,2.016587,-0.143413,-1.563413,-0.573413,-0.133413,0.246587,0.336587,-1.303413,-0.423413,0.816587,2.256587,2.196587,0.186587,-1.963413,-1.113413,-0.573413,-0.093413,0.066587,-1.353413,-0.563413,0.876587,2.186587,1.876587,-0.043413,-1.853413,-0.903413,-0.293413,0.176587,0.176587,-1.583413,-0.223413,0.996587,2.286587,2.146587,-0.133413,-1.873413,-0.983413,-0.353413,0.176587,0.016587,-1.593413,-0.573413,1.336587,2.226587,1.856587,-1.093413,-1.713413,-0.753413,-0.143413,0.226587,-0.783413,-1.323413,-0.273413,1.396587,2.296587,1.816587,-1.013413,-1.493413,-0.523413,0.166587,0.426587,-0.083413,-1.143413,-0.293413,1.546587,2.236587,1.186587,-1.543413,-1.273413,-0.263413,0.076587,0.426587,-0.223413,-0.743413,0.096587,1.486587,2.026587,1.296587,-1.253413,-1.273413,-0.283413,0.206587,0.526587,-0.133413,-1.043413,0.086587,1.356587,2.096587,1.496587,-1.153413,-1.473413,-0.383413,-0.023413,0.256587,0.216587,-1.333413,-0.293413,1.036587,2.136587,1.926587,0.496587,-1.473413,-0.823413,-0.133413,0.256587,0.476587,-1.003413,-0.993413,0.076587,RUNNING
-1.216154,-0.316154,-0.846154,-2.016154,-1.856154,-0.176154,2.003846,2.423846,-0.146154,-2.016154,-1.476154,-0.556154,-0.186154,-1.426154,-2.016154,-0.816154,1.203846,2.663846,1.973846,-1.086154,-1.856154,-0.986154,-0.506154,-0.036154,-1.906154,-1.616154,0.053846,2.153846,2.863846,0.923846,-1.926154,-1.256154,-0.426154,-0.166154,-0.906154,-2.016154,-0.956154,1.063846,2.433846,1.753846,-0.996154,-2.016154,-1.106154,-0.546154,-0.086154,-1.716154,-1.596154,-0.076154,2.263846,2.433846,0.573846,-1.896154,-1.286154,-0.496154,-0.086154,-0.086154,-1.816154,-0.606154,0.743846,2.303846,2.193846,0.023846,-1.746154,-0.966154,-0.566154,0.113846,-0.856154,-1.416154,-0.216154,1.623846,2.733846,1.373846,-1.556154,-1.226154,-0.536154,-0.296154,0.163846,-1.246154,-1.236154,0.123846,1.903846,2.493846,0.733846,-1.756154,-0.976154,-0.496154,-0.096154,-0.086154,-1.786154,-0.306154,1.113846,2.363846,1.963846,-0.186154,-1.726154,-0.806154,-0.276154,0.123846,-0.456154,-1.396154,-0.016154,1.323846,2.713846,1.993846,-0.536154,-1.476154,-0.586154,-0.266154,0.233846,-0.876154,-1.396154,-0.216154,1.393846,2.543846,1.783846,-1.076154,-1.416154,-0.376154,-0.096154,0.343846,-0.836154,-1.156154,0.223846,1.703846,2.663846,1.953846,-0.946154,-1.166154,-0.306154,-0.086154,0.063846,-1.656154,-0.946154,0.503846,2.043846,2.713846,1.673846,-1.396154,-0.926154,-0.286154,-0.046154,0.163846,-1.606154,-0.726154,0.553846,2.213846,2.503846,0.813846,-1.606154,-0.856154,-0.386154,-0.006154,0.223846,-1.506154,-0.726154,0.663846,2.203846,2.413846,0.833846,-1.576154,-0.776154,-0.176154,-0.046154,0.053846,-1.466154,-0.696154,0.853846,2.503846,2.203846,0.083846,-1.476154,-0.516154,-0.086154,0.273846,-0.266154,-1.746154,-0.556154,1.073846,2.563846,2.143846,-0.316154,-1.976154,-0.756154,-0.386154,0.003846,0.183846,-1.136154,-0.306154,1.143846,2.543846,2.143846,-0.636154,-1.056154,-0.126154,0.073846,0.343846,-0.296154,-1.226154,-0.216154,1.173846,2.493846,2.223846,-0.326154,-1.356154,-0.216154,0.193846,0.413846,0.523846,RUNNING
-0.540721,1.149279,2.609279,2.049279,-0.720721,-1.660721,-0.610721,-0.360721,-0.240721,-1.960721,-1.510721,0.019279,1.859279,2.679279,1.549279,-1.550721,-1.380721,-0.540721,-0.340721,-0.240721,-2.040721,-0.670721,0.899279,2.479279,2.469279,0.199279,-1.770721,-0.950721,-0.460721,-0.020721,-0.910721,-1.860721,-0.440721,1.369279,2.809279,1.879279,-1.100721,-1.350721,-0.600721,-0.190721,0.229279,-1.540721,-1.510721,0.009279,1.749279,2.679279,1.629279,-1.610721,-1.360721,-0.580721,-0.170721,-0.080721,-2.010721,-1.210721,0.569279,2.329279,2.129279,-0.450721,-1.590721,-0.710721,-0.210721,0.069279,-0.360721,-1.720721,-0.600721,1.359279,2.609279,1.849279,-1.180721,-1.620721,-0.640721,-0.220721,0.089279,-1.160721,-1.700721,-0.080721,1.779279,2.419279,1.359279,-1.710721,-1.210721,-0.390721,-0.190721,0.179279,-1.740721,-1.050721,0.019279,1.889279,2.389279,0.799279,-1.910721,-1.130721,-0.610721,-0.300721,-0.170721,-1.960721,-0.810721,0.909279,2.349279,1.989279,0.129279,-1.890721,-0.810721,-0.280721,-0.070721,-0.790721,-1.510721,-0.520721,1.219279,2.609279,1.569279,-1.120721,-1.610721,-0.540721,-0.070721,0.129279,-1.530721,-1.580721,-0.160721,1.759279,2.679279,1.449279,-1.510721,-1.620721,-0.700721,-0.410721,-0.040721,-1.710721,-1.270721,0.049279,1.909279,2.599279,0.919279,-1.830721,-1.090721,-0.200721,0.089279,0.279279,-1.670721,-0.690721,0.549279,2.159279,2.309279,0.459279,-1.970721,-1.030721,-0.530721,-0.080721,0.019279,-1.880721,-0.670721,0.749279,2.399279,2.199279,-0.440721,-1.870721,-0.710721,-0.250721,0.109279,-0.040721,-1.580721,-0.610721,0.759279,2.449279,2.279279,-0.360721,-1.620721,-0.480721,-0.030721,0.289279,-0.360721,-1.470721,-0.470721,0.959279,2.369279,2.119279,-0.370721,-1.770721,-0.600721,-0.020721,0.249279,-0.170721,-1.110721,-0.180721,1.089279,2.499279,2.269279,-0.180721,-1.500721,-0.210721,0.139279,0.339279,0.279279,-1.250721,-0.370721,0.789279,2.239279,2.419279,0.709279,-1.480721,-0.440721,0.139279,0.529279,0.709279,-0.940721,-1.030721,0.089279,1.419279,RUNNING
1.755769,-1.134231,-1.694231,-0.544231,-0.104231,-0.124231,-2.024231,-1.554231,-0.224231,1.755769,2.505769,1.555769,-1.684231,-1.304231,-0.374231,-0.044231,-0.254231,-2.124231,-1.274231,0.335769,2.265769,2.465769,0.345769,-1.994231,-1.064231,-0.514231,-0.184231,-0.604231,-1.984231,-0.534231,0.875769,2.295769,2.135769,-0.024231,-1.614231,-0.884231,-0.244231,0.165769,-1.074231,-1.924231,-0.444231,1.265769,2.485769,2.075769,-0.494231,-1.714231,-0.714231,-0.324231,-0.054231,-1.474231,-1.264231,-0.194231,1.445769,2.645769,1.725769,-1.204231,-1.344231,-0.584231,-0.254231,0.145769,-0.714231,-1.354231,-0.224231,1.405769,2.385769,1.515769,-1.524231,-1.444231,-0.624231,-0.304231,0.045769,-1.554231,-1.024231,0.095769,1.745769,2.565769,1.475769,-1.534231,-1.124231,-0.414231,-0.174231,-0.014231,-1.704231,-0.964231,0.455769,1.875769,2.265769,0.715769,-1.734231,-0.894231,-0.284231,-0.154231,-0.334231,-1.624231,-0.924231,0.615769,2.235769,1.965769,-0.404231,-1.634231,-0.814231,-0.114231,0.095769,-0.294231,-1.344231,-0.444231,0.965769,2.445769,1.955769,-0.634231,-1.354231,-0.584231,-0.064231,0.205769,-0.574231,-1.674231,-0.564231,1.265769,2.625769,1.685769,-1.394231,-1.424231,-0.444231,-0.054231,0.225769,-1.014231,-0.884231,0.225769,1.745769,2.665769,1.665769,-1.104231,-0.944231,-0.154231,0.055769,0.125769,-1.784231,-1.064231,0.305769,1.985769,2.465769,1.045769,-1.704231,-1.084231,-0.284231,0.015769,0.225769,-1.554231,-0.474231,0.485769,1.805769,2.315769,1.475769,-1.394231,-0.974231,-0.114231,0.135769,0.105769,-1.424231,-0.814231,0.485769,2.155769,2.355769,0.665769,-1.794231,-0.984231,-0.244231,0.045769,-0.504231,-1.724231,-0.484231,0.945769,2.255769,1.765769,-0.374231,-1.424231,-0.444231,-0.004231,0.185769,-0.574231,-1.744231,-0.584231,1.095769,2.535769,2.185769,-0.404231,-1.714231,-0.694231,-0.084231,0.085769,-0.514231,-1.204231,-0.164231,1.215769,2.455769,1.825769,-0.534231,-1.684231,-0.614231,-0.134231,0.095769,-0.804231,-1.794231,-0.444231,1.065769,2.395769,2.245769,0.075769,RUNNING
0.044567,1.784567,2.084567,0.364567,-2.165433,-1.655433,-0.715433,-0.435433,-0.095433,-1.855433,-1.415433,0.014567,1.604567,2.034567,0.904567,-1.885433,-1.415433,-0.685433,-0.465433,-0.115433,-2.075433,-0.795433,0.264567,1.764567,2.284567,1.214567,-1.515433,-1.005433,-0.535433,-0.225433,0.034567,-1.595433,-0.475433,0.684567,2.134567,2.044567,0.164567,-1.835433,-0.985433,-0.545433,-0.195433,0.124567,-1.765433,-0.865433,0.384567,2.084567,2.424567,0.384567,-1.865433,-1.095433,-0.575433,-0.105433,0.184567,-1.575433,-0.415433,0.644567,2.144567,2.274567,0.534567,-1.905433,-1.075433,-0.615433,-0.285433,-0.075433,-1.765433,-0.525433,0.584567,2.244567,2.124567,0.164567,-1.835433,-0.965433,-0.335433,0.034567,0.094567,-1.735433,-0.575433,0.814567,2.284567,1.944567,-0.315433,-1.705433,-0.795433,-0.195433,0.144567,-0.305433,-1.485433,-0.345433,1.074567,2.354567,1.724567,-0.955433,-1.385433,-0.545433,-0.195433,0.074567,-0.605433,-1.365433,-0.365433,0.924567,2.344567,1.904567,-0.575433,-1.685433,-0.685433,-0.235433,0.124567,-0.745433,-1.255433,-0.145433,1.254567,2.424567,1.624567,-0.975433,-1.045433,-0.215433,0.034567,0.164567,-1.485433,-1.275433,-0.065433,1.474567,2.364567,1.614567,-1.085433,-1.125433,-0.455433,-0.165433,0.164567,-1.025433,-1.245433,-0.175433,1.404567,2.224567,1.604567,-1.285433,-1.205433,-0.325433,0.004567,0.154567,-1.135433,-1.255433,-0.035433,1.754567,2.444567,1.544567,-1.555433,-1.065433,-0.295433,0.034567,0.034567,-1.875433,-0.815433,0.424567,1.894567,2.304567,1.274567,-1.755433,-0.985433,-0.275433,0.004567,0.224567,-1.365433,-1.175433,0.054567,1.784567,2.534567,1.424567,-1.465433,-0.755433,-0.165433,-0.015433,0.194567,-1.435433,-0.495433,0.374567,1.734567,2.464567,1.314567,-1.045433,-0.765433,-0.185433,0.064567,0.304567,-1.515433,-0.575433,0.424567,1.804567,2.234567,0.924567,-1.725433,-0.855433,-0.085433,0.154567,0.284567,-1.365433,-0.565433,0.374567,1.794567,2.334567,1.034567,-1.495433,-0.845433,-0.185433,0.154567,0.494567,-0.585433,-0.875433,RUNNING
-0.130673,1.699327,1.709327,-0.870673,-1.940673,-1.670673,-0.490673,-0.210673,-1.380673,-1.940673,-1.070673,0.789327,2.389327,1.609327,-1.120673,-1.940673,-0.770673,-0.220673,-0.300673,-1.940673,-1.610673,-0.210673,1.849327,2.349327,0.859327,-1.810673,-1.900673,-0.850673,-0.270673,-0.130673,-1.940673,-1.400673,0.059327,2.079327,2.399327,0.249327,-1.940673,-1.130673,-0.330673,-0.060673,-0.770673,-1.940673,-0.870673,0.819327,2.629327,2.149327,-0.250673,-1.820673,-0.830673,-0.120673,0.029327,-1.240673,-1.940673,-0.700673,1.439327,2.579327,1.709327,-1.130673,-1.600673,-0.590673,-0.200673,-0.000673,-1.740673,-1.640673,-0.190673,1.769327,2.649327,1.319327,-1.490673,-1.100673,-0.330673,-0.040673,0.169327,-1.650673,-1.480673,-0.080673,1.819327,2.349327,1.129327,-1.610673,-1.090673,-0.220673,-0.100673,0.189327,-1.410673,-0.980673,0.259327,2.029327,2.409327,0.599327,-1.810673,-1.020673,-0.320673,0.079327,0.209327,-1.660673,-0.990673,0.199327,1.839327,2.269327,0.639327,-1.670673,-0.980673,-0.240673,-0.010673,0.169327,-1.700673,-0.840673,0.429327,2.269327,2.509327,0.819327,-1.660673,-0.560673,0.129327,0.159327,0.039327,-1.530673,-0.440673,0.979327,2.459327,2.409327,0.779327,-1.640673,-0.890673,-0.200673,0.179327,0.479327,-1.010673,-0.550673,0.829327,2.469327,2.469327,0.299327,-1.400673,-0.590673,0.029327,0.269327,0.049327,-1.620673,-0.760673,0.729327,2.369327,2.099327,-0.140673,-1.490673,-0.680673,-0.010673,0.309327,-0.040673,-1.700673,-0.750673,0.869327,2.419327,1.999327,-0.150673,-1.560673,-0.570673,0.169327,0.439327,-0.060673,-1.410673,-0.500673,0.979327,2.459327,2.189327,-0.350673,-1.350673,-0.460673,0.129327,0.289327,-0.080673,-1.550673,-0.290673,1.269327,2.509327,1.709327,-0.930673,-1.330673,-0.350673,0.079327,0.349327,-0.760673,-1.370673,-0.290673,1.429327,2.699327,1.759327,-0.810673,-1.060673,-0.070673,0.259327,0.409327,-0.770673,-1.380673,-0.190673,1.189327,2.569327,2.349327,-0.150673,-1.520673,-0.380673,0.129327,0.359327,0.479327,-1.330673,-0.440673,0.609327,RUNNING
-1.876442,-0.946442,0.173558,-0.036442,-1.556442,-1.876442,-0.616442,0.883558,1.893558,1.053558,-1.596442,-1.876442,-0.816442,-0.076442,-0.156442,-1.876442,-1.536442,0.053558,2.013558,2.253558,-0.196442,-1.876442,-1.066442,-0.286442,0.013558,-0.776442,-1.876442,-0.666442,1.063558,2.493558,2.413558,-0.156442,-1.876442,-0.836442,-0.546442,-0.066442,-1.026442,-1.866442,-0.586442,1.243558,2.333558,1.513558,-1.416442,-1.436442,-0.686442,-0.276442,0.183558,-1.336442,-0.796442,0.163558,2.003558,2.663558,1.703558,-1.426442,-0.936442,-0.396442,-0.116442,0.043558,-1.596442,-0.526442,0.723558,2.363558,2.653558,1.243558,-1.436442,-0.866442,-0.276442,0.143558,0.343558,-1.286442,-0.606442,0.713558,2.293558,2.483558,0.633558,-1.606442,-1.006442,-0.286442,0.093558,0.473558,-1.316442,-0.786442,0.713558,2.313558,2.193558,0.143558,-1.626442,-0.776442,-0.256442,0.093558,-0.076442,-1.676442,-0.686442,0.893558,2.333558,2.003558,-0.126442,-1.696442,-0.846442,-0.366442,0.163558,0.133558,-1.176442,-0.376442,1.123558,2.393558,2.003558,-0.666442,-1.506442,-0.476442,-0.046442,0.293558,-0.546442,-1.386442,-0.446442,1.223558,2.533558,2.143558,-0.716442,-1.546442,-0.716442,-0.136442,0.333558,-0.716442,-1.296442,-0.366442,1.293558,2.413558,1.693558,-1.126442,-1.486442,-0.406442,0.053558,0.383558,-0.636442,-1.286442,-0.086442,1.603558,2.403558,1.783558,-1.166442,-1.056442,-0.086442,0.203558,0.163558,-1.756442,-1.316442,0.213558,1.963558,2.433558,1.313558,-1.526442,-1.216442,-0.326442,0.173558,0.223558,-1.726442,-1.346442,0.013558,1.943558,2.463558,0.953558,-1.596442,-0.936442,-0.136442,0.173558,0.253558,-1.636442,-1.086442,0.143558,1.963558,2.353558,0.703558,-1.676442,-0.976442,-0.256442,0.133558,0.373558,-1.526442,-1.016442,0.263558,2.053558,2.313558,0.843558,-1.696442,-1.216442,-0.226442,0.233558,0.323558,-1.436442,-1.146442,0.203558,2.103558,2.523558,0.923558,-1.686442,-1.006442,-0.066442,0.333558,0.013558,-1.876442,-1.226442,0.423558,2.023558,2.233558,0.863558,-1.576442,-1.036442,RUNNING
-1.170673,0.789327,1.979327,1.269327,-1.430673,-1.910673,-1.270673,-0.330673,0.069327,-1.250673,-1.910673,-0.490673,1.569327,2.469327,1.799327,-1.140673,-1.780673,-0.640673,-0.180673,-0.010673,-1.800673,-1.260673,0.079327,2.039327,2.629327,1.289327,-1.640673,-1.020673,0.129327,0.459327,0.189327,-1.570673,-0.820673,0.749327,2.389327,2.179327,-0.320673,-1.910673,-1.200673,-0.230673,0.279327,-1.030673,-1.810673,-0.420673,1.579327,2.399327,1.619327,-1.020673,-1.630673,-0.690673,-0.020673,0.319327,-1.090673,-1.320673,-0.310673,1.469327,2.139327,1.439327,-1.330673,-1.420673,-0.420673,0.019327,0.089327,-1.710673,-1.320673,-0.090673,1.789327,2.259327,0.789327,-1.840673,-1.480673,-0.580673,-0.060673,0.309327,-1.370673,-0.880673,0.259327,2.159327,2.679327,1.279327,-1.480673,-0.960673,-0.080673,0.199327,0.199327,-1.680673,-0.710673,0.819327,2.269327,1.919327,-0.310673,-1.710673,-0.620673,0.109327,0.319327,0.309327,-1.520673,-0.570673,0.729327,2.289327,2.039327,-0.220673,-1.660673,-0.600673,0.059327,0.229327,-0.080673,-1.510673,-0.530673,0.719327,2.329327,1.949327,-0.040673,-1.680673,-0.640673,-0.010673,0.239327,-0.150673,-1.580673,-0.580673,0.949327,2.399327,1.939327,-0.450673,-1.740673,-0.800673,0.019327,0.609327,0.499327,-1.530673,-0.920673,0.899327,2.269327,1.549327,-0.230673,-1.730673,-0.830673,-0.020673,0.309327,-0.030673,-1.420673,-0.550673,0.879327,2.199327,1.889327,0.019327,-1.780673,-0.680673,-0.050673,0.199327,-0.670673,-1.860673,-0.560673,1.329327,2.429327,2.049327,-0.320673,-1.780673,-0.740673,-0.010673,0.269327,-0.230673,-1.830673,-0.860673,1.029327,2.319327,1.999327,-0.110673,-1.870673,-1.040673,-0.070673,0.239327,0.019327,-1.810673,-0.930673,0.839327,2.239327,1.909327,-0.360673,-1.880673,-0.800673,0.009327,0.329327,-0.030673,-1.730673,-0.740673,0.909327,2.409327,2.239327,0.449327,-1.730673,-1.030673,-0.150673,0.189327,0.379327,-1.500673,-1.260673,0.219327,1.759327,2.519327,1.219327,-1.450673,-0.900673,-0.010673,0.359327,0.679327,-0.470673,-1.050673,RUNNING
