att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140,att141,att142,att143,att144,att145,att146,att147,att148,att149,att150,att151,att152,att153,att154,att155,att156,att157,att158,att159,att160,att161,att162,att163,att164,att165,att166,att167,att168,att169,att170,att171,att172,att173,att174,att175,att176,att177,att178,att179,att180,att181,att182,att183,att184,att185,att186,att187,att188,att189,att190,att191,att192,att193,att194,att195,att196,att197,att198,att199,att200,att201,att202,att203,att204,att205,att206,att207,att208,att209,att210,att211,att212,att213,att214,att215,att216,att217,att218,att219,att220,att221,att222,att223,att224,att225,att226,att227,att228,att229,att230,att231,att232,att233,target
1.6785,1.545,1.423,1.3112,1.2055,1.1043,1.0075,0.91469,0.82541,0.73967,0.65922,0.58497,0.5169,0.45193,0.39094,0.33348,0.28265,0.23889,0.2,0.16641,0.13458,0.1032,0.075357,0.05591,0.043092,0.0316,0.018341,0.006849,0.005081,0.016573,0.043092,0.091269,0.17127,0.29193,0.47359,0.76442,1.2206,1.7713,1.9821,1.5145,0.85105,0.39447,0.16066,0.064308,0.051048,0.097899,0.19248,0.30873,0.38784,0.34851,0.18718,-0.001549,-0.14431,-0.23271,-0.2831,-0.31227,-0.33039,-0.3463,-0.36221,-0.37724,-0.39536,-0.41967,-0.44531,-0.46741,-0.48288,-0.4926,-0.49967,-0.50939,-0.52442,-0.54078,-0.55315,-0.56022,-0.56376,-0.56553,-0.56641,-0.56641,-0.56464,-0.56022,-0.55404,-0.54741,-0.54122,-0.53591,-0.53061,-0.52531,-0.52089,-0.51514,-0.50984,-0.50453,-0.49967,-0.49481,-0.48995,-0.48332,-0.47448,-0.4621,-0.44531,-0.42365,-0.40022,-0.38299,-0.38299,-0.39846,-0.41481,-0.42542,-0.43072,-0.43116,-0.42718,-0.41967,-0.4095,-0.39934,-0.39006,-0.38299,-0.37768,-0.37459,-0.37636,-0.38254,-0.39625,-0.4126,-0.42586,-0.43912,-0.44884,-0.45194,-0.45105,-0.44354,-0.42144,-0.37724,-0.32553,-0.29194,-0.27558,-0.28133,-0.29459,-0.30299,-0.29945,-0.2884,-0.27647,-0.26851,-0.26674,-0.27735,-0.29149,-0.31138,-0.33658,-0.36044,-0.38254,-0.38254,-0.36044,-0.32243,-0.30564,-0.36531,-0.42497,-0.47448,-0.50453,-0.52398,-0.53017,-0.52442,-0.5231,-0.53636,-0.55315,-0.55934,-0.55846,-0.54917,-0.54078,-0.52884,-0.50984,-0.49127,-0.47315,-0.45238,-0.42939,-0.40332,-0.37415,-0.33613,-0.29901,-0.25569,-0.20398,-0.14122,-0.062543,-0.005085,0.086849,0.17259,0.2937,0.41039,0.54342,0.69237,0.85989,1.0486,1.2586,1.4853,1.7408,1.9883,2.234,2.5089,2.7233,2.9531,3.0813,3.1317,3.194,3.1733,2.9881,2.825,2.6203,2.52,2.3118,2.0811,1.8305,1.5706,1.331,1.0972,0.79845,0.59425,0.40243,0.17657,-0.049284,-0.21857,-0.3852,-0.52089,-0.67602,-0.81834,-0.91426,-1.0133,-1.103,-1.2095,-1.2846,-1.3642,-1.4278,-1.4964,-1.5459,-1.5923,-1.636,-1.6732,-1.7081,-1.7443,-1.7699,-1.7956,-1.8172,-1.8362,-1.8566,-1.8729,1
1.6672,1.5325,1.4102,1.2983,1.1944,1.0945,0.99738,0.90291,0.81335,0.72738,0.64544,0.57156,0.5035,0.43903,0.37679,0.31903,0.26753,0.22365,0.18559,0.15201,0.12112,0.091117,0.065595,0.048132,0.036938,0.024849,0.010968,0.001565,0.001565,0.014998,0.047237,0.10365,0.1941,0.33112,0.53753,0.86753,1.382,1.9914,2.2104,1.6914,0.96649,0.46321,0.20395,0.098281,0.08664,0.14082,0.24739,0.37858,0.46724,0.42515,0.24694,0.036491,-0.12381,-0.22276,-0.27784,-0.30873,-0.32754,-0.34455,-0.36291,-0.38127,-0.40142,-0.4256,-0.45202,-0.47575,-0.49276,-0.50396,-0.51202,-0.52008,-0.53351,-0.54828,-0.55948,-0.56664,-0.57022,-0.57246,-0.57291,-0.57202,-0.57022,-0.56575,-0.55858,-0.55142,-0.54425,-0.53799,-0.53216,-0.52679,-0.52097,-0.5156,-0.50933,-0.50396,-0.49903,-0.49455,-0.48918,-0.48246,-0.47306,-0.45918,-0.44127,-0.41754,-0.39067,-0.37097,-0.37008,-0.38575,-0.40321,-0.4153,-0.42067,-0.42112,-0.41664,-0.40814,-0.39694,-0.38485,-0.37366,-0.3647,-0.35843,-0.35396,-0.35485,-0.36157,-0.37679,-0.39605,-0.41261,-0.42784,-0.43858,-0.44306,-0.44172,-0.43321,-0.40858,-0.35709,-0.29843,-0.26037,-0.24112,-0.24784,-0.26351,-0.27157,-0.26709,-0.255,-0.24157,-0.23217,-0.22948,-0.24067,-0.25769,-0.28052,-0.31052,-0.33918,-0.3647,-0.36605,-0.34187,-0.29978,-0.28276,-0.34858,-0.41575,-0.47217,-0.50754,-0.52858,-0.53754,-0.53306,-0.53396,-0.54963,-0.56933,-0.57828,-0.58052,-0.57202,-0.56216,-0.55008,-0.53172,-0.51381,-0.49724,-0.48022,-0.45873,-0.43321,-0.40321,-0.36425,-0.32978,-0.28814,-0.23664,-0.1744,-0.10008,-0.041867,0.049028,0.135,0.2541,0.36828,0.49903,0.64589,0.8138,1.0005,1.2087,1.434,1.6874,1.9328,2.1808,2.4526,2.6662,2.8914,3.0257,3.0929,3.1502,3.1238,2.9532,2.7969,2.5959,2.4902,2.2834,2.0568,1.8114,1.5566,1.3162,1.0816,0.78559,0.57962,0.38798,0.16455,-0.060226,-0.23217,-0.39963,-0.53754,-0.68978,-0.83172,-0.92933,-1.0301,-1.121,-1.228,-1.3046,-1.3834,-1.4469,-1.5154,-1.5669,-1.614,-1.6587,-1.6963,-1.7308,-1.7675,-1.7935,-1.8195,-1.8414,-1.8598,-1.8799,-1.8974,1
1.6677,1.5325,1.4094,1.2976,1.1937,1.0935,0.99772,0.90553,0.81469,0.72787,0.64776,0.57392,0.50456,0.43788,0.37612,0.31883,0.26737,0.22307,0.18503,0.15101,0.12014,0.091047,0.064196,0.046295,0.035107,0.023919,0.011389,0.001543,0.001543,0.015416,0.046743,0.10313,0.19398,0.33002,0.53633,0.86749,1.3817,1.989,2.2109,1.6932,0.96684,0.46338,0.20427,0.098655,0.086125,0.14117,0.24857,0.37835,0.46652,0.42579,0.24723,0.03645,-0.12287,-0.22132,-0.27681,-0.30725,-0.32604,-0.34349,-0.36229,-0.38064,-0.40122,-0.42494,-0.45179,-0.47596,-0.49252,-0.50281,-0.51042,-0.51982,-0.53235,-0.54756,-0.55965,-0.56591,-0.56904,-0.57128,-0.57262,-0.57173,-0.56949,-0.56502,-0.5583,-0.55114,-0.54354,-0.53727,-0.5319,-0.52608,-0.52026,-0.51445,-0.50863,-0.50371,-0.49834,-0.49341,-0.48804,-0.48178,-0.47283,-0.4594,-0.44105,-0.41644,-0.38959,-0.37035,-0.3699,-0.38556,-0.40257,-0.41465,-0.42047,-0.42047,-0.41599,-0.40749,-0.39675,-0.38467,-0.37348,-0.36498,-0.35826,-0.35379,-0.35468,-0.3614,-0.37751,-0.39675,-0.41241,-0.42808,-0.43971,-0.44419,-0.44284,-0.43389,-0.40883,-0.35781,-0.29919,-0.26026,-0.24146,-0.24862,-0.26384,-0.27234,-0.26786,-0.25578,-0.2428,-0.23296,-0.23072,-0.24235,-0.25891,-0.28218,-0.31262,-0.34081,-0.36587,-0.36721,-0.34305,-0.30143,-0.28442,-0.34976,-0.41734,-0.47328,-0.50908,-0.53101,-0.53906,-0.53414,-0.53548,-0.55114,-0.57083,-0.57978,-0.58202,-0.57307,-0.56323,-0.5507,-0.5319,-0.51534,-0.49878,-0.48088,-0.4603,-0.43568,-0.40704,-0.369,-0.33365,-0.29113,-0.23967,-0.17702,-0.10228,-0.044999,0.044953,0.13088,0.24947,0.36493,0.49695,0.64284,0.80842,0.99683,1.2072,1.4323,1.6847,1.929,2.1774,2.4499,2.6647,2.8916,3.0259,3.0921,3.1507,3.1257,2.9556,2.8012,2.6012,2.4924,2.2843,2.0601,1.8149,1.5585,1.3186,1.0868,0.79052,0.58287,0.39089,0.16847,-0.056187,-0.22803,-0.39496,-0.5328,-0.68495,-0.82816,-0.92616,-1.0269,-1.1186,-1.226,-1.303,-1.3822,-1.4466,-1.5147,-1.5657,-1.6122,-1.6574,-1.6955,-1.7304,-1.7671,-1.793,-1.8185,-1.8404,-1.8592,-1.8794,-1.8964,1
1.6658,1.531,1.4097,1.2973,1.193,1.0936,0.99689,0.90331,0.81376,0.7278,0.64765,0.57243,0.50258,0.43721,0.37632,0.31901,0.26752,0.22364,0.18513,0.15155,0.12066,0.091109,0.064693,0.047231,0.036037,0.025292,0.012755,0.002457,0.002009,0.016785,0.048574,0.10409,0.19633,0.33423,0.54019,0.87018,1.3846,1.9931,2.2138,1.6989,0.97226,0.46632,0.20528,0.099616,0.087527,0.14305,0.25006,0.3808,0.47124,0.42915,0.24871,0.037381,-0.12291,-0.22231,-0.27783,-0.30783,-0.32618,-0.34365,-0.362,-0.38081,-0.40096,-0.42558,-0.452,-0.47618,-0.49364,-0.50438,-0.51155,-0.5205,-0.53394,-0.54871,-0.5599,-0.56662,-0.5702,-0.57244,-0.57334,-0.57334,-0.57155,-0.56662,-0.55946,-0.55229,-0.54513,-0.53886,-0.53304,-0.52767,-0.52229,-0.51603,-0.50931,-0.50394,-0.49946,-0.49543,-0.49006,-0.48334,-0.47349,-0.45961,-0.4417,-0.41797,-0.39111,-0.37051,-0.37051,-0.38663,-0.40499,-0.41618,-0.42066,-0.42066,-0.41663,-0.40812,-0.39648,-0.38439,-0.37364,-0.36469,-0.35797,-0.35394,-0.35484,-0.36156,-0.37723,-0.39648,-0.4126,-0.42827,-0.43991,-0.44439,-0.4426,-0.43319,-0.40812,-0.35708,-0.29798,-0.25947,-0.24067,-0.24738,-0.26216,-0.27066,-0.26619,-0.2541,-0.24067,-0.23082,-0.22813,-0.23977,-0.25678,-0.28007,-0.31051,-0.33917,-0.36469,-0.36648,-0.34275,-0.30111,-0.2832,-0.34812,-0.41618,-0.47215,-0.50752,-0.52901,-0.53752,-0.53349,-0.53528,-0.5505,-0.56975,-0.57916,-0.5814,-0.57244,-0.56259,-0.55005,-0.5317,-0.51513,-0.49946,-0.4811,-0.45961,-0.43409,-0.40454,-0.36603,-0.33156,-0.28947,-0.23798,-0.17574,-0.10008,-0.041422,0.049022,0.13409,0.2514,0.36602,0.49766,0.64452,0.81152,0.99868,1.2055,1.4307,1.6824,1.9268,2.1767,2.4498,2.662,2.8886,3.0225,3.0865,3.1456,3.1219,2.9544,2.8026,2.6029,2.4937,2.2841,2.0589,1.8136,1.5575,1.3175,1.0837,0.78824,0.58094,0.38841,0.16499,-0.059779,-0.23082,-0.39737,-0.53617,-0.6893,-0.83079,-0.92839,-1.0291,-1.1205,-1.2279,-1.3045,-1.3842,-1.4478,-1.5158,-1.5669,-1.6139,-1.6587,-1.6967,-1.7312,-1.7679,-1.7939,-1.8194,-1.8413,-1.8601,-1.8803,-1.8973,1
1.6898,1.5564,1.4354,1.3238,1.2193,1.1174,1.0191,0.92485,0.83323,0.74339,0.66022,0.5855,0.51479,0.44763,0.38625,0.32977,0.27773,0.23148,0.19234,0.15854,0.12785,0.096275,0.068701,0.049576,0.037123,0.02467,0.008215,-0.005128,-0.009131,-0.000236,0.02556,0.075817,0.15987,0.28841,0.48276,0.7932,1.2789,1.8597,2.0759,1.5875,0.8946,0.4116,0.16299,0.06025,0.044239,0.092717,0.18967,0.31109,0.39515,0.35823,0.1919,-0.005573,-0.15501,-0.24663,-0.29733,-0.32312,-0.33958,-0.35559,-0.37427,-0.39473,-0.41608,-0.44098,-0.46856,-0.49257,-0.50814,-0.51659,-0.52193,-0.52815,-0.53927,-0.55262,-0.56196,-0.56685,-0.56907,-0.56996,-0.57041,-0.56996,-0.56729,-0.5624,-0.55573,-0.54861,-0.54239,-0.53705,-0.53305,-0.52949,-0.52504,-0.5197,-0.51437,-0.50903,-0.50547,-0.50236,-0.49747,-0.49169,-0.48235,-0.46945,-0.45166,-0.42853,-0.40274,-0.38361,-0.38228,-0.39651,-0.41252,-0.42275,-0.42764,-0.42675,-0.42097,-0.41252,-0.40185,-0.38984,-0.37961,-0.37116,-0.36404,-0.35959,-0.36004,-0.36582,-0.3805,-0.39918,-0.4143,-0.42853,-0.4392,-0.44365,-0.44321,-0.4352,-0.41163,-0.36404,-0.30845,-0.27198,-0.2533,-0.25953,-0.27242,-0.28043,-0.27509,-0.2613,-0.24841,-0.23862,-0.23595,-0.24796,-0.26353,-0.28488,-0.31423,-0.34225,-0.36804,-0.36849,-0.34492,-0.30489,-0.2871,-0.35292,-0.41474,-0.46722,-0.50014,-0.52104,-0.52815,-0.52237,-0.52326,-0.53972,-0.55884,-0.5664,-0.56863,-0.56018,-0.55351,-0.54194,-0.52104,-0.50147,-0.48323,-0.46189,-0.43654,-0.40807,-0.37605,-0.33558,-0.29911,-0.25419,-0.20171,-0.139,-0.060277,-0.003349,0.088714,0.17233,0.29374,0.40849,0.5388,0.68424,0.84835,1.0334,1.242,1.467,1.7187,1.9611,2.2035,2.4744,2.6847,2.9156,3.0494,3.1072,3.1691,3.1553,2.9694,2.8057,2.5967,2.5033,2.3013,2.0821,1.8379,1.5742,1.3411,1.1099,0.80165,0.5984,0.41605,0.19234,-0.041153,-0.21238,-0.38317,-0.51659,-0.67537,-0.82258,-0.9182,-1.0174,-1.109,-1.2215,-1.2971,-1.3758,-1.4377,-1.5071,-1.5551,-1.5996,-1.644,-1.6814,-1.7156,-1.7552,-1.781,-1.8064,-1.8286,-1.8468,-1.8677,-1.8842,1
1.695,1.5603,1.4394,1.3261,1.2221,1.1222,1.0227,0.92724,0.83579,0.74701,0.66403,0.58819,0.51726,0.45034,0.38833,0.33034,0.27859,0.23353,0.19472,0.16081,0.12914,0.098356,0.070696,0.051067,0.039022,0.026531,0.011809,-0.001575,-0.006482,0.001994,0.029207,0.080957,0.16483,0.29331,0.48826,0.79876,1.2864,1.8699,2.0867,1.596,0.89959,0.41599,0.1684,0.064897,0.048391,0.097464,0.19516,0.31651,0.40172,0.36558,0.19829,-0.001129,-0.15192,-0.24293,-0.29155,-0.31832,-0.33616,-0.35222,-0.37096,-0.39148,-0.41379,-0.43922,-0.46554,-0.48918,-0.50524,-0.51461,-0.52086,-0.528,-0.53959,-0.55253,-0.56235,-0.56725,-0.56993,-0.57171,-0.57305,-0.57216,-0.56993,-0.56547,-0.55878,-0.55164,-0.54539,-0.54049,-0.53469,-0.53067,-0.52621,-0.5213,-0.51595,-0.5106,-0.50614,-0.50301,-0.49989,-0.49409,-0.48472,-0.47178,-0.45439,-0.43074,-0.40487,-0.38568,-0.38434,-0.39951,-0.41557,-0.42539,-0.4294,-0.42896,-0.4245,-0.41513,-0.40397,-0.39148,-0.38078,-0.37185,-0.36516,-0.3607,-0.36159,-0.36739,-0.38211,-0.39996,-0.41468,-0.42985,-0.44056,-0.44412,-0.44323,-0.4352,-0.412,-0.36427,-0.3085,-0.27192,-0.25319,-0.25988,-0.27326,-0.28085,-0.27549,-0.26122,-0.24649,-0.23623,-0.23311,-0.24516,-0.26211,-0.28352,-0.31297,-0.34063,-0.36739,-0.36962,-0.34687,-0.30627,-0.28664,-0.35178,-0.41379,-0.46598,-0.49811,-0.51863,-0.5271,-0.52175,-0.5222,-0.53826,-0.55744,-0.56547,-0.5677,-0.55788,-0.55075,-0.53959,-0.51863,-0.49944,-0.48204,-0.46108,-0.43699,-0.40754,-0.37631,-0.33929,-0.30092,-0.25452,-0.2001,-0.13764,-0.059124,-0.000683,0.090772,0.17464,0.29643,0.41064,0.54091,0.68589,0.85007,1.0352,1.2404,1.463,1.7138,1.9578,2.1996,2.4699,2.6747,2.9067,3.0427,3.0891,3.1583,3.148,2.9611,2.7929,2.5855,2.5043,2.3062,2.084,1.8369,1.5746,1.3417,1.107,0.79742,0.59846,0.41644,0.18892,-0.046187,-0.21571,-0.3839,-0.51684,-0.67834,-0.82689,-0.92147,-1.0196,-1.112,-1.2257,-1.3002,-1.3783,-1.4412,-1.5108,-1.5594,-1.6045,-1.6486,-1.6857,-1.7209,-1.7606,-1.7856,-1.8115,-1.8338,-1.8521,-1.873,-1.89,1
1.6856,1.551,1.4284,1.3156,1.212,1.1117,1.0126,0.91931,0.82869,0.74029,0.6581,0.58214,0.5124,0.44621,0.38358,0.32538,0.27474,0.22943,0.18901,0.15525,0.1246,0.093057,0.065515,0.045969,0.033087,0.021093,0.006434,-0.007781,-0.012224,-0.002895,0.024202,0.075288,0.15969,0.28763,0.48086,0.79048,1.2747,1.8553,2.0743,1.5839,0.88999,0.41156,0.16502,0.060628,0.043304,0.091724,0.18856,0.30984,0.39646,0.35959,0.19301,-0.005116,-0.15482,-0.24588,-0.29564,-0.32229,-0.33828,-0.35427,-0.37293,-0.39336,-0.41558,-0.44045,-0.46755,-0.49154,-0.50797,-0.5173,-0.52219,-0.52885,-0.5404,-0.55373,-0.56395,-0.56839,-0.57016,-0.5715,-0.57239,-0.57239,-0.57016,-0.56617,-0.55995,-0.55284,-0.54573,-0.53996,-0.53552,-0.53107,-0.52663,-0.5213,-0.51508,-0.51019,-0.50664,-0.50309,-0.49909,-0.49331,-0.48443,-0.47155,-0.45422,-0.43024,-0.40447,-0.38581,-0.38492,-0.39958,-0.41602,-0.42668,-0.43068,-0.42979,-0.42446,-0.41513,-0.40447,-0.39292,-0.38181,-0.37293,-0.36627,-0.36138,-0.36227,-0.36804,-0.38226,-0.40092,-0.41558,-0.42979,-0.44045,-0.44489,-0.44401,-0.43557,-0.41291,-0.36538,-0.30985,-0.27254,-0.25388,-0.25921,-0.27254,-0.28053,-0.27476,-0.26143,-0.24722,-0.23789,-0.23522,-0.24633,-0.26276,-0.28409,-0.31385,-0.34139,-0.36804,-0.37027,-0.34717,-0.30719,-0.28808,-0.35116,-0.4138,-0.46622,-0.49864,-0.51952,-0.52708,-0.5213,-0.52174,-0.53685,-0.55551,-0.5635,-0.56572,-0.55684,-0.54884,-0.53596,-0.51553,-0.49687,-0.47821,-0.45733,-0.43246,-0.40225,-0.36982,-0.33117,-0.29475,-0.25033,-0.19835,-0.13483,-0.056201,0.001991,0.095278,0.17879,0.29962,0.41245,0.54172,0.68565,0.85045,1.0366,1.2414,1.4635,1.7153,1.9579,2.2013,2.4727,2.6815,2.9161,3.0493,3.1093,3.1782,3.1653,2.9778,2.8126,2.6051,2.5096,2.3079,2.0889,1.842,1.579,1.344,1.1117,0.80292,0.59902,0.41734,0.19345,-0.041098,-0.21301,-0.38315,-0.51597,-0.67589,-0.82381,-0.91799,-1.0162,-1.1077,-1.2196,-1.2947,-1.3729,-1.4351,-1.5039,-1.5523,-1.5968,-1.6412,-1.6785,-1.7127,-1.7522,-1.778,-1.8033,-1.8255,-1.8437,-1.8646,-1.8815,1
1.6937,1.557,1.4328,1.3177,1.2126,1.1119,1.014,0.91784,0.82486,0.73549,0.65244,0.57707,0.5062,0.4394,0.37892,0.32115,0.26789,0.22275,0.18348,0.14963,0.11759,0.087345,0.060264,0.040856,0.028218,0.016482,0.002942,-0.008342,-0.010599,0.000233,0.029572,0.081478,0.16814,0.29993,0.49718,0.81584,1.3173,1.9162,2.1347,1.6287,0.92055,0.42902,0.17762,0.075159,0.062069,0.11578,0.21824,0.34552,0.4367,0.40059,0.22952,0.024607,-0.13021,-0.2259,-0.27871,-0.30669,-0.32474,-0.34325,-0.36266,-0.38252,-0.40463,-0.42991,-0.45699,-0.48182,-0.49987,-0.51161,-0.51838,-0.52605,-0.53824,-0.55268,-0.56351,-0.56893,-0.57118,-0.57254,-0.57299,-0.57299,-0.57073,-0.56487,-0.55719,-0.54862,-0.54139,-0.53462,-0.52921,-0.52424,-0.51838,-0.51296,-0.50754,-0.50168,-0.49671,-0.49175,-0.48633,-0.47956,-0.46918,-0.45428,-0.43442,-0.4096,-0.38252,-0.36266,-0.3613,-0.3762,-0.3938,-0.40689,-0.41366,-0.41501,-0.4114,-0.40418,-0.3947,-0.38342,-0.37349,-0.36491,-0.35724,-0.35228,-0.35228,-0.35814,-0.37259,-0.39064,-0.40599,-0.42179,-0.43352,-0.43713,-0.43668,-0.4281,-0.40373,-0.35408,-0.29766,-0.2611,-0.24215,-0.24982,-0.26607,-0.27464,-0.27058,-0.25839,-0.2453,-0.23537,-0.23312,-0.24485,-0.26155,-0.28322,-0.31211,-0.34009,-0.36491,-0.36491,-0.34144,-0.29947,-0.28141,-0.34867,-0.41321,-0.46873,-0.50393,-0.5256,-0.53417,-0.52966,-0.53056,-0.54681,-0.56487,-0.57254,-0.57434,-0.56441,-0.55584,-0.5423,-0.52199,-0.50303,-0.48543,-0.46602,-0.4421,-0.41637,-0.38929,-0.35273,-0.31572,-0.27239,-0.22274,-0.16316,-0.084622,-0.027299,0.064777,0.14647,0.26653,0.38434,0.51659,0.66373,0.83118,1.0189,1.2302,1.4568,1.7073,1.9483,2.1938,2.4664,2.6718,2.897,3.0288,3.0816,3.1435,3.1299,2.9476,2.7874,2.5856,2.4944,2.2949,2.0756,1.8282,1.5669,1.3335,1.0988,0.79327,0.59557,0.41458,0.18755,-0.045354,-0.21371,-0.38116,-0.51431,-0.67635,-0.8244,-0.92008,-1.0207,-1.1146,-1.2288,-1.3055,-1.3863,-1.4518,-1.5249,-1.5759,-1.6233,-1.6684,-1.7063,-1.7416,-1.7808,-1.807,-1.8332,-1.8562,-1.8747,-1.8955,-1.9122,1
1.685,1.5484,1.4253,1.3111,1.2042,1.1035,1.0064,0.9107,0.81768,0.72959,0.64735,0.57275,0.50309,0.43658,0.37456,0.31749,0.26625,0.22041,0.18176,0.14851,0.1166,0.08649,0.060424,0.041549,0.028516,0.016832,0.003349,-0.009234,-0.011032,0.001102,0.030314,0.082445,0.16738,0.29681,0.4932,0.81004,1.3071,1.8994,2.121,1.623,0.91834,0.42759,0.17637,0.074356,0.060874,0.11345,0.21502,0.3404,0.43163,0.39703,0.22581,0.021775,-0.13237,-0.22675,-0.28023,-0.30854,-0.32607,-0.34359,-0.36292,-0.38404,-0.40561,-0.43078,-0.45819,-0.48291,-0.50133,-0.51212,-0.51841,-0.52695,-0.53998,-0.55347,-0.56335,-0.56875,-0.57144,-0.57369,-0.57504,-0.57369,-0.57054,-0.5656,-0.55796,-0.54942,-0.54178,-0.53549,-0.5301,-0.5247,-0.51976,-0.51482,-0.50808,-0.50223,-0.49819,-0.49369,-0.4883,-0.48066,-0.46988,-0.4555,-0.43662,-0.41235,-0.38584,-0.36516,-0.36427,-0.37999,-0.39752,-0.40966,-0.41595,-0.4173,-0.41415,-0.40651,-0.39572,-0.38539,-0.37595,-0.36741,-0.35977,-0.35528,-0.35618,-0.36157,-0.3764,-0.39438,-0.40921,-0.42449,-0.43572,-0.43977,-0.43842,-0.42988,-0.40516,-0.35663,-0.30135,-0.26405,-0.24517,-0.25236,-0.26629,-0.27618,-0.27304,-0.26,-0.24652,-0.23708,-0.23439,-0.24652,-0.26315,-0.28427,-0.31303,-0.34135,-0.36741,-0.36786,-0.34404,-0.3027,-0.28427,-0.35168,-0.4155,-0.46943,-0.50358,-0.5265,-0.53504,-0.5292,-0.5292,-0.54448,-0.56425,-0.57144,-0.57279,-0.56335,-0.55347,-0.54043,-0.52021,-0.50178,-0.48426,-0.46403,-0.44022,-0.41325,-0.38359,-0.34539,-0.31124,-0.26944,-0.21821,-0.15754,-0.081139,-0.024064,0.068064,0.15255,0.27165,0.38579,0.51792,0.66578,0.83296,1.0204,1.2307,1.4572,1.7088,1.952,2.1974,2.4666,2.6764,2.9079,3.0418,3.0944,3.1546,3.1452,2.9658,2.805,2.5964,2.4989,2.2944,2.0733,1.8288,1.57,1.3354,1.103,0.79745,0.59567,0.41501,0.1903,-0.04294,-0.21237,-0.38134,-0.51527,-0.67436,-0.82221,-0.91749,-1.0173,-1.1094,-1.2226,-1.2999,-1.3808,-1.4455,-1.5179,-1.5691,-1.6159,-1.6613,-1.699,-1.7336,-1.7732,-1.7997,-1.8253,-1.8478,-1.8657,-1.8869,-1.9039,1
1.6863,1.548,1.4242,1.3138,1.2083,1.106,1.0086,0.91392,0.82237,0.73396,0.65049,0.57599,0.50598,0.43912,0.37718,0.32019,0.26993,0.22415,0.18376,0.15055,0.12048,0.089968,0.062144,0.042847,0.029832,0.018164,0.004701,-0.006519,-0.008763,0.001559,0.030281,0.083236,0.1685,0.29685,0.49252,0.80936,1.3044,1.8985,2.1198,1.6198,0.91482,0.42655,0.17613,0.073363,0.060798,0.1133,0.21473,0.34039,0.42969,0.39379,0.22325,0.020857,-0.13262,-0.22732,-0.27982,-0.30899,-0.32739,-0.34445,-0.36374,-0.38439,-0.40593,-0.43106,-0.45799,-0.48357,-0.50152,-0.51229,-0.51992,-0.52755,-0.53966,-0.55403,-0.56524,-0.57018,-0.57243,-0.57422,-0.57602,-0.57557,-0.57243,-0.56704,-0.55986,-0.55223,-0.5446,-0.53787,-0.53248,-0.5271,-0.52126,-0.51588,-0.51005,-0.50421,-0.49972,-0.49568,-0.49075,-0.48357,-0.47325,-0.45844,-0.43914,-0.4149,-0.38798,-0.36823,-0.36733,-0.38304,-0.40054,-0.41266,-0.41894,-0.41984,-0.41625,-0.40952,-0.3992,-0.38798,-0.37811,-0.37003,-0.36285,-0.35836,-0.35836,-0.36374,-0.37766,-0.39695,-0.41266,-0.42747,-0.43824,-0.44183,-0.44049,-0.43151,-0.40728,-0.35836,-0.30226,-0.26591,-0.24751,-0.25424,-0.26816,-0.27713,-0.27264,-0.26008,-0.24751,-0.23809,-0.2345,-0.24706,-0.26412,-0.28476,-0.31393,-0.3422,-0.36913,-0.37092,-0.34759,-0.3063,-0.28655,-0.35252,-0.4167,-0.46966,-0.50421,-0.5262,-0.53428,-0.52889,-0.52845,-0.54325,-0.563,-0.57063,-0.57198,-0.563,-0.55403,-0.54011,-0.51857,-0.49927,-0.48267,-0.46337,-0.43959,-0.41176,-0.3808,-0.34265,-0.30854,-0.26636,-0.2152,-0.15192,-0.076977,-0.021328,0.070671,0.15414,0.27441,0.38885,0.52034,0.66665,0.83404,1.0212,1.2294,1.4542,1.706,1.9497,2.1961,2.4658,2.6767,2.9047,3.0353,3.0936,3.1591,3.1461,2.9603,2.7992,2.5973,2.5008,2.2993,2.0785,1.8339,1.575,1.3389,1.1073,0.80083,0.59753,0.41668,0.19229,-0.042421,-0.21296,-0.38125,-0.51453,-0.6734,-0.8215,-0.91664,-1.0154,-1.1083,-1.2218,-1.2985,-1.3784,-1.4426,-1.5153,-1.5665,-1.6127,-1.6589,-1.6971,-1.7312,-1.7711,-1.7967,-1.8227,-1.8456,-1.8636,-1.8846,-1.9013,1
