att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140,att141,att142,att143,att144,att145,att146,att147,att148,att149,att150,att151,att152,att153,att154,att155,att156,att157,att158,att159,att160,att161,att162,att163,att164,att165,att166,att167,att168,att169,att170,att171,att172,att173,att174,att175,att176,att177,att178,att179,att180,att181,att182,att183,att184,att185,att186,att187,att188,att189,att190,att191,att192,att193,att194,att195,att196,att197,att198,att199,att200,att201,att202,att203,att204,att205,att206,att207,att208,att209,att210,att211,att212,att213,att214,att215,att216,att217,att218,att219,att220,att221,att222,att223,att224,att225,att226,att227,att228,att229,att230,att231,att232,att233,att234,target
-0.43717,-0.44416,-0.4391,-0.4256,-0.39449,-0.34965,-0.33567,-0.36026,-0.38654,-0.39859,-0.4092,-0.41933,-0.41499,-0.41065,-0.39666,-0.34772,-0.25105,-0.12617,-0.05408,-0.013096,0.092018,0.22703,0.32515,0.43026,0.54261,0.57733,0.57781,0.66243,0.87001,1.1653,1.4513,1.6567,1.8532,2.1338,2.4549,2.6801,2.7331,2.6798,2.6254,2.6437,2.7859,2.9841,3.1034,3.0955,2.9908,2.8826,2.8698,2.8956,2.7329,2.3172,1.8835,1.6668,1.6801,1.749,1.702,1.5055,1.2538,1.039,0.88399,0.77429,0.68606,0.60481,0.54213,0.51898,0.53297,0.55249,0.53923,0.47052,0.34781,0.19593,0.05923,-0.029972,-0.067822,-0.07168,-0.065411,-0.060108,-0.057938,-0.056973,-0.05167,-0.048053,-0.048053,-0.036722,-0.008515,0.031023,0.076589,0.11998,0.15398,0.17399,0.17953,0.17592,0.16941,0.16025,0.1494,0.13662,0.12023,0.093947,0.051998,0.010772,-0.013337,-0.023945,-0.030936,-0.039615,-0.047812,-0.049259,-0.039856,-0.022257,0.002093,0.029336,0.053685,0.071767,0.090813,0.11564,0.14723,0.18074,0.21545,0.24776,0.26536,0.26825,0.2644,0.25523,0.24005,0.21931,0.19352,0.15856,0.12095,0.087679,0.064534,0.059713,0.072731,0.098528,0.1318,0.16049,0.1846,0.19737,0.19569,0.17664,0.15253,0.1236,0.092741,0.058989,0.023067,-0.009238,-0.050946,-0.09169,-0.11652,-0.18668,-0.26865,-0.38051,-0.47863,-0.57652,-0.66065,-0.7161,-0.76239,-0.79735,-0.83231,-0.84991,-0.86751,-0.87498,-0.8786,-0.8827,-0.88872,-0.89451,-0.90584,-0.91645,-0.9232,-0.92585,-0.92826,-0.92874,-0.93212,-0.93164,-0.92585,-0.91476,-0.90295,-0.89282,-0.87233,-0.85449,-0.84195,-0.82893,-0.82098,-0.82146,-0.82242,-0.82966,-0.84557,-0.86799,-0.90005,-0.92633,-0.94996,-0.97383,-0.9772,-0.96394,-0.9596,-0.95382,-0.9379,-0.93863,-0.93284,-0.90922,-0.91066,-0.91838,-0.91572,-0.91404,-0.90102,-0.89547,-0.89499,-0.88535,-0.85569,-0.83568,-0.81543,-0.78433,-0.74238,-0.70285,-0.658,-0.62642,-0.59628,-0.56615,-0.55747,-0.56446,-0.58929,-0.62931,-0.66933,-0.719,-0.76673,-0.82025,-0.8651,-0.9056,-0.94176,-0.96756,-0.98709,-1.0023,-1.0097,-1.0148,-1.0184,-1.022,-1.0252,-1.0254,-1.0259,2
-0.47879,-0.4891,-0.49013,-0.47131,-0.43033,-0.38779,-0.38006,-0.40764,-0.43857,-0.45791,-0.45946,-0.4592,-0.46384,-0.45456,-0.42697,-0.37722,-0.28287,-0.15269,-0.070203,-0.030762,0.073383,0.21259,0.30822,0.4085,0.52012,0.55801,0.56394,0.65571,0.87071,1.1762,1.4773,1.6902,1.8789,2.1493,2.463,2.6695,2.7069,2.6504,2.6022,2.6376,2.7842,2.9778,3.0905,3.0678,2.9492,2.8327,2.8162,2.8378,2.6762,2.2674,1.8472,1.6402,1.6616,1.7423,1.701,1.5064,1.252,1.0305,0.86813,0.75393,0.66551,0.58843,0.52734,0.5062,0.5245,0.54255,0.52528,0.4531,0.3273,0.17366,0.038066,-0.042362,-0.06814,-0.062727,-0.046744,-0.03102,-0.02045,-0.010655,0.000946,0.011515,0.023888,0.0458,0.080858,0.12726,0.17959,0.22547,0.25641,0.26956,0.26749,0.25641,0.23836,0.21697,0.19635,0.1765,0.15355,0.12107,0.07596,0.032653,0.007648,-0.004726,-0.013748,-0.02277,-0.028442,-0.025348,-0.012717,0.007132,0.035746,0.06668,0.091427,0.11179,0.13061,0.15304,0.18268,0.21155,0.24197,0.27188,0.2894,0.29172,0.28322,0.27007,0.25228,0.22779,0.19841,0.16077,0.12081,0.086787,0.066938,0.063845,0.076992,0.10535,0.14118,0.17108,0.19351,0.20382,0.20279,0.18062,0.15381,0.12442,0.090912,0.055853,0.022599,-0.007304,-0.053447,-0.105,-0.13516,-0.21456,-0.30582,-0.42233,-0.52003,-0.61748,-0.70693,-0.76441,-0.81081,-0.84742,-0.87655,-0.89176,-0.91161,-0.91522,-0.91805,-0.92166,-0.92192,-0.92656,-0.94048,-0.94821,-0.95182,-0.95182,-0.95027,-0.95388,-0.95672,-0.95311,-0.94924,-0.94692,-0.93481,-0.91882,-0.90233,-0.88634,-0.86933,-0.85593,-0.84613,-0.83994,-0.8384,-0.84716,-0.8634,-0.88505,-0.90465,-0.91264,-0.92682,-0.94615,-0.93532,-0.94099,-0.96059,-0.94873,-0.93532,-0.92733,-0.91831,-0.90929,-0.90336,-0.90877,-0.90954,-0.91573,-0.90748,-0.89124,-0.88428,-0.8732,-0.84561,-0.8237,-0.79406,-0.75023,-0.68888,-0.63501,-0.57881,-0.5337,-0.49477,-0.45842,-0.44579,-0.45507,-0.48678,-0.53937,-0.59273,-0.65949,-0.72342,-0.79896,-0.86366,-0.92295,-0.97683,-1.0132,-1.0397,-1.0627,-1.0753,-1.0833,-1.0882,-1.0915,-1.0941,-1.0951,-1.097,2
-0.43979,-0.45778,-0.46153,-0.45128,-0.4333,-0.41631,-0.41231,-0.4323,-0.45803,-0.47102,-0.47652,-0.47577,-0.47602,-0.47077,-0.45353,-0.41856,-0.3581,-0.2809,-0.21244,-0.15098,-0.048301,0.1001,0.27598,0.49759,0.69646,0.75067,0.73043,0.81388,1.0585,1.4112,1.7665,2.0466,2.2971,2.6222,2.9789,3.1861,3.1696,2.9982,2.7808,2.6324,2.6084,2.6424,2.6324,2.5822,2.559,2.6184,2.7698,2.8548,2.6242,2.1128,1.6651,1.5004,1.5711,1.6903,1.7013,1.5649,1.3438,1.1204,0.9358,0.78515,0.65548,0.53606,0.44038,0.4059,0.43238,0.46261,0.44063,0.35168,0.20353,0.029398,-0.1205,-0.21619,-0.26016,-0.26316,-0.24417,-0.21694,-0.17896,-0.13225,-0.087525,-0.060043,-0.046802,-0.032062,-0.00458,0.035394,0.081613,0.12433,0.15182,0.15731,0.14707,0.13208,0.11509,0.1001,0.08686,0.071869,0.053632,0.030897,0.001416,-0.024067,-0.033061,-0.03431,-0.035559,-0.038308,-0.040556,-0.036809,-0.017821,0.009161,0.04064,0.074368,0.10285,0.12159,0.13358,0.14707,0.16955,0.19204,0.21602,0.2485,0.27573,0.29772,0.31571,0.3207,0.30846,0.28323,0.249,0.19904,0.14757,0.098602,0.058628,0.038392,0.038142,0.053382,0.079864,0.1061,0.13258,0.15082,0.15332,0.13833,0.11859,0.094105,0.067123,0.038142,0.01066,-0.015573,-0.057795,-0.10851,-0.14224,-0.21544,-0.28714,-0.38358,-0.47502,-0.57195,-0.6554,-0.70687,-0.75059,-0.78531,-0.81155,-0.82629,-0.84203,-0.84652,-0.85327,-0.85352,-0.85677,-0.86251,-0.87825,-0.8875,-0.8875,-0.88974,-0.89274,-0.89924,-0.90399,-0.90473,-0.90199,-0.89249,-0.8875,-0.8775,-0.85502,-0.84078,-0.82454,-0.8078,-0.79731,-0.79231,-0.79806,-0.80455,-0.81305,-0.83003,-0.84827,-0.86501,-0.88325,-0.90024,-0.90299,-0.89824,-0.90349,-0.89949,-0.882,-0.87376,-0.86951,-0.8745,-0.86501,-0.86376,-0.87525,-0.8765,-0.86451,-0.85102,-0.84502,-0.83828,-0.81929,-0.7988,-0.77507,-0.74259,-0.68513,-0.63766,-0.58769,-0.54797,-0.51349,-0.48201,-0.47227,-0.48076,-0.51299,-0.56371,-0.60968,-0.66864,-0.7261,-0.79381,-0.85102,-0.90399,-0.9532,-0.98718,-1.0117,-1.0314,-1.0416,-1.0489,-1.0529,-1.0556,-1.0594,-1.0611,-1.0631,2
-0.47799,-0.47046,-0.45398,-0.42434,-0.38504,-0.35727,-0.36574,-0.40575,-0.4481,-0.47304,-0.4794,-0.47916,-0.47446,-0.45893,-0.43092,-0.38975,-0.33186,-0.24833,-0.17444,-0.11702,-0.023137,0.11358,0.26723,0.45501,0.63407,0.68349,0.67102,0.77126,1.0402,1.4273,1.8167,2.1231,2.4073,2.7714,3.13,3.2806,3.1942,3.0067,2.8605,2.8257,2.8782,2.9022,2.789,2.5968,2.4544,2.4184,2.4575,2.4342,2.2022,1.8257,1.532,1.464,1.572,1.6901,1.6842,1.528,1.2915,1.0607,0.87738,0.73949,0.63549,0.55831,0.5263,0.56513,0.64749,0.69078,0.6176,0.44159,0.22841,0.030277,-0.11679,-0.20526,-0.23985,-0.23703,-0.21891,-0.1935,-0.16009,-0.1222,-0.084082,-0.052786,-0.032785,-0.014901,0.011688,0.048631,0.092398,0.13287,0.16181,0.17193,0.16346,0.14934,0.13381,0.11993,0.10675,0.09381,0.078515,0.053808,0.024159,-0.001489,-0.017725,-0.024314,-0.023608,-0.02502,-0.027373,-0.023372,-0.011842,0.007688,0.035219,0.064868,0.091928,0.11452,0.13099,0.14464,0.16276,0.18017,0.19923,0.22252,0.24229,0.25923,0.27147,0.27406,0.26441,0.2397,0.20629,0.16087,0.10958,0.065573,0.03569,0.021101,0.022983,0.037572,0.066044,0.094516,0.11687,0.13358,0.13922,0.12793,0.11452,0.094046,0.068868,0.042749,0.014041,-0.014431,-0.058198,-0.11138,-0.14479,-0.21256,-0.28315,-0.3808,-0.47046,-0.56975,-0.65823,-0.71117,-0.75494,-0.79141,-0.82342,-0.84224,-0.85848,-0.86389,-0.87612,-0.87871,-0.88012,-0.88271,-0.89589,-0.9053,-0.9093,-0.9126,-0.91636,-0.91848,-0.92224,-0.92554,-0.92201,-0.91518,-0.91001,-0.90483,-0.89518,-0.88271,-0.87471,-0.86483,-0.85448,-0.85142,-0.85706,-0.86459,-0.87307,-0.8813,-0.8926,-0.90695,-0.92483,-0.93754,-0.92507,-0.92319,-0.93119,-0.91448,-0.90201,-0.90201,-0.87612,-0.86436,-0.87118,-0.87871,-0.88365,-0.87424,-0.86883,-0.86648,-0.85283,-0.84083,-0.82365,-0.79988,-0.76906,-0.73118,-0.682,-0.64035,-0.58834,-0.54811,-0.51869,-0.48551,-0.47116,-0.47634,-0.50363,-0.54669,-0.58693,-0.64011,-0.69329,-0.75612,-0.8093,-0.85801,-0.90342,-0.93566,-0.95895,-0.97707,-0.98578,-0.99213,-0.99519,-0.99684,-1.0004,-1.0011,-1.0013,2
-0.25969,-0.26457,-0.27901,-0.27564,-0.2595,-0.24787,-0.2565,-0.28333,-0.31503,-0.34054,-0.3503,-0.3518,-0.34617,-0.33829,-0.32873,-0.30584,-0.27189,-0.22461,-0.16608,-0.095736,0.008941,0.16389,0.39388,0.69403,0.93959,0.99042,0.94615,1.0187,1.2682,1.6316,2.0019,2.3047,2.5831,2.9309,3.2982,3.4961,3.4421,3.1963,2.88,2.6304,2.5112,2.4596,2.3777,2.2994,2.3214,2.4741,2.705,2.8163,2.5533,2.0015,1.5513,1.4073,1.4907,1.622,1.653,1.5479,1.3566,1.1512,0.97316,0.81596,0.67152,0.53514,0.42783,0.38788,0.41527,0.4541,0.4329,0.33348,0.17609,-0.007568,-0.17359,-0.28877,-0.35499,-0.38669,-0.39101,-0.37469,-0.34355,-0.30246,-0.26213,-0.2445,-0.25219,-0.26194,-0.255,-0.23212,-0.19535,-0.15764,-0.13194,-0.11937,-0.11543,-0.11112,-0.10024,-0.088232,-0.080166,-0.074163,-0.074163,-0.083167,-0.098362,-0.11018,-0.11187,-0.10793,-0.10249,-0.10099,-0.10474,-0.10793,-0.099675,-0.075101,-0.041522,-0.006442,0.020571,0.032952,0.037455,0.047209,0.064655,0.08304,0.10349,0.12825,0.1577,0.19072,0.22392,0.25112,0.26482,0.25769,0.22767,0.17665,0.11737,0.057527,0.005189,-0.036832,-0.058405,-0.063658,-0.052777,-0.031579,-0.006254,0.018883,0.039706,0.053588,0.062404,0.062592,0.057152,0.04402,0.028638,0.011379,-0.015446,-0.048838,-0.071349,-0.12219,-0.17434,-0.25388,-0.33323,-0.42252,-0.50187,-0.55365,-0.59698,-0.63225,-0.66527,-0.68571,-0.70804,-0.71892,-0.73392,-0.74012,-0.74612,-0.75306,-0.76319,-0.77069,-0.77726,-0.78589,-0.79208,-0.79527,-0.80427,-0.81084,-0.81872,-0.82735,-0.83804,-0.84648,-0.85492,-0.86036,-0.86393,-0.8688,-0.87912,-0.88888,-0.89751,-0.90613,-0.91814,-0.93277,-0.94797,-0.95453,-0.95453,-0.94797,-0.9429,-0.95678,-0.96373,-0.94534,-0.90426,-0.86618,-0.84442,-0.85042,-0.84517,-0.83129,-0.82266,-0.82116,-0.82453,-0.8266,-0.82209,-0.82097,-0.81722,-0.81046,-0.80333,-0.79395,-0.78214,-0.76675,-0.74874,-0.73486,-0.71873,-0.70222,-0.69359,-0.6904,-0.69153,-0.69434,-0.69791,-0.70635,-0.7191,-0.73449,-0.74762,-0.76094,-0.77576,-0.78683,-0.79377,-0.79714,-0.79846,-0.79883,-0.79827,-0.79808,-0.79827,-0.79827,-0.79827,2
-0.85828,-0.86789,-0.86647,-0.8337,-0.77991,-0.72255,-0.6937,-0.71294,-0.7368,-0.73751,-0.73182,-0.73075,-0.72505,-0.714,-0.69691,-0.64775,-0.56403,-0.4422,-0.34959,-0.30791,-0.21778,-0.080993,0.027655,0.13345,0.24281,0.28556,0.30907,0.40703,0.62754,0.94707,1.2659,1.4967,1.6877,1.9541,2.2754,2.5045,2.5718,2.5458,2.5116,2.5405,2.6737,2.8614,2.9797,2.9882,2.9113,2.8187,2.8301,2.8668,2.7115,2.3004,1.8633,1.6506,1.6663,1.7461,1.7115,1.5206,1.2581,1.013,0.83059,0.70021,0.59191,0.5025,0.4366,0.42093,0.44551,0.46866,0.45619,0.38174,0.256,0.11066,-0.013311,-0.080281,-0.092392,-0.0785,-0.049646,-0.022929,-0.001555,0.023737,0.04796,0.073252,0.098544,0.13025,0.17406,0.22109,0.27167,0.31798,0.34398,0.34505,0.32475,0.29019,0.25065,0.21503,0.18297,0.15946,0.1388,0.10175,0.056153,0.016968,-0.012598,-0.020791,-0.016873,-0.01901,-0.017942,0.005569,0.044398,0.082157,0.12241,0.16017,0.18724,0.20577,0.22607,0.25493,0.29269,0.33223,0.37676,0.42805,0.47935,0.52138,0.53634,0.51818,0.46937,0.40454,0.35075,0.31157,0.29625,0.27559,0.26348,0.29411,0.35503,0.4252,0.48932,0.54097,0.56698,0.55914,0.52886,0.44729,0.35253,0.26276,0.17834,0.11493,0.060072,0.021243,-0.037534,-0.10629,-0.14476,-0.23417,-0.32643,-0.44684,-0.55406,-0.66485,-0.75818,-0.80484,-0.84011,-0.86362,-0.87822,-0.8768,-0.86789,-0.85471,-0.8369,-0.82479,-0.82016,-0.82906,-0.84901,-0.85471,-0.85756,-0.86469,-0.87217,-0.87431,-0.86184,-0.83726,-0.79665,-0.74321,-0.68515,-0.63528,-0.55477,-0.48068,-0.38948,-0.31111,-0.25483,-0.21565,-0.1957,-0.1875,-0.20532,-0.26694,-0.30755,-0.35422,-0.45182,-0.50348,-0.55584,-0.6278,-0.67731,-0.72469,-0.75604,-0.79879,-0.87537,-0.89176,-0.88998,-0.94911,-0.95944,-0.94591,-0.94341,-0.94128,-0.92204,-0.89497,-0.87822,-0.87894,-0.87039,-0.84224,-0.78917,-0.72327,-0.64525,-0.58861,-0.54551,-0.50276,-0.49172,-0.51737,-0.58006,-0.66876,-0.74749,-0.84509,-0.93949,-1.057,-1.1589,-1.2505,-1.3317,-1.3876,-1.4318,-1.4656,-1.4817,-1.4934,-1.4998,-1.503,-1.5091,-1.5134,-1.5159,2
-0.79237,-0.78929,-0.78315,-0.76266,-0.7169,-0.68958,-0.68275,-0.68616,-0.69607,-0.7046,-0.71075,-0.70221,-0.68138,-0.66841,-0.63904,-0.57825,-0.48024,-0.35185,-0.26681,-0.2231,-0.121,-0.005576,0.063405,0.15185,0.25669,0.30176,0.3202,0.4247,0.65691,0.99703,1.3395,1.5639,1.7343,1.9675,2.2421,2.4299,2.4723,2.4357,2.4074,2.4449,2.5764,2.7513,2.8704,2.8773,2.7871,2.6946,2.7041,2.7506,2.6058,2.2107,1.8006,1.6103,1.6585,1.7688,1.7483,1.5591,1.2832,1.0261,0.83722,0.70165,0.59783,0.51417,0.45475,0.44007,0.46397,0.4807,0.45475,0.37518,0.2502,0.10677,-0.007625,-0.057482,-0.045188,-0.000453,0.052477,0.10336,0.1498,0.19351,0.24132,0.29118,0.33899,0.3926,0.46124,0.53944,0.61149,0.66647,0.69482,0.68833,0.6494,0.59442,0.52885,0.46261,0.40421,0.3564,0.31508,0.26762,0.21571,0.16722,0.13341,0.11599,0.10643,0.098237,0.091749,0.10063,0.12487,0.15731,0.19693,0.2321,0.26249,0.28401,0.30654,0.33284,0.36187,0.39089,0.41719,0.44382,0.45953,0.46021,0.44997,0.42777,0.38714,0.33591,0.28913,0.2461,0.20854,0.17746,0.16517,0.17815,0.21195,0.26181,0.31269,0.34001,0.34752,0.34069,0.32123,0.27103,0.21093,0.14946,0.093797,0.044623,0.000913,-0.03631,-0.10734,-0.20398,-0.26203,-0.37199,-0.48059,-0.60796,-0.71724,-0.82583,-0.92179,-0.97506,-1.016,-1.0451,-1.0738,-1.0878,-1.0929,-1.0884,-1.0905,-1.0864,-1.0775,-1.0751,-1.0833,-1.0922,-1.0919,-1.0884,-1.0813,-1.0714,-1.0587,-1.0427,-1.0331,-0.99726,-0.9474,-0.91223,-0.8552,-0.80807,-0.74865,-0.70597,-0.68104,-0.6585,-0.64006,-0.64006,-0.65167,-0.66636,-0.6865,-0.71041,-0.75241,-0.777,-0.79305,-0.82105,-0.83369,-0.83573,-0.85144,-0.87159,-0.83915,-0.82822,-0.87705,-0.90642,-0.92418,-0.92862,-0.90062,-0.87535,-0.85383,-0.82071,-0.77324,-0.7367,-0.67455,-0.57791,-0.45839,-0.35492,-0.24633,-0.16915,-0.094363,-0.029821,-0.017528,-0.046554,-0.12236,-0.24052,-0.35697,-0.50244,-0.64553,-0.81183,-0.94808,-1.0741,-1.1888,-1.266,-1.3241,-1.3729,-1.3999,-1.4193,-1.4327,-1.4412,-1.4477,-1.4504,-1.4531,2
-0.52241,-0.535,-0.54479,-0.52717,-0.48129,-0.43652,-0.43065,-0.45303,-0.47597,-0.4922,-0.49779,-0.49667,-0.49695,-0.48716,-0.45639,-0.39959,-0.30112,-0.17215,-0.086817,-0.043453,0.058941,0.19519,0.28947,0.3927,0.50741,0.54937,0.56252,0.66519,0.89096,1.2082,1.5188,1.7339,1.9124,2.1628,2.454,2.6431,2.6778,2.6188,2.5679,2.6107,2.7578,2.9383,3.0426,3.0222,2.9008,2.7805,2.7626,2.7769,2.614,2.2134,1.8044,1.6192,1.6586,1.749,1.7135,1.5185,1.2538,1.0157,0.84117,0.71807,0.62211,0.54266,0.4895,0.47747,0.49733,0.51356,0.49538,0.42348,0.29562,0.14063,0.008863,-0.067793,-0.088215,-0.071709,-0.041774,-0.016875,0.002429,0.023691,0.04831,0.069852,0.091954,0.12469,0.17113,0.22652,0.28331,0.33451,0.36752,0.37676,0.36668,0.34206,0.31129,0.27884,0.2489,0.2226,0.19239,0.1521,0.10454,0.06006,0.032643,0.016137,0.005506,-0.001488,-0.005685,-0.000649,0.013339,0.037399,0.070132,0.10203,0.12692,0.14427,0.16525,0.18875,0.21561,0.24303,0.26988,0.29478,0.30989,0.31129,0.30234,0.28807,0.26793,0.24079,0.21113,0.17392,0.13588,0.10258,0.082442,0.082721,0.099787,0.13196,0.17029,0.1991,0.21953,0.2282,0.22232,0.19379,0.16134,0.12413,0.088037,0.051947,0.015298,-0.014917,-0.066394,-0.1327,-0.17187,-0.25719,-0.35036,-0.46786,-0.56969,-0.67321,-0.76161,-0.81756,-0.86345,-0.89758,-0.92751,-0.94514,-0.96164,-0.96276,-0.96332,-0.96164,-0.96108,-0.9664,-0.97563,-0.98263,-0.99018,-0.99466,-0.9927,-0.98179,-0.97955,-0.97563,-0.9664,-0.94905,-0.93535,-0.92192,-0.89562,-0.87743,-0.85925,-0.84386,-0.83267,-0.824,-0.82624,-0.83743,-0.85645,-0.87632,-0.89814,-0.91856,-0.93031,-0.93255,-0.92695,-0.9415,-0.95605,-0.9373,-0.90653,-0.91492,-0.91856,-0.89954,-0.90121,-0.91045,-0.91352,-0.91073,-0.89394,-0.88247,-0.87044,-0.84946,-0.81197,-0.77952,-0.74007,-0.68412,-0.60886,-0.54395,-0.47513,-0.42309,-0.37498,-0.33329,-0.32434,-0.34308,-0.39232,-0.46534,-0.53444,-0.62061,-0.70538,-0.80609,-0.89002,-0.96584,-1.0341,-1.0808,-1.1161,-1.1443,-1.16,-1.1712,-1.1785,-1.1827,-1.186,-1.1888,-1.1905,2
-0.48187,-0.47019,-0.46116,-0.42851,-0.3733,-0.30853,-0.26473,-0.2658,-0.28809,-0.31517,-0.34145,-0.35658,-0.36374,-0.36799,-0.35631,-0.32048,-0.24323,-0.13122,-0.046276,0.018757,0.14405,0.31711,0.48487,0.67599,0.85888,0.94833,0.98576,1.0505,1.1822,1.4014,1.6525,1.832,1.9626,2.1548,2.404,2.5805,2.6334,2.6318,2.6564,2.7504,2.9107,3.0615,3.1088,3.0366,2.8855,2.7379,2.666,2.6251,2.4332,2.0422,1.6754,1.5217,1.5697,1.6674,1.6512,1.4872,1.2594,1.0558,0.90427,0.80075,0.73147,0.67918,0.6383,0.61069,0.5868,0.54672,0.48408,0.39383,0.26748,0.11697,-0.016812,-0.099364,-0.13148,-0.13016,-0.11317,-0.096179,-0.084234,-0.072555,-0.058486,-0.041764,-0.022386,0.002831,0.034949,0.0745,0.1175,0.15758,0.18837,0.20324,0.20244,0.19156,0.17537,0.15679,0.139,0.12414,0.10874,0.083525,0.050079,0.016899,-0.008053,-0.024775,-0.039109,-0.052381,-0.061141,-0.060079,-0.046011,-0.021855,0.00867,0.036807,0.060697,0.081667,0.10317,0.12918,0.15997,0.18599,0.21014,0.2327,0.24438,0.24704,0.24412,0.2343,0.21837,0.1974,0.17298,0.14272,0.11193,0.081401,0.058308,0.055388,0.068926,0.096266,0.13184,0.1613,0.18944,0.2035,0.19952,0.17245,0.14484,0.11166,0.074765,0.042381,0.013183,-0.014423,-0.060875,-0.11688,-0.14794,-0.22359,-0.30774,-0.42214,-0.52434,-0.62706,-0.71492,-0.76828,-0.81314,-0.84605,-0.87445,-0.88985,-0.90498,-0.90843,-0.90763,-0.90286,-0.90312,-0.9087,-0.92011,-0.92621,-0.9294,-0.93259,-0.93365,-0.92967,-0.9286,-0.92807,-0.92648,-0.9156,-0.89914,-0.88852,-0.86622,-0.84446,-0.8272,-0.81367,-0.80225,-0.79827,-0.80597,-0.81977,-0.83782,-0.86198,-0.89011,-0.91135,-0.92754,-0.94108,-0.9501,-0.95249,-0.95249,-0.95223,-0.9578,-0.95249,-0.9302,-0.91905,-0.92834,-0.94188,-0.94214,-0.93922,-0.93524,-0.92701,-0.91507,-0.9002,-0.87631,-0.85826,-0.83437,-0.79509,-0.73085,-0.67829,-0.62573,-0.58884,-0.55194,-0.51266,-0.50177,-0.51345,-0.54876,-0.60052,-0.64777,-0.71068,-0.77305,-0.84525,-0.90763,-0.96683,-1.0194,-1.0552,-1.0815,-1.1014,-1.1115,-1.1179,-1.1213,-1.124,-1.1261,-1.1277,-1.1295,2
-0.48803,-0.49214,-0.49137,-0.47183,-0.42298,-0.37439,-0.35614,-0.36874,-0.39008,-0.41321,-0.42915,-0.4307,-0.4271,-0.41913,-0.3983,-0.35229,-0.26539,-0.14816,-0.074118,-0.0263,0.087846,0.24235,0.37218,0.51384,0.65678,0.71359,0.72773,0.80871,0.99587,1.2694,1.5502,1.7496,1.918,2.162,2.4489,2.6405,2.6808,2.6392,2.6045,2.6453,2.7932,2.9706,3.0598,3.0253,2.9024,2.7831,2.7556,2.7618,2.5849,2.1751,1.7736,1.5933,1.6322,1.7157,1.6777,1.4918,1.2452,1.0244,0.86039,0.74496,0.65986,0.58993,0.53723,0.51538,0.51846,0.51924,0.48967,0.41563,0.29274,0.14132,0.009949,-0.068463,-0.092629,-0.080546,-0.058179,-0.039412,-0.023472,-0.008304,0.007635,0.020746,0.035657,0.059052,0.093502,0.13901,0.18862,0.23644,0.26986,0.28195,0.27937,0.26678,0.24595,0.22539,0.20533,0.18271,0.1606,0.13155,0.092473,0.056995,0.033344,0.01869,0.008149,-0.00342,-0.011389,-0.011389,-0.001106,0.018947,0.045941,0.072678,0.095558,0.11535,0.13618,0.15957,0.18939,0.21896,0.24621,0.27012,0.28375,0.28117,0.26961,0.25649,0.24004,0.21716,0.19145,0.15726,0.11998,0.089388,0.071906,0.069336,0.083218,0.11201,0.14698,0.17628,0.19891,0.20868,0.20533,0.18374,0.15803,0.12769,0.09453,0.059823,0.022032,-0.013703,-0.061264,-0.11371,-0.14559,-0.22477,-0.31167,-0.42658,-0.52479,-0.62711,-0.7176,-0.77288,-0.81992,-0.8572,-0.8896,-0.90785,-0.92996,-0.93561,-0.94255,-0.9495,-0.9531,-0.95772,-0.97109,-0.97855,-0.98343,-0.98266,-0.98446,-0.98369,-0.98292,-0.98189,-0.97341,-0.96055,-0.94615,-0.93381,-0.91273,-0.89525,-0.87957,-0.86851,-0.86517,-0.86774,-0.87211,-0.88317,-0.89808,-0.91865,-0.95078,-0.97238,-0.99012,-0.99629,-0.99294,-1.0037,-1.0073,-1.0017,-0.98163,-0.977,-0.95567,-0.94924,-0.94975,-0.94255,-0.93407,-0.93459,-0.92327,-0.91145,-0.89936,-0.87777,-0.84615,-0.81196,-0.77082,-0.71838,-0.65051,-0.59318,-0.52865,-0.4816,-0.44098,-0.4019,-0.39213,-0.40473,-0.44355,-0.50551,-0.56284,-0.63508,-0.70706,-0.7919,-0.85797,-0.91659,-0.97058,-1.0071,-1.0346,-1.0567,-1.069,-1.0788,-1.0837,-1.0868,-1.0906,-1.0922,-1.094,2
